robot,uid,site_id,family,method,repeat,frame,previous_q,target_position,target_rotation,q,failure_kind,position_error,orientation_error,velocity_utilization,decision,fallback_reason,native_status,demand,demand_met,initial_pair_legal
ur5e,93ee38914c0b9f0755be13c4eb5a0f463363d1220ac33a0085516e9965b2912f,trajectory_075,near_singular,trac_task_5ms,1,96,"[0.2606060113385255,-4.077469726540064,-2.8064515028402446,-3.679254987368298,3.3200781040381004,-4.376157641357788]","[-0.023413542480240405,0.029659322397580526,0.10149438949635602]","[[0.9474877326769545,0.03435852014633562,0.31794101421496046],[0.3056360829859488,0.19523807927063647,-0.9319166685813269],[-0.0940934705688444,0.9801538575632228,0.1744844815456191]]","[0.2606060113385255,-4.077469726540064,-2.8064515028402446,-3.679254987368298,3.3200781040381004,-4.376157641357788]",internal_nonconvergence+position_tolerance+orientation_tolerance,0.0037586466004673603,0.01618134011997805,0.0,,,,,,
ur5e,93ee38914c0b9f0755be13c4eb5a0f463363d1220ac33a0085516e9965b2912f,trajectory_075,near_singular,trac_task_5ms,2,98,"[0.26261831914583617,-4.142748035828651,-2.835978800404902,-3.712046662315353,3.332659514915794,-4.491089200124899]","[-0.02885958844933747,0.028480042843523304,0.10532573849259218]","[[0.9526329229736266,0.016570578764792863,0.30367075918850683],[0.293953951706174,0.20587366937947493,-0.9333847580352677],[-0.0779845391282693,0.9784382699872438,0.19125104831430595]]","[0.26261831914583617,-4.142748035828651,-2.835978800404902,-3.712046662315353,3.332659514915794,-4.491089200124899]",internal_nonconvergence+position_tolerance+orientation_tolerance,0.003299259220667189,0.014395978789051127,0.0,,,,,,
ur5e,93ee38914c0b9f0755be13c4eb5a0f463363d1220ac33a0085516e9965b2912f,trajectory_075,near_singular,two_step_predictive,0,236,"[0.4552077135880074,-4.1778977509239485,-2.52408508573964,-3.695184462288071,3.045046817450207,-4.487333347244625]","[0.03355602541569795,0.056027350065659204,0.0008544304857760737]","[[0.8450141900984895,0.3748219944898534,0.38139151928017717],[0.38214807360934355,0.07561439261738945,-0.9210023417265402],[-0.3740506227355615,0.9240080822567254,-0.07934226840333687]]","[0.4552077135880074,-4.1778977509239485,-2.52408508573964,-3.695184462288071,3.045046817450207,-4.487333347244625]",position_tolerance+orientation_tolerance,0.003977301993692844,0.01171183173390351,0.0,,,"[{""update"":0,""stage"":""secondary"",""status"":""Solved"",""iterations"":9,""native_seconds"":0.000133625,""primal_residual"":7.70190682491848e-12,""dual_residual"":1.5143917023025055e-16},{""update"":1,""stage"":""secondary"",""status"":""Solved"",""iterations"":8,""native_seconds"":0.000119325,""primal_residual"":2.720071690519407e-12,""dual_residual"":2.4001236791120085e-13},{""update"":2,""stage"":""secondary"",""status"":""Solved"",""iterations"":8,""native_seconds"":0.000112926,""primal_residual"":2.353657174368938e-12,""dual_residual"":3.24899957605552e-13}]",,,
ur5e,93ee38914c0b9f0755be13c4eb5a0f463363d1220ac33a0085516e9965b2912f,trajectory_075,near_singular,two_step_predictive,2,235,"[0.44938468691465516,-4.188879978559207,-2.536722713313323,-3.707326637599807,3.0540241597249818,-4.514286912644865]","[0.03306463294848645,0.05533545456982733,0.004505669925658875]","[[0.8480503586341567,0.36522956789866273,0.3839504550759561],[0.38353090327796574,0.07694512451676949,-0.9203170616933526],[-0.3656701183461201,0.9277320790754486,-0.07482348563839901]]","[0.44938468691465516,-4.188879978559207,-2.536722713313323,-3.707326637599807,3.0540241597249818,-4.514286912644865]",position_tolerance+orientation_tolerance,0.003984915311541036,0.011356231563092086,0.0,,,"[{""update"":0,""stage"":""secondary"",""status"":""Solved"",""iterations"":12,""native_seconds"":0.000154327,""primal_residual"":3.212397542593861e-11,""dual_residual"":9.825794091950776e-15},{""update"":1,""stage"":""secondary"",""status"":""Solved"",""iterations"":8,""native_seconds"":0.000112679,""primal_residual"":6.3256685022910225e-12,""dual_residual"":2.624263315594545e-13},{""update"":2,""stage"":""secondary"",""status"":""Solved"",""iterations"":8,""native_seconds"":0.000114981,""primal_residual"":2.4279700399130295e-12,""dual_residual"":4.0053156814001176e-13}]",,,
ur5e,cce3ec62f6def07d026d57bc61099e7a5aae63787fc26eac75cd95b05bbffcea,trajectory_076,near_singular,cr_ik_elastic_mu025,0,106,"[-3.607725533658905,-0.6927287885388057,0.2702790221520917,-6.279853176548598,0.9498945752495687,-2.5979352995444365]","[-0.7972854884854694,0.17825988103609122,0.5487280331289531]","[[-0.2928655977109998,-0.28197549100054925,-0.9136298835701344],[0.9213842755082365,-0.33856053040392475,-0.19086064051756407],[-0.25550099515176133,-0.8977007239206237,0.3589605155847191]]","[-3.607725533658905,-0.6927287885388057,0.2702790221520917,-6.279853176548598,0.9498945752495687,-2.5979352995444365]",position_tolerance+orientation_tolerance,0.016031337434992646,0.03228639121172463,0.0,no_legal_command,convex_solve_unsuccessful,"[{""update"":0,""recovery"":true,""solver_called"":true,""stage"":""secondary"",""status"":""PrimalInfeasible"",""iterations"":7,""native_seconds"":0.00011736,""primal_residual"":0.09058312170238919,""dual_residual"":1.4813564106917084e-16}]",0.4328296507008373,False,False
ur5e,cce3ec62f6def07d026d57bc61099e7a5aae63787fc26eac75cd95b05bbffcea,trajectory_076,near_singular,cr_ik_elastic_mu025,1,106,"[-3.6072056887028934,-0.6941512605489297,0.27306393848069305,-6.281026670052837,0.952549227348886,-2.600857309427794]","[-0.7972854884854694,0.17825988103609122,0.5487280331289531]","[[-0.2928655977109998,-0.28197549100054925,-0.9136298835701344],[0.9213842755082365,-0.33856053040392475,-0.19086064051756407],[-0.25550099515176133,-0.8977007239206237,0.3589605155847191]]","[-3.6072056887028934,-0.6941512605489297,0.27306393848069305,-6.281026670052837,0.952549227348886,-2.600857309427794]",position_tolerance+orientation_tolerance,0.015860482362334664,0.03162673566614352,0.0,no_legal_command,convex_solve_unsuccessful,"[{""update"":0,""recovery"":true,""solver_called"":true,""stage"":""secondary"",""status"":""PrimalInfeasible"",""iterations"":7,""native_seconds"":0.000118496,""primal_residual"":0.0926995028302393,""dual_residual"":2.1467165121764048e-16}]",0.4328296507008373,False,False
ur5e,cce3ec62f6def07d026d57bc61099e7a5aae63787fc26eac75cd95b05bbffcea,trajectory_076,near_singular,cr_ik_elastic_mu025,2,106,"[-3.607544904116906,-0.6907789370511918,0.26621127803956385,-6.275456993577055,0.9530349156100429,-2.6057984455888703]","[-0.7972854884854694,0.17825988103609122,0.5487280331289531]","[[-0.2928655977109998,-0.28197549100054925,-0.9136298835701344],[0.9213842755082365,-0.33856053040392475,-0.19086064051756407],[-0.25550099515176133,-0.8977007239206237,0.3589605155847191]]","[-3.607544904116906,-0.6907789370511918,0.26621127803956385,-6.275456993577055,0.9530349156100429,-2.6057984455888703]",position_tolerance+orientation_tolerance,0.01621853112982354,0.03277142245513692,0.0,no_legal_command,convex_solve_unsuccessful,"[{""update"":0,""recovery"":true,""solver_called"":true,""stage"":""secondary"",""status"":""PrimalInfeasible"",""iterations"":7,""native_seconds"":0.000122624,""primal_residual"":0.09148158422405665,""dual_residual"":3.494714909774841e-16}]",0.4328296507008373,False,False
ur5e,cce3ec62f6def07d026d57bc61099e7a5aae63787fc26eac75cd95b05bbffcea,trajectory_076,near_singular,cr_ik_mu0_analytic,0,106,"[-3.606612080252232,-0.6962181308245291,0.2772867043094791,-6.283166088888378,0.9545451527983878,-2.6021124547721888]","[-0.7972854884854694,0.17825988103609122,0.5487280331289531]","[[-0.2928655977109998,-0.28197549100054925,-0.9136298835701344],[0.9213842755082365,-0.33856053040392475,-0.19086064051756407],[-0.25550099515176133,-0.8977007239206237,0.3589605155847191]]","[-3.606612080252232,-0.6962181308245291,0.2772867043094791,-6.283166088888378,0.9545451527983878,-2.6021124547721888]",position_tolerance+orientation_tolerance,0.01565540739774919,0.03138308107550872,0.0,no_legal_command,convex_solve_unsuccessful,"[{""update"":0,""recovery"":true,""solver_called"":true,""stage"":""secondary"",""status"":""PrimalInfeasible"",""iterations"":7,""native_seconds"":0.000121669,""primal_residual"":0.09539199743435413,""dual_residual"":3.9050559418371515e-16}]",0.4328296507008373,False,False
ur5e,cce3ec62f6def07d026d57bc61099e7a5aae63787fc26eac75cd95b05bbffcea,trajectory_076,near_singular,cr_ik_mu0_analytic,1,106,"[-3.6076085638158095,-0.6919184058546409,0.26898632109307985,-6.278421201730532,0.9533153472706363,-2.597579344802756]","[-0.7972854884854694,0.17825988103609122,0.5487280331289531]","[[-0.2928655977109998,-0.28197549100054925,-0.9136298835701344],[0.9213842755082365,-0.33856053040392475,-0.19086064051756407],[-0.25550099515176133,-0.8977007239206237,0.3589605155847191]]","[-3.6076085638158095,-0.6919184058546409,0.26898632109307985,-6.278421201730532,0.9533153472706363,-2.597579344802756]",position_tolerance+orientation_tolerance,0.016320551038448115,0.03339919620877827,0.0,no_legal_command,convex_solve_unsuccessful,"[{""update"":0,""recovery"":true,""solver_called"":true,""stage"":""secondary"",""status"":""PrimalInfeasible"",""iterations"":7,""native_seconds"":0.000116134,""primal_residual"":0.09031764630876368,""dual_residual"":1.5084187471374415e-16}]",0.4328296507008373,False,False
ur5e,cce3ec62f6def07d026d57bc61099e7a5aae63787fc26eac75cd95b05bbffcea,trajectory_076,near_singular,cr_ik_mu0_analytic,2,106,"[-3.607519297822398,-0.6940018773016932,0.27432750803055245,-6.283185307179585,0.9534442543767284,-2.596939737186744]","[-0.7972854884854694,0.17825988103609122,0.5487280331289531]","[[-0.2928655977109998,-0.28197549100054925,-0.9136298835701344],[0.9213842755082365,-0.33856053040392475,-0.19086064051756407],[-0.25550099515176133,-0.8977007239206237,0.3589605155847191]]","[-3.607519297822398,-0.6940018773016932,0.27432750803055245,-6.283185307179585,0.9534442543767284,-2.596939737186744]",position_tolerance+orientation_tolerance,0.016538721823553006,0.03216183406418463,0.0,no_legal_command,convex_solve_unsuccessful,"[{""update"":0,""recovery"":true,""solver_called"":true,""stage"":""secondary"",""status"":""PrimalInfeasible"",""iterations"":7,""native_seconds"":0.000115732,""primal_residual"":0.09301126254682866,""dual_residual"":9.90707261218116e-17}]",0.4328296507008373,False,False
ur5e,cce3ec62f6def07d026d57bc61099e7a5aae63787fc26eac75cd95b05bbffcea,trajectory_076,near_singular,pink_qp,0,106,"[-3.6076143158329836,-0.6959383020163491,0.277229862445566,-6.283185307179585,0.9504812275374418,-2.6012980708080122]","[-0.7972854884854694,0.17825988103609122,0.5487280331289531]","[[-0.2928655977109998,-0.28197549100054925,-0.9136298835701344],[0.9213842755082365,-0.33856053040392475,-0.19086064051756407],[-0.25550099515176133,-0.8977007239206237,0.3589605155847191]]","[-3.5968172853513027,-0.7047702346636366,0.265401273994668,-6.283185307179585,0.9586486368884909,-2.6000072000537977]",orientation_tolerance,0.0005727061894405667,0.011649228178858629,0.18795868663526175,,,solved,,,
ur5e,cce3ec62f6def07d026d57bc61099e7a5aae63787fc26eac75cd95b05bbffcea,trajectory_076,near_singular,pink_qp,1,106,"[-3.6076143158329836,-0.6959383020163491,0.277229862445566,-6.283185307179585,0.9504812275374418,-2.6012980708080122]","[-0.7972854884854694,0.17825988103609122,0.5487280331289531]","[[-0.2928655977109998,-0.28197549100054925,-0.9136298835701344],[0.9213842755082365,-0.33856053040392475,-0.19086064051756407],[-0.25550099515176133,-0.8977007239206237,0.3589605155847191]]","[-3.5968172853513027,-0.7047702346636366,0.265401273994668,-6.283185307179585,0.9586486368884909,-2.6000072000537977]",orientation_tolerance,0.0005727061894405667,0.011649228178858629,0.18795868663526175,,,solved,,,
ur5e,cce3ec62f6def07d026d57bc61099e7a5aae63787fc26eac75cd95b05bbffcea,trajectory_076,near_singular,pink_qp,2,106,"[-3.6076143158329836,-0.6959383020163491,0.277229862445566,-6.283185307179585,0.9504812275374418,-2.6012980708080122]","[-0.7972854884854694,0.17825988103609122,0.5487280331289531]","[[-0.2928655977109998,-0.28197549100054925,-0.9136298835701344],[0.9213842755082365,-0.33856053040392475,-0.19086064051756407],[-0.25550099515176133,-0.8977007239206237,0.3589605155847191]]","[-3.5968172853513027,-0.7047702346636366,0.265401273994668,-6.283185307179585,0.9586486368884909,-2.6000072000537977]",orientation_tolerance,0.0005727061894405667,0.011649228178858629,0.18795868663526175,,,solved,,,
ur5e,cce3ec62f6def07d026d57bc61099e7a5aae63787fc26eac75cd95b05bbffcea,trajectory_076,near_singular,trac_task_20ms,0,106,"[-3.6071776196594407,-0.6963382678888592,0.2771357394418861,-6.283185307179585,0.9511343366370403,-2.602329208965228]","[-0.7972854884854694,0.17825988103609122,0.5487280331289531]","[[-0.2928655977109998,-0.28197549100054925,-0.9136298835701344],[0.9213842755082365,-0.33856053040392475,-0.19086064051756407],[-0.25550099515176133,-0.8977007239206237,0.3589605155847191]]","[-3.6071776196594407,-0.6963382678888592,0.2771357394418861,-6.283185307179585,0.9511343366370403,-2.602329208965228]",internal_nonconvergence+position_tolerance+orientation_tolerance,0.015614332678859784,0.031018733982053945,0.0,,,,,,
ur5e,cce3ec62f6def07d026d57bc61099e7a5aae63787fc26eac75cd95b05bbffcea,trajectory_076,near_singular,trac_task_20ms,1,106,"[-3.6071014042419254,-0.6962291627252867,0.2774254650560288,-6.283185307179585,0.9539425482176637,-2.6007322576818255]","[-0.7972854884854694,0.17825988103609122,0.5487280331289531]","[[-0.2928655977109998,-0.28197549100054925,-0.9136298835701344],[0.9213842755082365,-0.33856053040392475,-0.19086064051756407],[-0.25550099515176133,-0.8977007239206237,0.3589605155847191]]","[-3.6071014042419254,-0.6962291627252867,0.2774254650560288,-6.283185307179585,0.9539425482176637,-2.6007322576818255]",internal_nonconvergence+position_tolerance+orientation_tolerance,0.015901899100214396,0.03184889844966887,0.0,,,,,,
ur5e,cce3ec62f6def07d026d57bc61099e7a5aae63787fc26eac75cd95b05bbffcea,trajectory_076,near_singular,trac_task_20ms,2,106,"[-3.608025080221862,-0.6932600955288425,0.27195881234788627,-6.283185307179585,0.9484759623647451,-2.594989880508791]","[-0.7972854884854694,0.17825988103609122,0.5487280331289531]","[[-0.2928655977109998,-0.28197549100054925,-0.9136298835701344],[0.9213842755082365,-0.33856053040392475,-0.19086064051756407],[-0.25550099515176133,-0.8977007239206237,0.3589605155847191]]","[-3.608025080221862,-0.6932600955288425,0.27195881234788627,-6.283185307179585,0.9484759623647451,-2.594989880508791]",internal_nonconvergence+position_tolerance+orientation_tolerance,0.01617334498957575,0.03127140073719319,0.0,,,,,,
ur5e,cce3ec62f6def07d026d57bc61099e7a5aae63787fc26eac75cd95b05bbffcea,trajectory_076,near_singular,trac_task_5ms,0,106,"[-3.6081514741165313,-0.6971457748903879,0.27911882990591813,-6.283185307179585,0.9512547308513742,-2.6013272189698164]","[-0.7972854884854694,0.17825988103609122,0.5487280331289531]","[[-0.2928655977109998,-0.28197549100054925,-0.9136298835701344],[0.9213842755082365,-0.33856053040392475,-0.19086064051756407],[-0.25550099515176133,-0.8977007239206237,0.3589605155847191]]","[-3.6081514741165313,-0.6971457748903879,0.27911882990591813,-6.283185307179585,0.9512547308513742,-2.6013272189698164]",internal_nonconvergence+position_tolerance+orientation_tolerance,0.016264128786703056,0.03248029976430969,0.0,,,,,,
ur5e,cce3ec62f6def07d026d57bc61099e7a5aae63787fc26eac75cd95b05bbffcea,trajectory_076,near_singular,trac_task_5ms,1,106,"[-3.6081075080794114,-0.6975805032103208,0.27956884097634305,-6.28283740926546,0.951658831458578,-2.5993140283682283]","[-0.7972854884854694,0.17825988103609122,0.5487280331289531]","[[-0.2928655977109998,-0.28197549100054925,-0.9136298835701344],[0.9213842755082365,-0.33856053040392475,-0.19086064051756407],[-0.25550099515176133,-0.8977007239206237,0.3589605155847191]]","[-3.6081075080794114,-0.6975805032103208,0.27956884097634305,-6.28283740926546,0.951658831458578,-2.5993140283682283]",internal_nonconvergence+position_tolerance+orientation_tolerance,0.016133867997164,0.0333342328201811,0.0,,,,,,
ur5e,cce3ec62f6def07d026d57bc61099e7a5aae63787fc26eac75cd95b05bbffcea,trajectory_076,near_singular,trac_task_5ms,2,106,"[-3.607693063953784,-0.6938941145032211,0.27279496512764345,-6.282608020489443,0.9502495041748584,-2.6015875884709074]","[-0.7972854884854694,0.17825988103609122,0.5487280331289531]","[[-0.2928655977109998,-0.28197549100054925,-0.9136298835701344],[0.9213842755082365,-0.33856053040392475,-0.19086064051756407],[-0.25550099515176133,-0.8977007239206237,0.3589605155847191]]","[-3.607693063953784,-0.6938941145032211,0.27279496512764345,-6.282608020489443,0.9502495041748584,-2.6015875884709074]",internal_nonconvergence+position_tolerance+orientation_tolerance,0.01597972781043239,0.030047694479971493,0.0,,,,,,
ur5e,cce3ec62f6def07d026d57bc61099e7a5aae63787fc26eac75cd95b05bbffcea,trajectory_076,near_singular,two_step_predictive,0,106,"[-3.6077798291878684,-0.6922815329224955,0.2705783360105324,-6.280957855410784,0.9500154066876244,-2.5974398864088584]","[-0.7972854884854694,0.17825988103609122,0.5487280331289531]","[[-0.2928655977109998,-0.28197549100054925,-0.9136298835701344],[0.9213842755082365,-0.33856053040392475,-0.19086064051756407],[-0.25550099515176133,-0.8977007239206237,0.3589605155847191]]","[-3.6077798291878684,-0.6922815329224955,0.2705783360105324,-6.280957855410784,0.9500154066876244,-2.5974398864088584]",position_tolerance+orientation_tolerance,0.016459160929071872,0.03210499706565461,0.0,,,"[{""update"":0,""stage"":""secondary"",""status"":""PrimalInfeasible"",""iterations"":7,""native_seconds"":0.000118242,""primal_residual"":0.09105025084830401,""dual_residual"":1.932244656267082e-16}]",,,
ur5e,cce3ec62f6def07d026d57bc61099e7a5aae63787fc26eac75cd95b05bbffcea,trajectory_076,near_singular,two_step_predictive,1,106,"[-3.6083330362807495,-0.6921447187357461,0.2696431594172169,-6.282177035729652,0.9473124195888569,-2.5987441856858347]","[-0.7972854884854694,0.17825988103609122,0.5487280331289531]","[[-0.2928655977109998,-0.28197549100054925,-0.9136298835701344],[0.9213842755082365,-0.33856053040392475,-0.19086064051756407],[-0.25550099515176133,-0.8977007239206237,0.3589605155847191]]","[-3.6083330362807495,-0.6921447187357461,0.2696431594172169,-6.282177035729652,0.9473124195888569,-2.5987441856858347]",position_tolerance+orientation_tolerance,0.01625724530723467,0.030001071308272308,0.0,,,"[{""update"":0,""stage"":""secondary"",""status"":""PrimalInfeasible"",""iterations"":7,""native_seconds"":0.00011576,""primal_residual"":0.09290740041135388,""dual_residual"":1.9634777425938021e-16}]",,,
ur5e,cce3ec62f6def07d026d57bc61099e7a5aae63787fc26eac75cd95b05bbffcea,trajectory_076,near_singular,two_step_predictive,2,106,"[-3.60740765292822,-0.6945077233242278,0.27410515175929373,-6.283185307179585,0.9529247912044463,-2.5982723074896]","[-0.7972854884854694,0.17825988103609122,0.5487280331289531]","[[-0.2928655977109998,-0.28197549100054925,-0.9136298835701344],[0.9213842755082365,-0.33856053040392475,-0.19086064051756407],[-0.25550099515176133,-0.8977007239206237,0.3589605155847191]]","[-3.60740765292822,-0.6945077233242278,0.27410515175929373,-6.283185307179585,0.9529247912044463,-2.5982723074896]",position_tolerance+orientation_tolerance,0.015984589907952113,0.030987989240686378,0.0,,,"[{""update"":0,""stage"":""secondary"",""status"":""PrimalInfeasible"",""iterations"":7,""native_seconds"":0.000118813,""primal_residual"":0.09409581578333054,""dual_residual"":1.297519829013242e-16}]",,,
ur5e,cbd96c8edc07479992ad6fcecd3178ef7648cff713b0c73aff0198827f4bb682,trajectory_077,near_singular,two_step_predictive,0,247,"[-5.145748795318537,3.2024598992689053,2.5282783544562837,4.698424449727461,2.8795465000835825,-1.9591428115137073]","[-0.041697109313991426,-0.0002770643467123121,0.47171443501371385]","[[0.49959793763524607,-0.27418428934480177,0.8217206801505575],[0.8461774220331207,-0.04859228307509612,-0.530681223020875],[0.18543373790114515,0.9604487313240806,0.20773195071046147]]","[-5.145748795318537,3.2024598992689053,2.5282783544562837,4.698424449727461,2.8795465000835825,-1.9591428115137073]",position_tolerance+orientation_tolerance,0.0033013589556412652,0.011758248902376879,0.0,,,"[{""update"":0,""stage"":""secondary"",""status"":""PrimalInfeasible"",""iterations"":7,""native_seconds"":0.000120388,""primal_residual"":0.5619235102472004,""dual_residual"":2.848979096978228e-16}]",,,
ur5e,cbd96c8edc07479992ad6fcecd3178ef7648cff713b0c73aff0198827f4bb682,trajectory_077,near_singular,two_step_predictive,1,247,"[-5.137196575219732,3.206938707582247,2.539153881825975,4.645936741722633,2.8760549412529195,-1.9901020777237965]","[-0.041697109313991426,-0.0002770643467123121,0.47171443501371385]","[[0.49959793763524607,-0.27418428934480177,0.8217206801505575],[0.8461774220331207,-0.04859228307509612,-0.530681223020875],[0.18543373790114515,0.9604487313240806,0.20773195071046147]]","[-5.137196575219732,3.206938707582247,2.539153881825975,4.645936741722633,2.8760549412529195,-1.9901020777237965]",position_tolerance+orientation_tolerance,0.0036872378220962777,0.013391798837242388,0.0,,,"[{""update"":0,""stage"":""secondary"",""status"":""PrimalInfeasible"",""iterations"":7,""native_seconds"":0.000121704,""primal_residual"":0.6371888818663209,""dual_residual"":1.7754478049487123e-16}]",,,
ur5e,cbd96c8edc07479992ad6fcecd3178ef7648cff713b0c73aff0198827f4bb682,trajectory_077,near_singular,two_step_predictive,2,247,"[-5.141789196641755,3.2052478755856857,2.53539551998972,4.66283693138,2.879925400199661,-1.984284713239073]","[-0.041697109313991426,-0.0002770643467123121,0.47171443501371385]","[[0.49959793763524607,-0.27418428934480177,0.8217206801505575],[0.8461774220331207,-0.04859228307509612,-0.530681223020875],[0.18543373790114515,0.9604487313240806,0.20773195071046147]]","[-5.141789196641755,3.2052478755856857,2.53539551998972,4.66283693138,2.879925400199661,-1.984284713239073]",position_tolerance+orientation_tolerance,0.00358510913127336,0.008819934088402018,0.0,,,"[{""update"":0,""stage"":""secondary"",""status"":""PrimalInfeasible"",""iterations"":7,""native_seconds"":0.000124158,""primal_residual"":0.48567545619720714,""dual_residual"":2.250595791508936e-16}]",,,
ur5e,497f264e4dd862b4d8b77621088d6b84a76f1f2c612674acd3fac8dad1a69e4e,trajectory_078,near_singular,pink_qp,0,224,"[1.0681968143389073,-4.479642929177947,-0.22954996754768098,3.0326873877307743,2.872955482646491,2.478648499080301]","[-0.035681966738996165,0.01193264764320772,-0.6060130962418937]","[[-0.06577356597352822,0.5447832689702335,0.8359934376950766],[-0.5526252233221787,0.6776987665778776,-0.48510797182373244],[-0.8308304282868061,-0.49389834139115035,0.2564863111431731]]","[1.082511904882506,-4.502184441074285,-0.17791840659239974,2.969590557732337,2.879795194441937,2.460599657880604]",internal_nonconvergence+velocity_limit,0.0002843513381696594,0.0002838761814543208,1.00262151706312,,,maximum iterations reached,,,
ur5e,497f264e4dd862b4d8b77621088d6b84a76f1f2c612674acd3fac8dad1a69e4e,trajectory_078,near_singular,pink_qp,1,224,"[1.0681968143389073,-4.479642929177947,-0.22954996754768098,3.0326873877307743,2.872955482646491,2.478648499080301]","[-0.035681966738996165,0.01193264764320772,-0.6060130962418937]","[[-0.06577356597352822,0.5447832689702335,0.8359934376950766],[-0.5526252233221787,0.6776987665778776,-0.48510797182373244],[-0.8308304282868061,-0.49389834139115035,0.2564863111431731]]","[1.082511904882506,-4.502184441074285,-0.17791840659239974,2.969590557732337,2.879795194441937,2.460599657880604]",internal_nonconvergence+velocity_limit,0.0002843513381696594,0.0002838761814543208,1.00262151706312,,,maximum iterations reached,,,
ur5e,497f264e4dd862b4d8b77621088d6b84a76f1f2c612674acd3fac8dad1a69e4e,trajectory_078,near_singular,pink_qp,2,224,"[1.0681968143389073,-4.479642929177947,-0.22954996754768098,3.0326873877307743,2.872955482646491,2.478648499080301]","[-0.035681966738996165,0.01193264764320772,-0.6060130962418937]","[[-0.06577356597352822,0.5447832689702335,0.8359934376950766],[-0.5526252233221787,0.6776987665778776,-0.48510797182373244],[-0.8308304282868061,-0.49389834139115035,0.2564863111431731]]","[1.082511904882506,-4.502184441074285,-0.17791840659239974,2.969590557732337,2.879795194441937,2.460599657880604]",internal_nonconvergence+velocity_limit,0.0002843513381696594,0.0002838761814543208,1.00262151706312,,,maximum iterations reached,,,
ur5e,7bbcd3832977f9040f0aa79a9c3d63c4d8f97a274364eeac0ea06dfdac00a7e7,trajectory_080,joint_limit_return,two_step_predictive,2,170,"[-3.077978670663921,0.7743778895280669,-1.218914925878981,1.0349109711301088,6.261206278875074,-2.378815274634701]","[-0.5851315369362752,-0.2655801457433366,-0.045182329599715444]","[[-0.2171408835705969,0.9736513379678241,0.06966282190412816],[-0.03489757202666507,0.06357684738896005,-0.9973666045856582],[-0.9755162715961351,-0.21900012910851602,0.02017293487891919]]","[-3.077978670663921,0.7743778895280669,-1.218914925878981,1.0349109711301088,6.261206278875074,-2.378815274634701]",position_tolerance+orientation_tolerance,0.005601921704607031,0.014869810107255915,0.0,,,"[{""update"":0,""stage"":""secondary"",""status"":""PrimalInfeasible"",""iterations"":7,""native_seconds"":0.000125497,""primal_residual"":0.16671786737600044,""dual_residual"":1.4496083044371418e-16}]",,,
ur5e,94439d8192b6b8320b827915c33d5cd97e55f397d366060a7bf969c38682f0dc,trajectory_082,joint_limit_return,two_step_predictive,0,192,"[-2.24309069597479,-3.9739828807645194,2.7791770137502643,-0.957219171783975,1.923440329058622,3.7333591851753365]","[0.14640930170162827,0.02893661142282264,0.3476545102974185]","[[-0.9975152328290261,0.024154208047211908,0.06618107363639528],[0.024212176308619347,-0.7646351319604116,0.6440084514121571],[0.06615988809281882,0.6440106281774365,0.7621503657429088]]","[-2.24309069597479,-3.9739828807645194,2.7791770137502643,-0.957219171783975,1.923440329058622,3.7333591851753365]",position_tolerance+orientation_tolerance,0.004802428358503755,0.043034499637060616,0.0,,,"[{""update"":0,""stage"":""secondary"",""status"":""PrimalInfeasible"",""iterations"":8,""native_seconds"":0.000128795,""primal_residual"":0.09359426930487834,""dual_residual"":1.1068227663653123e-15}]",,,
ur5e,94439d8192b6b8320b827915c33d5cd97e55f397d366060a7bf969c38682f0dc,trajectory_082,joint_limit_return,two_step_predictive,1,193,"[-2.2228448761101918,-3.9623509457019948,2.788089910611987,-1.020151024806448,1.919237497508119,3.6820801600964157]","[0.14728012858045883,0.03326562311476933,0.34925432396234296]","[[-0.9968725056809741,0.006262517210526631,0.07877809527733169],[0.04816647102389744,-0.7421464232876663,0.668504807365233],[0.06265140450493131,0.6702085252214501,0.7395237212111915]]","[-2.2228448761101918,-3.9623509457019948,2.788089910611987,-1.020151024806448,1.919237497508119,3.6820801600964157]",position_tolerance+orientation_tolerance,0.00485979967306936,0.04346496271991567,0.0,,,"[{""update"":0,""stage"":""secondary"",""status"":""PrimalInfeasible"",""iterations"":7,""native_seconds"":0.000127579,""primal_residual"":0.19894645670562897,""dual_residual"":7.1875283792437835e-16}]",,,
ur5e,94439d8192b6b8320b827915c33d5cd97e55f397d366060a7bf969c38682f0dc,trajectory_082,joint_limit_return,two_step_predictive,2,192,"[-2.2430906957958525,-3.9739828807570836,2.7791770137957927,-0.9572191718012794,1.9234403289049042,3.733359185067256]","[0.14640930170162827,0.02893661142282264,0.3476545102974185]","[[-0.9975152328290261,0.024154208047211908,0.06618107363639528],[0.024212176308619347,-0.7646351319604116,0.6440084514121571],[0.06615988809281882,0.6440106281774365,0.7621503657429088]]","[-2.2430906957958525,-3.9739828807570836,2.7791770137957927,-0.9572191718012794,1.9234403289049042,3.733359185067256]",position_tolerance+orientation_tolerance,0.004802428357586331,0.04303449972649736,0.0,,,"[{""update"":0,""stage"":""secondary"",""status"":""PrimalInfeasible"",""iterations"":8,""native_seconds"":0.000129775,""primal_residual"":0.09359426844550289,""dual_residual"":1.2534923072820728e-15}]",,,
