frames,completion,deadline_completion,frame_success,frame_deadline_success,accepted_frames,deadline_frames,total_latency_ns,p50_ms,p95_ms,p99_ms,first_failure_frame,successful_prefix,first_failure_reason,failure_reasons,backup_rate,optimized_command_rate,changed_from_backup_rate,p95_position_m,max_position_m,p95_orientation_rad,max_orientation_rad,normalized_tolerance_p95,max_accepted_step_utilization,acceleration_rms,velocity_change_rms,accepted_contract_violations,optimization_call_rate,mean_conic_calls,intervention_normalized_mean,intervention_normalized_p95,unchanged_given_legal_backup,accepted_near_tolerance_rate,direct_return_rate,direct_extra_p50_ms,demand_coverage,demand_met_rate,partial_correction_rate,effective_command_adjustment_rate,actual_shortfall_reduction_mean,normalized_shortfall_reduction_mean,decision_counts,fallback_counts,robot,uid,site_id,family,method,repeat,run_id,raw_file
300,True,True,1.0,1.0,300,300,48274169,0.1516045,0.2162975,0.25225996,,300,,{},0.0,0.0,0.0,0.00022048001123974633,0.0006465783846983564,0.0004923148425768331,0.0053111699062931865,0.22156332254081565,0.35918819263420815,1.9620159583724601,0.0392403191674492,0,,,,,,0.0,0.0,,,,,,,,,,ur5e,9c58057e2299bcd25de43e32ed930af302838d3581ae481c2883353b8e8aff8e,trajectory_085,joint_limit_return,trac_task_20ms,0,ur5e_trajectory_085_trac_task_20ms_r0,runs/ur5e_trajectory_085_trac_task_20ms_r0.jsonl.gz
300,True,True,1.0,1.0,300,300,47824950,0.150953,0.2163981,0.25131115,,300,,{},0.0,0.0,0.0,0.00022048001123974633,0.0006402793909137136,0.0004916606984549587,0.004596987352278989,0.2204800112397463,0.3168410243645698,1.852544553659178,0.03705089107318356,0,,,,,,0.0,0.0,,,,,,,,,,ur5e,9c58057e2299bcd25de43e32ed930af302838d3581ae481c2883353b8e8aff8e,trajectory_085,joint_limit_return,trac_task_20ms,1,ur5e_trajectory_085_trac_task_20ms_r1,runs/ur5e_trajectory_085_trac_task_20ms_r1.jsonl.gz
300,True,True,1.0,1.0,300,300,48149155,0.1509445,0.21214435,0.28857721000000003,,300,,{},0.0,0.0,0.0,0.00022048001123974633,0.0006465783846983564,0.0004916606984549587,0.004088509346532591,0.2204800112397463,0.3168410243645698,1.7303298960647078,0.034606597921294155,0,,,,,,0.0,0.0,,,,,,,,,,ur5e,9c58057e2299bcd25de43e32ed930af302838d3581ae481c2883353b8e8aff8e,trajectory_085,joint_limit_return,trac_task_20ms,2,ur5e_trajectory_085_trac_task_20ms_r2,runs/ur5e_trajectory_085_trac_task_20ms_r2.jsonl.gz
300,True,True,1.0,1.0,300,300,47947595,0.1522025,0.20590245000000004,0.2683442399999998,,300,,{},0.0,0.0,0.0,0.000221563322540712,0.0007978026927066668,0.0004923148425768331,0.007063672871203162,0.221563322540712,0.3168410243645698,2.450801565605866,0.049016031312117306,0,,,,,,0.0,0.0,,,,,,,,,,ur5e,9c58057e2299bcd25de43e32ed930af302838d3581ae481c2883353b8e8aff8e,trajectory_085,joint_limit_return,trac_task_5ms,0,ur5e_trajectory_085_trac_task_5ms_r0,runs/ur5e_trajectory_085_trac_task_5ms_r0.jsonl.gz
300,True,True,1.0,1.0,300,300,47417718,0.1504685,0.20633460000000003,0.23916792999999983,,300,,{},0.0,0.0,0.0,0.00022048001123974633,0.0005129783950590469,0.0004916606984549587,0.0066232282727993535,0.2204800112397463,0.3168410243645698,1.7631359592695202,0.0352627191853904,0,,,,,,0.0,0.0,,,,,,,,,,ur5e,9c58057e2299bcd25de43e32ed930af302838d3581ae481c2883353b8e8aff8e,trajectory_085,joint_limit_return,trac_task_5ms,1,ur5e_trajectory_085_trac_task_5ms_r1,runs/ur5e_trajectory_085_trac_task_5ms_r1.jsonl.gz
300,True,True,1.0,1.0,300,300,47474424,0.150467,0.20707515,0.2485688099999995,,300,,{},0.0,0.0,0.0,0.00021585390792219092,0.0002400808288343554,0.0004908744642761875,0.0005144648234635696,0.21585390792219092,0.3168410243645698,1.4733367184023967,0.029466734368047934,0,,,,,,0.0,0.0,,,,,,,,,,ur5e,9c58057e2299bcd25de43e32ed930af302838d3581ae481c2883353b8e8aff8e,trajectory_085,joint_limit_return,trac_task_5ms,2,ur5e_trajectory_085_trac_task_5ms_r2,runs/ur5e_trajectory_085_trac_task_5ms_r2.jsonl.gz
300,True,True,1.0,1.0,300,300,1055670652,3.5265805,3.6546506,3.886931269999999,,300,,{},0.0033333333333333335,0.9966666666666667,0.9966666666666667,1.534612698975743e-05,1.7369724381828903e-05,0.00035982278905960936,0.0003861960703120813,0.04123265437134945,0.3169387830119441,1.4713808159763235,0.02942761631952647,0,1.0,3.0,0.014313209687317986,0.05849848054816087,0.0033333333333333335,0.0,0.0,,,,,,,,,,ur5e,9c58057e2299bcd25de43e32ed930af302838d3581ae481c2883353b8e8aff8e,trajectory_085,joint_limit_return,two_step_predictive,0,ur5e_trajectory_085_two_step_predictive_r0,runs/ur5e_trajectory_085_two_step_predictive_r0.jsonl.gz
300,True,True,1.0,1.0,300,300,1047236505,3.509656,3.63157905,3.6691203699999995,,300,,{},0.0033333333333333335,0.9966666666666667,0.9966666666666667,1.534612698975743e-05,1.7369724381828903e-05,0.00035982278905960936,0.0003861960703120813,0.04123265437134945,0.31693878301192296,1.4713808159347024,0.02942761631869405,0,1.0,3.0,0.011558874915594153,0.01855087067004604,0.0033333333333333335,0.0,0.0,,,,,,,,,,ur5e,9c58057e2299bcd25de43e32ed930af302838d3581ae481c2883353b8e8aff8e,trajectory_085,joint_limit_return,two_step_predictive,1,ur5e_trajectory_085_two_step_predictive_r1,runs/ur5e_trajectory_085_two_step_predictive_r1.jsonl.gz
300,True,True,1.0,1.0,300,300,1056432952,3.544249,3.6557038000000004,3.74615114,,300,,{},0.0033333333333333335,0.9966666666666667,0.9966666666666667,1.534612698975743e-05,1.7369724381828903e-05,0.00035982278905960936,0.0003861960703120813,0.04123265437134945,0.3169387830099912,1.4713808078262487,0.029427616156524974,0,1.0,3.0,0.010956211056660801,0.01834229963597274,0.0033333333333333335,0.0,0.0,,,,,,,,,,ur5e,9c58057e2299bcd25de43e32ed930af302838d3581ae481c2883353b8e8aff8e,trajectory_085,joint_limit_return,two_step_predictive,2,ur5e_trajectory_085_two_step_predictive_r2,runs/ur5e_trajectory_085_two_step_predictive_r2.jsonl.gz
300,True,True,1.0,1.0,300,300,168528545,0.532828,0.7913519499999999,0.83651012,,300,,{},1.0,1.0,0.0,0.0001476520922036315,0.0001505438980190815,0.00030559705715215324,0.00032159377465106406,0.14765209220363149,0.41236784773099006,2.31895180475046,0.04637903609500919,0,0.07666666666666666,0.07666666666666666,0.0,0.0,1.0,0.0,0.9233333333333333,0.335165,0.8461538461538461,0.9233333333333333,0.0,0.0,0.0,0.0,"{""full_demand_satisfied"":277,""backup_without_improvement"":23}","{""convex_solve_unsuccessful"":23}",ur5e,c008b4c3cd9724be8aa4a7931a29bf8075c67483a9375d794cfaf45e90776021,trajectory_086,joint_limit_return,cr_ik_elastic_mu025,0,ur5e_trajectory_086_cr_ik_elastic_mu025_r0,runs/ur5e_trajectory_086_cr_ik_elastic_mu025_r0.jsonl.gz
300,True,True,1.0,1.0,300,300,171348055,0.541739,0.80520925,0.8693407199999996,,300,,{},1.0,1.0,0.0,0.00014804702985393446,0.0006290564170681964,0.0003076799185379066,0.005304247194677855,0.14804702985393448,0.41236784773099006,3.0780124431784155,0.06156024886356832,0,0.07666666666666666,0.07666666666666666,0.0,0.0,1.0,0.0,0.9233333333333333,0.341124,0.8461538461538461,0.9233333333333333,0.0,0.0,0.0,0.0,"{""full_demand_satisfied"":277,""backup_without_improvement"":23}","{""convex_solve_unsuccessful"":23}",ur5e,c008b4c3cd9724be8aa4a7931a29bf8075c67483a9375d794cfaf45e90776021,trajectory_086,joint_limit_return,cr_ik_elastic_mu025,1,ur5e_trajectory_086_cr_ik_elastic_mu025_r1,runs/ur5e_trajectory_086_cr_ik_elastic_mu025_r1.jsonl.gz
300,True,True,1.0,1.0,300,300,165272472,0.526011,0.7872636999999999,0.82026225,,300,,{},1.0,1.0,0.0,0.0001476520922036315,0.0001505438980190815,0.00030559705715215324,0.00032159377465106406,0.14765209220363149,0.41236784773099006,2.31895180475046,0.04637903609500919,0,0.07666666666666666,0.07666666666666666,0.0,0.0,1.0,0.0,0.9233333333333333,0.331673,0.8461538461538461,0.9233333333333333,0.0,0.0,0.0,0.0,"{""full_demand_satisfied"":277,""backup_without_improvement"":23}","{""convex_solve_unsuccessful"":23}",ur5e,c008b4c3cd9724be8aa4a7931a29bf8075c67483a9375d794cfaf45e90776021,trajectory_086,joint_limit_return,cr_ik_elastic_mu025,2,ur5e_trajectory_086_cr_ik_elastic_mu025_r2,runs/ur5e_trajectory_086_cr_ik_elastic_mu025_r2.jsonl.gz
300,True,True,1.0,1.0,300,300,163194920,0.527781,0.6094041,0.8003923199999996,,300,,{},1.0,1.0,0.0,0.00014821796875766344,0.0007963405083201059,0.0003078757839356774,0.005280541297370928,0.14821796875766344,0.41236784773099006,3.5561610011668177,0.07112322002333635,0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.3347295,0.8461538461538461,0.9233333333333333,0.0,0.0,0.0,0.0,"{""analytic_zero_intervention"":300}",{},ur5e,c008b4c3cd9724be8aa4a7931a29bf8075c67483a9375d794cfaf45e90776021,trajectory_086,joint_limit_return,cr_ik_mu0_analytic,0,ur5e_trajectory_086_cr_ik_mu0_analytic_r0,runs/ur5e_trajectory_086_cr_ik_mu0_analytic_r0.jsonl.gz
300,True,False,1.0,0.9966666666666667,300,299,226267567,0.536796,0.6178256,0.6743032399999992,,300,,{},1.0,1.0,0.0,0.00014821796875766344,0.0007798504139940008,0.0003088220927482919,0.006226444699888536,0.14821796875766344,0.46432453771806265,3.4958977537821774,0.06991795507564355,0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.338782,0.8461538461538461,0.9233333333333333,0.0,0.0,0.0,0.0,"{""analytic_zero_intervention"":300}",{},ur5e,c008b4c3cd9724be8aa4a7931a29bf8075c67483a9375d794cfaf45e90776021,trajectory_086,joint_limit_return,cr_ik_mu0_analytic,1,ur5e_trajectory_086_cr_ik_mu0_analytic_r1,runs/ur5e_trajectory_086_cr_ik_mu0_analytic_r1.jsonl.gz
300,True,True,1.0,1.0,300,300,163241049,0.533408,0.6060248,0.6617799399999996,,300,,{},1.0,1.0,0.0,0.0001476520922036315,0.0001505438980190815,0.00030559705715215324,0.00032159377465106406,0.14765209220363149,0.41236784773099006,2.31895180475046,0.04637903609500919,0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.3367415,0.8461538461538461,0.9233333333333333,0.0,0.0,0.0,0.0,"{""analytic_zero_intervention"":300}",{},ur5e,c008b4c3cd9724be8aa4a7931a29bf8075c67483a9375d794cfaf45e90776021,trajectory_086,joint_limit_return,cr_ik_mu0_analytic,2,ur5e_trajectory_086_cr_ik_mu0_analytic_r2,runs/ur5e_trajectory_086_cr_ik_mu0_analytic_r2.jsonl.gz
300,True,True,1.0,1.0,300,300,188609684,0.624037,0.65128545,0.7048398299999998,,300,,{},0.0,0.0,0.0,0.00014569341308035447,0.0001577120743216876,0.0003055030348717664,0.00032167957746453036,0.14569341308035447,0.41233409504826346,2.3299866055131515,0.04659973211026303,0,,,,,,0.0,0.0,,,,,,,,,,ur5e,c008b4c3cd9724be8aa4a7931a29bf8075c67483a9375d794cfaf45e90776021,trajectory_086,joint_limit_return,pink_qp,0,ur5e_trajectory_086_pink_qp_r0,runs/ur5e_trajectory_086_pink_qp_r0.jsonl.gz
300,True,True,1.0,1.0,300,300,188002129,0.6228325,0.63736695,0.6872033899999995,,300,,{},0.0,0.0,0.0,0.00014569341308035447,0.0001577120743216876,0.0003055030348717664,0.00032167957746453036,0.14569341308035447,0.41233409504826346,2.3299866055131515,0.04659973211026303,0,,,,,,0.0,0.0,,,,,,,,,,ur5e,c008b4c3cd9724be8aa4a7931a29bf8075c67483a9375d794cfaf45e90776021,trajectory_086,joint_limit_return,pink_qp,1,ur5e_trajectory_086_pink_qp_r1,runs/ur5e_trajectory_086_pink_qp_r1.jsonl.gz
300,True,True,1.0,1.0,300,300,189895786,0.6314595,0.6471039000000001,0.6879470599999998,,300,,{},0.0,0.0,0.0,0.00014569341308035447,0.0001577120743216876,0.0003055030348717664,0.00032167957746453036,0.14569341308035447,0.41233409504826346,2.3299866055131515,0.04659973211026303,0,,,,,,0.0,0.0,,,,,,,,,,ur5e,c008b4c3cd9724be8aa4a7931a29bf8075c67483a9375d794cfaf45e90776021,trajectory_086,joint_limit_return,pink_qp,2,ur5e_trajectory_086_pink_qp_r2,runs/ur5e_trajectory_086_pink_qp_r2.jsonl.gz
300,True,True,1.0,1.0,300,300,47596379,0.1510945,0.21066335,0.23946939999999992,,300,,{},0.0,0.0,0.0,0.0001476520922036315,0.0001505438980190815,0.00030559705715215324,0.00032159377465106406,0.14765209220363149,0.41236784773099006,2.31895180475046,0.04637903609500919,0,,,,,,0.0,0.0,,,,,,,,,,ur5e,c008b4c3cd9724be8aa4a7931a29bf8075c67483a9375d794cfaf45e90776021,trajectory_086,joint_limit_return,trac_task_20ms,0,ur5e_trajectory_086_trac_task_20ms_r0,runs/ur5e_trajectory_086_trac_task_20ms_r0.jsonl.gz
300,True,True,1.0,1.0,300,300,47570813,0.1520955,0.2002249,0.2463939999999999,,300,,{},0.0,0.0,0.0,0.0001476520922036315,0.0001505438980190815,0.00030559705715215324,0.00032159377465106406,0.14765209220363149,0.41236784773099006,2.31895180475046,0.04637903609500919,0,,,,,,0.0,0.0,,,,,,,,,,ur5e,c008b4c3cd9724be8aa4a7931a29bf8075c67483a9375d794cfaf45e90776021,trajectory_086,joint_limit_return,trac_task_20ms,1,ur5e_trajectory_086_trac_task_20ms_r1,runs/ur5e_trajectory_086_trac_task_20ms_r1.jsonl.gz
300,True,True,1.0,1.0,300,300,47382682,0.1514965,0.20310030000000004,0.2559526899999999,,300,,{},0.0,0.0,0.0,0.0001476520922036315,0.0001505438980190815,0.00030559705715215324,0.00032159377465106406,0.14765209220363149,0.41236784773099006,2.31895180475046,0.04637903609500919,0,,,,,,0.0,0.0,,,,,,,,,,ur5e,c008b4c3cd9724be8aa4a7931a29bf8075c67483a9375d794cfaf45e90776021,trajectory_086,joint_limit_return,trac_task_20ms,2,ur5e_trajectory_086_trac_task_20ms_r2,runs/ur5e_trajectory_086_trac_task_20ms_r2.jsonl.gz
300,True,True,1.0,1.0,300,300,46846830,0.150362,0.18755760000000005,0.2261932999999999,,300,,{},0.0,0.0,0.0,0.0001476520922036315,0.0001505438980190815,0.00030559705715215324,0.00032159377465106406,0.14765209220363149,0.41236784773099006,2.31895180475046,0.04637903609500919,0,,,,,,0.0,0.0,,,,,,,,,,ur5e,c008b4c3cd9724be8aa4a7931a29bf8075c67483a9375d794cfaf45e90776021,trajectory_086,joint_limit_return,trac_task_5ms,0,ur5e_trajectory_086_trac_task_5ms_r0,runs/ur5e_trajectory_086_trac_task_5ms_r0.jsonl.gz
300,True,True,1.0,1.0,300,300,47079001,0.1505515,0.1937627000000001,0.25046617999999976,,300,,{},0.0,0.0,0.0,0.0001476520922036315,0.0001505438980190815,0.00030559705715215324,0.00032159377465106406,0.14765209220363149,0.41236784773099006,2.31895180475046,0.04637903609500919,0,,,,,,0.0,0.0,,,,,,,,,,ur5e,c008b4c3cd9724be8aa4a7931a29bf8075c67483a9375d794cfaf45e90776021,trajectory_086,joint_limit_return,trac_task_5ms,1,ur5e_trajectory_086_trac_task_5ms_r1,runs/ur5e_trajectory_086_trac_task_5ms_r1.jsonl.gz
300,True,True,1.0,1.0,300,300,47722831,0.150587,0.2052875,0.26172632999999945,,300,,{},0.0,0.0,0.0,0.0001476520922036315,0.0001505438980190815,0.00030559705715215324,0.00032159377465106406,0.14765209220363149,0.41236784773099006,2.31895180475046,0.04637903609500919,0,,,,,,0.0,0.0,,,,,,,,,,ur5e,c008b4c3cd9724be8aa4a7931a29bf8075c67483a9375d794cfaf45e90776021,trajectory_086,joint_limit_return,trac_task_5ms,2,ur5e_trajectory_086_trac_task_5ms_r2,runs/ur5e_trajectory_086_trac_task_5ms_r2.jsonl.gz
300,True,True,1.0,1.0,300,300,1054882403,3.5229595,3.63657495,3.6909460199999997,,300,,{},0.0033333333333333335,0.9966666666666667,0.9966666666666667,6.058857132092913e-05,6.852374971013526e-05,0.0018945078700888206,0.002227956876502699,0.21709461042011122,0.4123207666321845,2.292392981298528,0.045847859625970565,0,1.0,3.0,0.04939552750002852,0.21178447380739202,0.0033333333333333335,0.0,0.0,,,,,,,,,,ur5e,c008b4c3cd9724be8aa4a7931a29bf8075c67483a9375d794cfaf45e90776021,trajectory_086,joint_limit_return,two_step_predictive,0,ur5e_trajectory_086_two_step_predictive_r0,runs/ur5e_trajectory_086_two_step_predictive_r0.jsonl.gz
300,True,True,1.0,1.0,300,300,1056221465,3.527788,3.6409667999999997,3.70942653,,300,,{},0.0033333333333333335,0.9966666666666667,0.9966666666666667,6.058857177563884e-05,6.852387548302301e-05,0.0018945078771758792,0.002227959160824791,0.2170946112322283,0.41232076663205214,2.2923929770590066,0.045847859541180126,0,1.0,3.0,0.04834918819801441,0.211784474595324,0.0033333333333333335,0.0,0.0,,,,,,,,,,ur5e,c008b4c3cd9724be8aa4a7931a29bf8075c67483a9375d794cfaf45e90776021,trajectory_086,joint_limit_return,two_step_predictive,1,ur5e_trajectory_086_two_step_predictive_r1,runs/ur5e_trajectory_086_two_step_predictive_r1.jsonl.gz
300,True,True,1.0,1.0,300,300,1061102729,3.5419485,3.677997,3.72410994,,300,,{},0.0033333333333333335,0.9966666666666667,0.9966666666666667,6.058857132092913e-05,6.852374971013526e-05,0.0018945078700888206,0.002227956876502699,0.21709461042011122,0.4123207666321845,2.29239298314755,0.045847859662951,0,1.0,3.0,0.04839036571559461,0.21178447380739202,0.0033333333333333335,0.0,0.0,,,,,,,,,,ur5e,c008b4c3cd9724be8aa4a7931a29bf8075c67483a9375d794cfaf45e90776021,trajectory_086,joint_limit_return,two_step_predictive,2,ur5e_trajectory_086_two_step_predictive_r2,runs/ur5e_trajectory_086_two_step_predictive_r2.jsonl.gz
300,True,True,1.0,1.0,300,300,380474550,1.3304305,2.7057178000000004,2.97636521,,300,,{},0.32666666666666666,0.9833333333333333,0.6733333333333333,0.0008857963665580932,0.0009999971869738718,0.004759980318365815,0.006979495188031409,0.8857963665580932,0.9999521290743859,30.512614145028703,0.6102522829005741,0,0.7166666666666667,0.8,0.06789474107851885,0.40551866353348454,0.32666666666666666,0.04666666666666667,0.2833333333333333,0.335731,0.5719063545150501,0.2866666666666667,0.5666666666666667,0.6733333333333333,0.024338712388879594,0.02158977592932213,"{""backup_without_improvement"":13,""partial_effective_correction"":170,""full_demand_satisfied"":85,""geometric_recovery"":32}","{""no_actual_objective_improvement"":8,""nonlinear_pair_rejected"":4,""convex_solve_unsuccessful"":1}",ur5e,2cc1b7e50f7846d0799d8b514025959b33de5c4f7dae0b633980b0dacf589393,trajectory_087,joint_limit_return,cr_ik_elastic_mu025,0,ur5e_trajectory_087_cr_ik_elastic_mu025_r0,runs/ur5e_trajectory_087_cr_ik_elastic_mu025_r0.jsonl.gz
300,True,True,1.0,1.0,300,300,305717772,0.792195,2.7763779,2.88013358,,300,,{},0.87,0.9533333333333334,0.13,0.0005617637488729866,0.0009118395069952963,0.002717460527982731,0.005755012374923347,0.5706573469492365,0.9696842800502217,24.584990091430967,0.4916998018286194,0,0.7466666666666667,0.87,0.07742227567577356,0.6670029156866466,0.87,0.0033333333333333335,0.25333333333333335,0.334737,0.5719063545150501,0.25333333333333335,0.0,0.13,0.0,0.0,"{""backup_without_improvement"":185,""full_demand_satisfied"":76,""geometric_recovery"":39}","{""convex_solve_unsuccessful"":173,""nonlinear_pair_rejected"":12}",ur5e,2cc1b7e50f7846d0799d8b514025959b33de5c4f7dae0b633980b0dacf589393,trajectory_087,joint_limit_return,cr_ik_elastic_mu025,1,ur5e_trajectory_087_cr_ik_elastic_mu025_r1,runs/ur5e_trajectory_087_cr_ik_elastic_mu025_r1.jsonl.gz
300,True,True,1.0,1.0,300,300,305367561,0.7937045,2.71154455,2.81773258,,300,,{},0.8666666666666667,0.9566666666666667,0.13333333333333333,0.0005353856405833263,0.0008288708749910196,0.002533472753943478,0.005637760697769758,0.537346224834264,0.9890195937802537,23.863920424366786,0.47727840848733577,0,0.7466666666666667,0.8766666666666667,0.07482759462313314,0.664310635074014,0.8666666666666667,0.0,0.25333333333333335,0.335807,0.5719063545150501,0.25333333333333335,0.0,0.13333333333333333,0.0,0.0,"{""backup_without_improvement"":184,""full_demand_satisfied"":76,""geometric_recovery"":40}","{""convex_solve_unsuccessful"":173,""nonlinear_pair_rejected"":11}",ur5e,2cc1b7e50f7846d0799d8b514025959b33de5c4f7dae0b633980b0dacf589393,trajectory_087,joint_limit_return,cr_ik_elastic_mu025,2,ur5e_trajectory_087_cr_ik_elastic_mu025_r2,runs/ur5e_trajectory_087_cr_ik_elastic_mu025_r2.jsonl.gz
300,True,True,1.0,1.0,300,300,266654463,0.5440015,2.76416805,2.8403103599999993,,300,,{},0.87,0.9533333333333334,0.13,0.00019652550302148982,0.0009099569794854011,0.000540926259072445,0.005795412809744166,0.19717802415223717,0.989017035352851,20.927281771646264,0.41854563543292533,0,0.17666666666666667,0.31666666666666665,0.07214247147125451,0.6176198630873074,0.87,0.0033333333333333335,0.8233333333333334,0.339199,0.5719063545150501,0.24333333333333335,0.0,0.13,0.0,0.0,"{""analytic_zero_intervention"":247,""geometric_recovery"":39,""backup_without_improvement"":14}","{""nonlinear_pair_rejected"":13,""convex_solve_unsuccessful"":1}",ur5e,2cc1b7e50f7846d0799d8b514025959b33de5c4f7dae0b633980b0dacf589393,trajectory_087,joint_limit_return,cr_ik_mu0_analytic,0,ur5e_trajectory_087_cr_ik_mu0_analytic_r0,runs/ur5e_trajectory_087_cr_ik_mu0_analytic_r0.jsonl.gz
300,True,False,1.0,0.9966666666666667,300,299,325915982,0.5415535,2.744184,2.8717222899999992,,300,,{},0.8766666666666667,0.9466666666666667,0.12333333333333334,0.0004778510153148761,0.0008761816509724019,0.0016469425753297474,0.006611381867459052,0.525560976610875,0.9999999999999976,24.230065114903912,0.48460130229807824,0,0.17666666666666667,0.31,0.07263628203706891,0.6643106351141058,0.8766666666666667,0.0,0.8233333333333334,0.338318,0.5719063545150501,0.23666666666666666,0.0,0.12333333333333334,0.0,0.0,"{""analytic_zero_intervention"":247,""geometric_recovery"":37,""backup_without_improvement"":16}","{""nonlinear_pair_rejected"":14,""convex_solve_unsuccessful"":2}",ur5e,2cc1b7e50f7846d0799d8b514025959b33de5c4f7dae0b633980b0dacf589393,trajectory_087,joint_limit_return,cr_ik_mu0_analytic,1,ur5e_trajectory_087_cr_ik_mu0_analytic_r1,runs/ur5e_trajectory_087_cr_ik_mu0_analytic_r1.jsonl.gz
300,True,True,1.0,1.0,300,300,255981115,0.5385485,2.73874425,2.83112913,,300,,{},0.8833333333333333,0.9566666666666667,0.11666666666666667,0.000267074909155992,0.0007884999243188929,0.0010652459557119922,0.005906986000444626,0.3135561219665729,0.9999999999999976,20.7408602331511,0.4148172046630221,0,0.16,0.29,0.0654344222241533,0.6652358962769472,0.8833333333333333,0.0,0.84,0.3354735,0.5719063545150501,0.24333333333333335,0.0,0.11666666666666667,0.0,0.0,"{""analytic_zero_intervention"":252,""geometric_recovery"":35,""backup_without_improvement"":13}","{""nonlinear_pair_rejected"":10,""convex_solve_unsuccessful"":3}",ur5e,2cc1b7e50f7846d0799d8b514025959b33de5c4f7dae0b633980b0dacf589393,trajectory_087,joint_limit_return,cr_ik_mu0_analytic,2,ur5e_trajectory_087_cr_ik_mu0_analytic_r2,runs/ur5e_trajectory_087_cr_ik_mu0_analytic_r2.jsonl.gz
300,True,True,1.0,1.0,300,300,195930585,0.641417,0.70369965,0.9223274599999997,,300,,{},0.0,0.0,0.0,0.00023841322804212255,0.0005613754249134357,0.00031295629383345955,0.002403296071547396,0.23875040337854592,0.9999999999999998,44.34097922047178,0.8868195844094356,0,,,,,,0.0,0.0,,,,,,,,,,ur5e,2cc1b7e50f7846d0799d8b514025959b33de5c4f7dae0b633980b0dacf589393,trajectory_087,joint_limit_return,pink_qp,0,ur5e_trajectory_087_pink_qp_r0,runs/ur5e_trajectory_087_pink_qp_r0.jsonl.gz
300,True,True,1.0,1.0,300,300,190840174,0.6250185,0.6848150000000001,0.9508279699999999,,300,,{},0.0,0.0,0.0,0.00023841322804212255,0.0005613754249134357,0.00031295629383345955,0.002403296071547396,0.23875040337854592,0.9999999999999998,44.34097922047178,0.8868195844094356,0,,,,,,0.0,0.0,,,,,,,,,,ur5e,2cc1b7e50f7846d0799d8b514025959b33de5c4f7dae0b633980b0dacf589393,trajectory_087,joint_limit_return,pink_qp,1,ur5e_trajectory_087_pink_qp_r1,runs/ur5e_trajectory_087_pink_qp_r1.jsonl.gz
300,True,True,1.0,1.0,300,300,191237451,0.6273405,0.6928098,0.8745864299999994,,300,,{},0.0,0.0,0.0,0.00023841322804212255,0.0005613754249134357,0.00031295629383345955,0.002403296071547396,0.23875040337854592,0.9999999999999998,44.34097922047178,0.8868195844094356,0,,,,,,0.0,0.0,,,,,,,,,,ur5e,2cc1b7e50f7846d0799d8b514025959b33de5c4f7dae0b633980b0dacf589393,trajectory_087,joint_limit_return,pink_qp,2,ur5e_trajectory_087_pink_qp_r2,runs/ur5e_trajectory_087_pink_qp_r2.jsonl.gz
300,True,True,1.0,1.0,300,300,48109816,0.1512745,0.213657,0.2617871499999998,,300,,{},0.0,0.0,0.0,0.00020127587979778776,0.0008588947304669224,0.0003186382304126666,0.005605452523801723,0.20127587979778774,0.9999999999999993,20.837837273358893,0.41675674546717784,0,,,,,,0.0,0.0,,,,,,,,,,ur5e,2cc1b7e50f7846d0799d8b514025959b33de5c4f7dae0b633980b0dacf589393,trajectory_087,joint_limit_return,trac_task_20ms,0,ur5e_trajectory_087_trac_task_20ms_r0,runs/ur5e_trajectory_087_trac_task_20ms_r0.jsonl.gz
300,True,True,1.0,1.0,300,300,48654786,0.152234,0.2096779,0.35323688999999975,,300,,{},0.0,0.0,0.0,0.00019953488432863036,0.0006138185835897156,0.00031302938399147055,0.005605452522827146,0.19976926426046404,0.9999999999999976,20.80563985672947,0.4161127971345894,0,,,,,,0.0,0.0,,,,,,,,,,ur5e,2cc1b7e50f7846d0799d8b514025959b33de5c4f7dae0b633980b0dacf589393,trajectory_087,joint_limit_return,trac_task_20ms,1,ur5e_trajectory_087_trac_task_20ms_r1,runs/ur5e_trajectory_087_trac_task_20ms_r1.jsonl.gz
300,True,True,1.0,1.0,300,300,48494388,0.1504875,0.21051260000000002,0.3092907099999995,,300,,{},0.0,0.0,0.0,0.00019953488432863036,0.0006138185831418302,0.00031302938399143467,0.005605452523801723,0.19976926426046404,0.9999999999999976,22.12408158145927,0.4424816316291854,0,,,,,,0.0,0.0,,,,,,,,,,ur5e,2cc1b7e50f7846d0799d8b514025959b33de5c4f7dae0b633980b0dacf589393,trajectory_087,joint_limit_return,trac_task_20ms,2,ur5e_trajectory_087_trac_task_20ms_r2,runs/ur5e_trajectory_087_trac_task_20ms_r2.jsonl.gz
