robot,method,uid,family,site_id,repeats,completion,deadline_completion,total_latency_ns,frame_success,acceleration_rms,successful_prefix
ur5e,trac_task_5ms,61cf065b1346ac7313777bcf9b8ce2ae067a03b601b9f752872306d83f082a83,joint_limit_return,trajectory_113,3,1.0,1.0,24740978.666666668,1.0,0.8768396903840144,150.0
ur5e,trac_task_5ms,6591fe1e55ed4f0de6433d67d1821adecb639171ad745ac2c7cb576f94191676,high_curvature,trajectory_136,3,1.0,1.0,28095421.666666668,1.0,32.263512670385936,150.0
ur5e,trac_task_5ms,67148de783e9a0c5f073d19a0d7c3c44ca35a647d7cb2ead25e02b90953262f8,joint_limit_return,trajectory_105,3,1.0,1.0,25130465.666666668,1.0,0.557828379426191,150.0
ur5e,trac_task_5ms,68432406fa88e3ba9e73856d01b1cc541f9134369bb2459059f1fc36564c045f,joint_limit_return,trajectory_117,3,1.0,1.0,25040570.333333332,1.0,0.7234671044477982,150.0
ur5e,trac_task_5ms,686ce309383dceffb72e64c1d7eb06f366c93fda04084cd6c39f6e89332fa799,smooth,trajectory_000,3,1.0,1.0,28033609.666666668,1.0,22.57267848482589,150.0
ur5e,trac_task_5ms,6f494d893ed1a07925719d015b2ee2f55de5088b1aaebfb231b0b9bbb0d40039,smooth,trajectory_014,3,1.0,1.0,24924845.666666668,1.0,0.7390164438301547,150.0
ur5e,trac_task_5ms,7081b5dc46ee76c4a76bd8c142d61d00ad0300933221a340da1fa88d8caaa1b8,near_singular,trajectory_065,3,1.0,1.0,25174547.666666668,1.0,0.48187247717448595,150.0
ur5e,trac_task_5ms,71d7ebb573b83f4eb7da1edce7175c9650c45196db754a1cb806a2b89bc610ba,joint_limit_return,trajectory_087,3,1.0,1.0,25061172.333333332,1.0,0.540456819988343,150.0
ur5e,trac_task_5ms,724195496ade67a21fa38a9b189e3e4edede9148fcf1b5a360738cba7807468b,high_curvature,trajectory_134,3,1.0,1.0,26545874.0,1.0,16.31429221087452,150.0
ur5e,trac_task_5ms,72ad8987f43d3155ae17d4c5db8054e43e840aa838acb2e1e6d25da0d1c8d411,joint_limit_return,trajectory_103,3,1.0,1.0,25570499.0,1.0,0.6905940338036146,150.0
ur5e,trac_task_5ms,740b45ba8a847d389787064239c5447da96fd8c9783539870faded64202a17ad,joint_limit_return,trajectory_093,3,1.0,1.0,25874075.0,1.0,16.279412710320873,150.0
ur5e,trac_task_5ms,7707342c2b3de4fcbd79ac4f834aa60b52752614ffb53de30168eb3333874836,high_curvature,trajectory_144,3,0.0,0.0,217913499.33333334,0.7511111111111112,19.98552463187958,112.66666666666667
ur5e,trac_task_5ms,78e2c05235eed4c7aded39a5955b332ed8c3b5f3ff6d1e633c0ba4f840d706fc,near_singular,trajectory_070,3,1.0,1.0,25089202.0,1.0,13.678995661947303,150.0
ur5e,trac_task_5ms,7b691d6bc61902ea7d02df04837d5eff55bcb12ddc737f432ecf9ff87ad585f1,joint_limit_return,trajectory_100,3,1.0,1.0,24961074.666666668,1.0,13.446755909703725,150.0
ur5e,trac_task_5ms,7cddcc7aecfb2cc7a9567c82fdf3d8bc4e454260d03cda535a3738b074cf8dd5,near_singular,trajectory_067,3,1.0,1.0,25273820.0,1.0,2.1101029325092706,150.0
ur5e,trac_task_5ms,7cf509b9613e6bc8539efc4da94e1bf8e7d1c2656024efa0e0b8f0d0eff9d428,near_singular,trajectory_069,3,1.0,1.0,24795390.333333332,1.0,1.9636868757131876,150.0
ur5e,trac_task_5ms,7d31283416312d45bb28a2f3e0143818a5a6ba2c70482c412abe08ee1f50f5c6,high_curvature,trajectory_128,3,1.0,1.0,25169549.666666668,1.0,29.534049157246333,150.0
ur5e,trac_task_5ms,7ec3a941b8a8e9f6396fe87a2a526d704c200da5c7b0fdf04f615cc804cb0f16,high_curvature,trajectory_154,3,1.0,1.0,25039957.666666668,1.0,7.019839076330115,150.0
ur5e,trac_task_5ms,7f19e5fb7c4a3e5512e3ca808b23999cd566c13c7713e94523157d861841d4df,near_singular,trajectory_054,3,1.0,1.0,24804441.0,1.0,5.884875748655728,150.0
ur5e,trac_task_5ms,7f4763daab05f66e40bf64089e5137340eaf99858c1b8649ae3113641088b90e,smooth,trajectory_005,3,1.0,1.0,24795799.333333332,1.0,0.6291751769501948,150.0
ur5e,trac_task_5ms,827b375c519d968a5b41663c8e8a2a747c9eb269019e2d86f29330fde600f1b6,smooth,trajectory_010,3,1.0,1.0,25275178.0,1.0,13.983393678142738,150.0
ur5e,trac_task_5ms,84275ca5d90e2452b2b6e25b0dc49327ca349cf2cc1388b020532f03badd2856,joint_limit_return,trajectory_092,3,1.0,1.0,24951908.666666668,1.0,10.424065740196568,150.0
ur5e,trac_task_5ms,843b7cea53c9f6b748a8488f867f3af3d5f55da01300b043fa64ce853453e711,smooth,trajectory_034,3,1.0,1.0,25167472.333333332,1.0,3.561545611115252,150.0
ur5e,trac_task_5ms,85586cb1bf15307d03bb378cf6ac237fffd25e3588ea376288f105be162123eb,near_singular,trajectory_075,3,1.0,1.0,27690430.666666668,1.0,12.152364792697151,150.0
ur5e,trac_task_5ms,85dc9c6d83b5e8b4d87c745d9ca244d761b7eeb74bef1be34b0b065e45910ce9,smooth,trajectory_016,3,1.0,1.0,24913383.333333332,1.0,1.6732294560214538,150.0
ur5e,trac_task_5ms,89043c092bd9a93f80f6d1202c101679b192f603234e799df6201a6c2742c27c,high_curvature,trajectory_148,3,1.0,1.0,25169127.333333332,1.0,8.337617168905751,150.0
ur5e,trac_task_5ms,8908cd02de98b2b8e1492152922173fea5395752617a1da31b0a1f4b42671215,joint_limit_return,trajectory_083,3,1.0,1.0,24936910.0,1.0,10.7634526405918,150.0
ur5e,trac_task_5ms,8954d7372760d015dde205fe23c29cd3f788725a3aaacb3facbec5b439e30a27,smooth,trajectory_011,3,1.0,1.0,24889528.666666668,1.0,0.7421238323415259,150.0
ur5e,trac_task_5ms,89e2a18f38d91422b27bab0ab848308c9e7a0ef1426a7cb35ae47a7834129fee,smooth,trajectory_036,3,1.0,1.0,24940593.333333332,1.0,12.732880648722265,150.0
ur5e,trac_task_5ms,8a31187b8082f322d3889fa8690653f8ea1bb720ca6b7580c281e490c5d9ff82,high_curvature,trajectory_142,3,1.0,1.0,24868775.0,1.0,6.463755296315248,150.0
ur5e,trac_task_5ms,8abc6aeecb82cf161109e7a82956e5c3d3496c0968eb3540b70b270b8dd0e382,smooth,trajectory_030,3,1.0,1.0,25472091.0,1.0,12.448258488335526,150.0
ur5e,trac_task_5ms,8d7bbe8ea92596c88e4302fb0ba88365293f88c96fdc92722986905bc459aea4,near_singular,trajectory_078,3,1.0,1.0,24957932.666666668,1.0,11.0228162431987,150.0
ur5e,trac_task_5ms,902a8600c2185a59cf86deaa728f357a1c8f7c12f612ef6346dcfb241e293ca1,high_curvature,trajectory_158,3,1.0,1.0,25671543.333333332,1.0,7.395737864337408,150.0
ur5e,trac_task_5ms,90ae6d4e772c54e6f62a165614eed2df96c93f4d486693d2a17d976338f54bb6,smooth,trajectory_012,3,0.0,0.0,354611512.3333333,0.5666666666666667,7.637152143938034,85.0
ur5e,trac_task_5ms,91ed2116da7bf073830df8553a162c8e21c01a157b9aa36f8d708a2a598af937,high_curvature,trajectory_139,3,1.0,1.0,24922413.0,1.0,8.58250710206082,150.0
ur5e,trac_task_5ms,9602447adb23a927a798b929ce2924e219d87de30e27012b5194fdc45718699c,joint_limit_return,trajectory_112,3,1.0,1.0,24926076.0,1.0,0.7836899902009161,150.0
ur5e,trac_task_5ms,9660cef6ce0545e32bd3f3b05df8237968dc62decbd0a22d567e190f4d7053d2,joint_limit_return,trajectory_111,3,1.0,1.0,25237323.333333332,1.0,0.6766428499707849,150.0
ur5e,trac_task_5ms,973fd8131a9cd42f1dfbb69f8755470b9f35fc4f642098dbfd720d4346751e59,near_singular,trajectory_043,3,1.0,1.0,25072222.666666668,1.0,11.098347945101317,150.0
ur5e,trac_task_5ms,97ac5290d57cbe7a453c02dcfb36927eda1953de8480792f9c91f45e08bcb212,smooth,trajectory_025,3,1.0,1.0,25078057.0,1.0,0.9058651344685965,150.0
ur5e,trac_task_5ms,9a9ec1e0022a853751297ce0a98e4f8964494a7ce54c92efeeae3b0e0da6e703,near_singular,trajectory_045,3,0.3333333333333333,0.3333333333333333,49113730.0,0.9933333333333333,19.61087338533454,114.66666666666667
ur5e,trac_task_5ms,9b4ce9e30581c65e935158f1fd19b88bff8be3de5905f24cfd4756d535c5a879,smooth,trajectory_039,3,1.0,1.0,25020119.333333332,1.0,0.7450715417711956,150.0
ur5e,trac_task_5ms,9bd9331c5990f861976a22603cc57bd572b2ce6682ee7e3ced8c7392ca0d221a,near_singular,trajectory_053,3,1.0,1.0,24996074.0,1.0,0.9417559127062244,150.0
ur5e,trac_task_5ms,9d89e1bfb32d5fc8c14e827c039bfa0ae099593c8ff0d70f841bc5cc501d4bd4,high_curvature,trajectory_151,3,1.0,1.0,25323791.0,1.0,13.629679906869038,150.0
ur5e,trac_task_5ms,9f3a06b8da1bf017fc6d0d042efa79b8e1d19bce4a134ed0e0ed52f76125c3af,near_singular,trajectory_047,3,1.0,1.0,24704063.0,1.0,12.022751817788118,150.0
ur5e,trac_task_5ms,a109a7254612e6f8df68ba11aaaff028114a82e042ce2eaa3e4e73c5a5b77a7f,near_singular,trajectory_076,3,1.0,1.0,25078012.333333332,1.0,0.8403855906804929,150.0
ur5e,trac_task_5ms,a11a9cb9acf1dc8dde81e8950d00399d055990e4d6112f37dba444d46d0fd22d,near_singular,trajectory_041,3,0.3333333333333333,0.3333333333333333,231142587.66666666,0.7422222222222222,29.146845063025108,111.33333333333333
ur5e,trac_task_5ms,a1dcd3f9d2d0215aeb629414e6ebd203f2345395673d63274b4465e0847d6ccb,joint_limit_return,trajectory_089,3,0.6666666666666666,0.6666666666666666,97961777.0,0.9977777777777778,33.55957110884002,120.0
ur5e,trac_task_5ms,a7bc4058163210f465a6173a3ffc77fa7c5b4e7a90960c50bed947d0346b6a13,joint_limit_return,trajectory_081,3,1.0,1.0,25087853.333333332,1.0,18.687429321898474,150.0
ur5e,trac_task_5ms,a887ec40ba4dd72bbe4406acf5cf70281c31b41deec40b48cc2213c5665b72cb,high_curvature,trajectory_146,3,1.0,1.0,25094945.0,1.0,6.901215843346464,150.0
ur5e,trac_task_5ms,a9689872a7740bb25a1a2ff69704093229f9f308d2f07588903acda37c478c7c,smooth,trajectory_022,3,1.0,1.0,25346552.0,1.0,1.0088318890086383,150.0
ur5e,trac_task_5ms,a9c47a91c002091ddea4ec1679ab0bb336b9d3d6aa5e99d1b1a70c390473eefc,near_singular,trajectory_079,3,1.0,1.0,24870214.666666668,1.0,1.02379062850497,150.0
ur5e,trac_task_5ms,aa2170a104fe9a5883cd2fac7365c8e64fa69aeae243c2a51e690d7688af2d5a,smooth,trajectory_035,3,1.0,1.0,25255544.333333332,1.0,0.6248320547685978,150.0
ur5e,trac_task_5ms,aa5825ef6b28d8d90cfb790aca68cb615c47723d18109e0a5c03bead5c7c9d24,smooth,trajectory_026,3,1.0,1.0,25532731.333333332,1.0,0.8412980376779379,150.0
ur5e,trac_task_5ms,af38432b70f3754f4a643ba6a588a64cc2e53ca500c09479433518c5d7e2a2b0,near_singular,trajectory_077,3,1.0,1.0,25075471.666666668,1.0,1.0686917850998117,150.0
ur5e,trac_task_5ms,b34fad5df1e0a336db93b77bb87845da3d17b38206b8496af3ea2adbd78d821e,joint_limit_return,trajectory_114,3,1.0,1.0,24658300.666666668,1.0,1.2344104454346847,150.0
ur5e,trac_task_5ms,b5b68e744d02d37b144270ef2b9a6acfc983022dbc3e84503f9d6b952fc2a356,high_curvature,trajectory_150,3,1.0,1.0,24982136.0,1.0,6.916395721404778,150.0
ur5e,trac_task_5ms,b5fd37d5173ef327cdc96402d2d3c4869598cb3cb5dda9a0b50c35bb5d56e57d,near_singular,trajectory_063,3,1.0,1.0,24781377.666666668,1.0,3.18495771475308,150.0
ur5e,trac_task_5ms,b673ff7ac8a40599b61e9f3c7ebaee52de8edf81014cf5a8037bc7a2ad358a9d,smooth,trajectory_028,3,1.0,1.0,25037675.0,1.0,8.227092584778033,150.0
ur5e,trac_task_5ms,b85bb93111b10690027a3f1c51c8e8627a6ed0e4adeed0b1d40f0126f6082bd6,smooth,trajectory_023,3,1.0,1.0,25667515.666666668,1.0,3.540787758408486,150.0
ur5e,trac_task_5ms,ba9bb4e132a286302883d3ca2207dc242aa87c57450d1d6cc2dcde74d79d625b,near_singular,trajectory_046,3,1.0,1.0,25186251.333333332,1.0,10.278156726934883,150.0
ur5e,trac_task_5ms,bad5e5c0fcc0674d2f204b7d752f89b1ce0e189c061a241d4a153ad0c78947d9,near_singular,trajectory_044,3,1.0,1.0,25184670.666666668,1.0,20.912278361332916,150.0
ur5e,trac_task_5ms,be3fedf6b4ea6b22f2babefaf2de72264a62f2a64da106c9a73fa85110045699,smooth,trajectory_015,3,1.0,1.0,24963080.333333332,1.0,0.7608670198037885,150.0
ur5e,trac_task_5ms,bf95d183d97ef7ba56cbaea67cad039c8230048f1456470eb022d582e5d87b96,joint_limit_return,trajectory_090,3,1.0,1.0,24914212.666666668,1.0,5.0797735356237625,150.0
ur5e,trac_task_5ms,c080efe6c92fe0222a4c277a6b40e11d7ade18ceee24413120e3ec60656c5308,joint_limit_return,trajectory_107,3,1.0,1.0,25180986.666666668,1.0,0.761380656499374,150.0
ur5e,trac_task_5ms,c173bc1217a828de6205bf0d0c767d2505fbe856597d39d948838ce9d559a094,near_singular,trajectory_071,3,0.0,0.0,289728376.0,0.6533333333333333,7.546149005863406,98.0
ur5e,trac_task_5ms,c18a069410f1e5f50fc53ecea9e46086bb6f0d6bad4a86937735d6a854003b3e,joint_limit_return,trajectory_110,3,1.0,1.0,25295680.333333332,1.0,0.6576076330585532,150.0
ur5e,trac_task_5ms,c2fe4dc2655f134bf018f339c9f44c7b077cb10bab25e618f42301e7377a070d,high_curvature,trajectory_153,3,1.0,1.0,25220413.333333332,1.0,7.325909249216873,150.0
ur5e,trac_task_5ms,c3b17d9135e3f5110c601ebb388e43620ea47a61f948a8525c5a4ddc1572be71,joint_limit_return,trajectory_098,3,1.0,1.0,25145275.666666668,1.0,0.8624910254571739,150.0
ur5e,trac_task_5ms,c4576342bc5bd0b1f1888887cf118ac5ed5ee31ffdb3ea595cc0970a28f536e2,smooth,trajectory_008,3,1.0,1.0,24807593.333333332,1.0,0.6453288576869477,150.0
ur5e,trac_task_5ms,c468f9ee771baf75248c87f948f9e87b66215b6e78ae94ed1f4e6d3dbdc170f5,high_curvature,trajectory_155,3,1.0,1.0,25138593.333333332,1.0,23.79202110048419,150.0
ur5e,trac_task_5ms,c47efcaf1c35c157b775c76f595d9d70f4e0f13fd9103ce872fce7e236f17bf7,near_singular,trajectory_056,3,1.0,1.0,24917905.0,1.0,0.408955128043,150.0
ur5e,trac_task_5ms,c504b0efe36bf4eea5c35716f51b05483e734ed8836b421da0f3087aad1b106b,joint_limit_return,trajectory_085,3,1.0,1.0,25816034.0,1.0,27.62279036097384,150.0
ur5e,trac_task_5ms,c5d5a8e72ce4c6b762185b1a227ec3e774ed4967a00b6de4cbd60dc0b3489d29,smooth,trajectory_018,3,1.0,1.0,25170404.666666668,1.0,1.0383246548464302,150.0
ur5e,trac_task_5ms,c62854c73a56ad1ea7d427d4b39c770a0fc15217f31fa9341e1145cf73012ccf,smooth,trajectory_020,3,1.0,1.0,25092144.666666668,1.0,1.1388686632773097,150.0
ur5e,trac_task_5ms,c8ec0518b6db3155050b11a3423dd67c62760ef325eb32eed4d81264285cc2e0,smooth,trajectory_031,3,1.0,1.0,24923594.333333332,1.0,0.8061213166573079,150.0
ur5e,trac_task_5ms,ca23ec82b31989c11f622d2357230e7f85a752cdd5fcfc1916418816019b16c0,near_singular,trajectory_074,3,1.0,1.0,26341657.0,1.0,11.348894012047055,150.0
ur5e,trac_task_5ms,cb34f01e0e28065f626918b20c6e13b47e93164dc8cc78652a4844a9b91019ba,high_curvature,trajectory_156,3,1.0,1.0,25296095.666666668,1.0,8.772178259625791,150.0
ur5e,trac_task_5ms,cbddc7b090023022ded30fbe029247ad1a9a2f6f44eb3d1ea09b1471cf29edbc,joint_limit_return,trajectory_095,3,1.0,1.0,25038008.0,1.0,1.8058504552411654,150.0
ur5e,trac_task_5ms,cdcf0ee9be127e80d0dc25f588c4d3e118f0a51fe9b42b01ba416e0eef260a78,joint_limit_return,trajectory_094,3,1.0,1.0,25077406.333333332,1.0,12.844888420751987,150.0
ur5e,trac_task_5ms,d196f286593ce2494c2d452e351f0cbff757344c9ad934c43f3456f315e6ff6f,near_singular,trajectory_062,3,1.0,1.0,24615899.666666668,1.0,9.515205904195085,150.0
ur5e,trac_task_5ms,d403ab409425a8e0d76b1c90ed4e5f61af12a533519277de745fb18744453b67,joint_limit_return,trajectory_116,3,1.0,1.0,24747926.666666668,1.0,2.32522833060206,150.0
ur5e,trac_task_5ms,d542b46934017ffd3d5d463fdb46c29768b64ecbe442f7d1ddf7e201a272af2c,high_curvature,trajectory_159,3,1.0,1.0,25092087.333333332,1.0,6.584000721576136,150.0
ur5e,trac_task_5ms,d8bd9c0af720100e6fbad9dc449e632c6315fd52b2c3b6c2293cdb3413fa78f8,smooth,trajectory_038,3,0.6666666666666666,0.6666666666666666,31706374.666666668,0.9977777777777778,22.352901822688846,131.0
ur5e,trac_task_5ms,d90fb01942c4f5f5a4690d2fb3e6578ce8589d7adb1b4fcdeecb8f49b768150f,near_singular,trajectory_066,3,1.0,1.0,25471613.333333332,1.0,1.1775293662161312,150.0
ur5e,trac_task_5ms,daffa6e56fbd6c3e5a0b1bc149b2b3db76cc7969e84115384cfda267a25f5623,joint_limit_return,trajectory_108,3,1.0,1.0,25085314.666666668,1.0,0.6624954177812892,150.0
ur5e,trac_task_5ms,dcae8362f72540a854446babea83f879db72d9ea6bc88b34b80f16a8461d30ac,near_singular,trajectory_052,3,1.0,1.0,27589033.0,1.0,23.275827126116965,150.0
ur5e,trac_task_5ms,dcb498be2431001dfc93a7c61d63bd58061c9ec13d3aa68c4d4c99a3b169c650,near_singular,trajectory_057,3,1.0,1.0,25075581.666666668,1.0,17.613097460036183,150.0
ur5e,trac_task_5ms,dd8ea68eb60a2a79785ffc347cae495796617b794d9da0a74d8539f601034c78,high_curvature,trajectory_147,3,1.0,1.0,24917078.333333332,1.0,7.80039437682109,150.0
ur5e,trac_task_5ms,dd9ccb5b42c8963d53c3795cb79fd054cd4b1da572bc46bfd61297d324ca3f5e,near_singular,trajectory_061,3,1.0,1.0,24768364.666666668,1.0,1.3426530985248835,150.0
ur5e,trac_task_5ms,def4c7c21eb5056eb06fe3493dbbd47b0e017e9d04fb05e9ce718304fde13155,high_curvature,trajectory_127,3,1.0,1.0,24569391.0,1.0,7.853627236875913,150.0
ur5e,trac_task_5ms,df81e3d36a17590279c10102a5d3564ade94174a725b81c2b9982e7861176d01,near_singular,trajectory_042,3,1.0,1.0,24847085.333333332,1.0,0.535391815216191,150.0
ur5e,trac_task_5ms,dfb95f240fb92ece611a18d9d6a1f3f0c2954ffa25d6adb20bf4808f1e8eea3e,high_curvature,trajectory_149,3,1.0,1.0,28597261.333333332,1.0,24.26884373693449,150.0
ur5e,trac_task_5ms,e028bf75afa080d243a9bdccd3419d1cb5a5d718dca69db83562268e89ed12e3,near_singular,trajectory_059,3,1.0,1.0,25034049.666666668,1.0,5.76732148260811,150.0
ur5e,trac_task_5ms,e621fdc4f247e6d4f941602738d8470496c5f9695bfc622242db0628c871b460,high_curvature,trajectory_131,3,1.0,1.0,27557619.666666668,1.0,19.208337753540334,150.0
ur5e,trac_task_5ms,e644ec1ddd274fcfdfbf0fed4c50373ce5666e2274ee3fe2cb157df665d13588,high_curvature,trajectory_132,3,1.0,1.0,25240806.0,1.0,16.267555560694383,150.0
ur5e,trac_task_5ms,e94d987badb3767e3544aa16554e82c6863b3b12927a26d94f7bbb32b9be1cf9,smooth,trajectory_024,3,1.0,1.0,25310455.333333332,1.0,0.7239851449916105,150.0
ur5e,trac_task_5ms,ed3d541f8d51c56dcef974b5dce8e87cbd24af8eabdf00973c49f94965da49df,high_curvature,trajectory_125,3,1.0,1.0,25102817.666666668,1.0,8.1948717681232,150.0
ur5e,trac_task_5ms,ee6031ae34dcb9670f70c523530997a74ff806611263e1fca22da37b1cd003d5,near_singular,trajectory_064,3,1.0,1.0,25036965.666666668,1.0,7.719586186779797,150.0
ur5e,trac_task_5ms,eecc7b5aa0a6af348f8fe5410ce6d3c80c76a3b76815cc492ac7dff69ea040a0,joint_limit_return,trajectory_118,3,1.0,1.0,24847668.666666668,1.0,0.8351383412735522,150.0
ur5e,trac_task_5ms,ef5970a23141d97e190951c06fce09a1b043b0d2e91efc242b18fd04b329e35b,smooth,trajectory_004,3,1.0,1.0,25244501.0,1.0,1.324178402731683,150.0
ur5e,trac_task_5ms,f17a7ffba93420840a76c2b3daad57e2a486c769ddcd5c712bcd35d81635c814,high_curvature,trajectory_133,3,1.0,1.0,24956591.333333332,1.0,8.20592657297513,150.0
ur5e,trac_task_5ms,f1d4fe64de9a37b56068fc8b5e18efdf3afb4094b5bcda3c5d8dd84239894e9e,high_curvature,trajectory_138,3,1.0,1.0,24948739.0,1.0,6.368743964205078,150.0
ur5e,trac_task_5ms,f2786b0cb702d9956b071d27ad9f0d5c4a568e36c053c20f87f9a0fb94d54a45,near_singular,trajectory_055,3,1.0,1.0,25175776.0,1.0,12.494780391955493,150.0
ur5e,trac_task_5ms,f2f90e8de9e99f8f2639a8ef08ec9638381ba3bb44168c94c8158835e3a7c637,smooth,trajectory_019,3,1.0,1.0,25263441.0,1.0,2.0335286969822794,150.0
ur5e,trac_task_5ms,f3d5f800686bbb23713085d4bb5b97ec4a0d2920a0048bb62bc1efda5dd22d7b,near_singular,trajectory_058,3,1.0,1.0,24874527.666666668,1.0,24.59871255488584,150.0
ur5e,trac_task_5ms,f6049a1d1c02bec9c02bdde0795f54736df40109a1be62528d6f16245a5a7f2c,smooth,trajectory_001,3,1.0,1.0,25195055.0,1.0,0.6805938296454029,150.0
ur5e,trac_task_5ms,f8efe5854fed39bd18dfd911ea4c793e612245b655469805844b8433c1505c42,high_curvature,trajectory_141,3,1.0,1.0,25450290.0,1.0,5.117825292836443,150.0
ur5e,trac_task_5ms,fa6c88092aec16921c068990a30a090c7015f7affeac53cc3e5b002ed6a90b41,joint_limit_return,trajectory_080,3,1.0,1.0,24973341.666666668,1.0,8.248393571868464,150.0
ur5e,trac_task_5ms,fc1b3d1c1640b26978eb54d66f481919216797cf182f6bde14c9a0949d312527,near_singular,trajectory_050,3,1.0,1.0,25164292.0,1.0,14.062803710740866,150.0
ur5e,trac_task_5ms,fe43e012e3d2ff6c1d61eed3c30e66289cfbaa3244cbd27939a4ae7b37c5ae96,high_curvature,trajectory_129,3,1.0,1.0,25138751.333333332,1.0,7.751498393983677,150.0
ur5e,trac_task_5ms,ff9240424126b109ed9128ebdcc1c535dd8e1041ecedc909a91f8cebff022cbc,high_curvature,trajectory_130,3,1.0,1.0,25187236.666666668,1.0,7.055807527983798,150.0
ur5e,trac_task_20ms,022a86bff64083fceaa1158ce14f103f5ce290797a2aeaa45866261f26501a05,smooth,trajectory_037,3,1.0,1.0,24975344.333333332,1.0,1.0236572318397694,150.0
ur5e,trac_task_20ms,05bc5f30c5c7cd51fc72c341d4191b9e00393d1440d433b17b8a3726f6c23282,joint_limit_return,trajectory_084,3,1.0,1.0,24933133.333333332,1.0,16.66309280140466,150.0
ur5e,trac_task_20ms,0718780cf124f9d1309bc57741250c3d9dea14f89f6a71c9562362b4677c301e,smooth,trajectory_033,3,1.0,1.0,25044408.333333332,1.0,24.052267377206377,150.0
ur5e,trac_task_20ms,0a87de50d376d58ae400cb330f9477d95c5812cc55e8fe33d3d3e96c01ecb45b,high_curvature,trajectory_122,3,1.0,1.0,29067947.0,1.0,19.249449664990436,150.0
ur5e,trac_task_20ms,0dd84d0ff35e701d49257c8fce503e635899f3fb95c2a17d91bde82b57d508f7,smooth,trajectory_009,3,1.0,1.0,24966538.333333332,1.0,10.350007124226659,150.0
ur5e,trac_task_20ms,0e9f731eaf589bff44467bfac21a34eb815e23e9466e26f74adad7a794606d3d,joint_limit_return,trajectory_088,3,1.0,1.0,24979224.333333332,1.0,8.364383728476193,150.0
ur5e,trac_task_20ms,0feef86abbdffbf56da2030987cdb7582310e2bf877e0958c4748047fc98589a,high_curvature,trajectory_124,3,0.6666666666666666,0.6666666666666666,107478934.0,0.9777777777777779,34.1611651913808,124.0
ur5e,trac_task_20ms,147723ec885c076a79aa6df0f28d41a2a60704eed4fe5ca91287298cd1aa3e4b,joint_limit_return,trajectory_082,3,1.0,1.0,25406346.0,1.0,0.868417690554383,150.0
ur5e,trac_task_20ms,14dbdf92e0ba228836bb0eec00261a8ad4e4f6db40403bc0f3ceaaff96938313,near_singular,trajectory_073,3,1.0,1.0,24663541.0,1.0,8.819392437996997,150.0
ur5e,trac_task_20ms,160edaf457fb519de58b208c6b896ed08faf68c6011b9deb24be264e3a9e1a28,smooth,trajectory_027,3,1.0,1.0,24982971.0,1.0,0.9224473929669784,150.0
ur5e,trac_task_20ms,196468597141f70e3695efbf23ef22b8093a2e57269df5532db6d58bf957661a,joint_limit_return,trajectory_119,3,1.0,1.0,24743059.0,1.0,11.484543351150334,150.0
ur5e,trac_task_20ms,1a2793db2858cf7ab0a6fa5cbe25d57b2d95eb513f8d9365e6d7fd41703b3766,high_curvature,trajectory_140,3,0.3333333333333333,0.3333333333333333,863378191.3333334,0.7266666666666666,25.46632835031974,109.0
ur5e,trac_task_20ms,1abc4cdbe65529afffd0d3fa05667f31ecddfb5331c99f215a488f90799d2908,high_curvature,trajectory_126,3,1.0,1.0,24953674.0,1.0,6.980040214419955,150.0
ur5e,trac_task_20ms,1b2ec0d8b336e6260360e28a967aa23b47ef29b00f91d5dfea5cb793860b6bcf,near_singular,trajectory_068,3,1.0,1.0,24990519.666666668,1.0,16.369381295444796,150.0
ur5e,trac_task_20ms,1c8c2cee8513118aa63d821d78ec578bb264cb2516af23dacd41ea148416f656,joint_limit_return,trajectory_086,3,0.3333333333333333,0.3333333333333333,391177406.3333333,0.9044444444444443,26.82447524208871,121.66666666666667
ur5e,trac_task_20ms,1cf990ad59f833600841f28f07a2d960dbbfaaa6594f6f3cbfb900d2c4f9bfac,joint_limit_return,trajectory_099,3,1.0,1.0,25201471.333333332,1.0,0.8776826091802731,150.0
ur5e,trac_task_20ms,1d8a1724561e2a8a9fd0f5d373fd3de8754e9d05650d220fbf89c2848de48db8,smooth,trajectory_021,3,1.0,1.0,25276876.333333332,1.0,0.7759068063114585,150.0
ur5e,trac_task_20ms,1f62567c664201a1c310c84b5060a5f7554c8c7ed4a1d2bb79efaa0dc82eade4,near_singular,trajectory_049,3,1.0,1.0,24791685.333333332,1.0,2.5692467567368467,150.0
ur5e,trac_task_20ms,28916f2098e26191ef1652120b593b6508843754985b2d8baa75940e0c5fd512,near_singular,trajectory_040,3,1.0,1.0,26102796.0,1.0,26.579030323156818,150.0
ur5e,trac_task_20ms,2c260dbbe16e3043b30c0180c74d6e1e8bb5fb373fa24e790dd8baa144c2df21,high_curvature,trajectory_143,3,1.0,1.0,24867436.0,1.0,6.399954476611607,150.0
ur5e,trac_task_20ms,2f61f0333eb0869c3d2af547f540382f5580ff0036f49f12d59da94e69814172,smooth,trajectory_029,3,1.0,1.0,26422220.0,1.0,0.6959285593939283,150.0
ur5e,trac_task_20ms,31f69f5235e9e326d7bc7f1966cb8accca1717504fa8fa1e69b76a435ee8034e,smooth,trajectory_013,3,1.0,1.0,25871101.666666668,1.0,17.314179092824215,150.0
