input_id,site_id,uid,repeat,frame,previous_q,target_position,target_rotation,dt,query_hash,method,internal_ok,internal_status,native_return_code,iterations,solver_function_evaluations,finite,q,accepted,verification_reasons,position_error,orientation_error,total_latency_ns,conversion_ns,solve_ns,verification_ns,budget_ms,returned_within_5ms,returned_within_20ms,lower,upper,seed_q,velocity_utilization,nominal_velocity_utilization,velocity_utilization_per_joint,joint_limit_margin,failure_kind
state_18_candidate_05,state_18,3bfeb80ec3cbe3ef7693197d0bbe1ddb98d7af3fd734dc69e928826901fdb975,0,75,"[-2.427695968449287, -0.34561770409586445, 1.2858426767826279, -0.4169376324296805, 0.044130677797882545, 1.9602647538149933, 1.4800407251033505]","[0.3175181389147155, -0.07648929601709437, 1.096889822235397]","[[-0.8331180598515749, -0.3302600090843912, 0.4436694994573389], [-0.3921156303851851, -0.21305358540011773, -0.8949041860198127], [0.3900764421966247, -0.9195305846722732, 0.04799867805982491]]",0.02,90a224aeb56fddba719b210e2c98cea40c75b93491ff26863e00336e6f28c621,trac_strict_20ms,True,native_success,1,,,True,"[-2.4518425123603227, -0.3413998506957787, 1.2941485421821246, -0.41243791082496173, 0.04768261998468156, 1.9519607662709346, 1.482738675471935]",True,[],2.015572365505519e-06,2.5862600207070183e-06,712033,17982,540502,153048,20,True,True,"[-2.4712959684492866, -0.38921770409586437, 1.242242676782628, -0.46053763242968043, -0.008169322202117453, 1.9079647538149935, 1.4277407251033507]","[-2.3840959684492873, -0.30201770409586454, 1.3294426767826277, -0.3733376324296806, 0.09643067779788253, 2.012564753814993, 1.5323407251033503]","[-2.427695968449287, -0.34561770409586445, 1.2858426767826279, -0.4169376324296805, 0.044130677797882545, 1.9602647538149933, 1.4800407251033505]",0.5538198144732974,0.5550929634720866,"[0.5538198144732974, 0.09673975688270037, 0.19050149998845728, 0.10320462396144008, 0.06791476456594678, 0.15877605246766158, 0.05158604911251329]",0.34263791082496176,accepted
case_01_matched_04,case_01_pre_failure,8007124479c3c7bc724a1818507bb840030dd31b60be2b3793048463dfa14ffc,2,34,"[-1.3023180068763616, -0.031450270803624863, -1.5231973127683704, -2.0199855162165674, -1.072602539446119, 1.8740691885796819, -1.8413900036055475]","[-0.5471975663261858, -0.09866402058391988, 0.4683117341253371]","[[0.7172088051968888, -0.6246338896145834, -0.3089401781785716], [-0.1971336117523349, -0.6070862241544716, 0.7697952036479224], [-0.6683934985212907, -0.4912014051148704, -0.5585439201599511]]",0.02,1f2d881e9064126b9acb7688fb3914be94a5644a8f52ce039552a6bfeee8f132,trac_strict_20ms,True,native_success,1,,,True,"[-1.3244284203522663, 0.011823727232250732, -1.5275916244708057, -2.0296260225371543, -1.0448986285109876, 1.8968511511670463, -1.8613422966696782]",True,[],4.757999449333551e-06,1.0260555862074599e-05,459241,24289,319631,114960,20,True,True,"[-1.3459180068763614, -0.07505027080362485, -1.5667973127683703, -2.063585516216567, -1.1249025394461187, 1.821769188579682, -1.8936900036055473]","[-1.2587180068763617, 0.012149729196375135, -1.4795973127683706, -1.9763855162165676, -1.0203025394461191, 1.9263691885796816, -1.7890900036055477]","[-1.3023180068763616, -0.031450270803624863, -1.5231973127683704, -2.0199855162165674, -1.072602539446119, 1.8740691885796819, -1.8413900036055475]",0.9925228907310917,0.9948045525488644,"[0.5071195751354289, 0.9925228907310917, 0.1007869656521836, 0.22111253028869, 0.5297114901554754, 0.4356015791083064, 0.38149699931416275]",1.0359577033303218,accepted
state_08_candidate_04,state_08,06ca0c5d8d0cb31f50338aee261f6c596974205eb08300b4526361bb949a0c56,0,75,"[-1.407088069551682, 0.39502289593364026, -0.2835401363953118, -1.6038972116350256, 0.11929359858623821, 1.4114919774470012, 0.10423067350920383]","[-0.032854940350743364, -0.5915895744097782, 0.3696374711299105]","[[-0.2217013665765356, -0.9712300788740037, 0.08695192895211226], [-0.7985509172962597, 0.2320093041369958, 0.555417064267177], [-0.5596114156657268, 0.05370117954257223, -0.8270134501761973]]",0.02,bb325686a3649c5632dac6f3d814c9b454496c7212b77dadb26010242d1da9fb,trac_task_20ms,True,native_success,1,,,True,"[-1.4023983864847136, 0.4024768855166698, -0.2779430853563622, -1.6133618766608928, 0.12827582751517672, 1.4022696383088775, 0.11193571209984882]",True,[],0.0001168917411330301,0.0001973375498461697,186122,20166,60423,105226,20,True,True,"[-1.450688069551682, 0.35142289593364034, -0.32714013639531175, -1.6474972116350255, 0.06699359858623823, 1.3591919774470014, 0.051930673509203835]","[-1.3634880695516822, 0.4386228959336402, -0.2399401363953118, -1.5602972116350258, 0.17159359858623818, 1.463791977447001, 0.1565306735092038]","[-1.407088069551682, 0.39502289593364026, -0.2835401363953118, -1.6038972116350256, 0.11929359858623821, 1.4114919774470012, 0.10423067350920383]",0.21707947307034817,0.21757850634177428,"[0.10756153823322216, 0.17096306383095328, 0.12837273025113727, 0.21707947307034817, 0.17174433898543986, 0.176335356369477, 0.14732387362609922]",1.36032311448333,accepted
state_14_candidate_05,state_14,652db5eb389e7355156299a8e5d39fecb8bc55621d923f9a05f415fc9d4a9f4d,0,75,"[2.4711984905780695, 0.22783259245050325, -1.819441003564407, -0.33625548334629807, -1.3009787964156971, 0.21841370761066536, 0.43965662973252967]","[0.05886604939105978, 0.08186151759839032, 0.9636592689428848]","[[0.44718195319734083, -0.8912148858095574, 0.07592317199688599], [-0.7774093388478982, -0.4292457032780964, -0.45976390255147925], [0.44233812927068034, 0.146574737007268, -0.8847897071420785]]",0.02,a6a36a3fa7a997af39b13edf8a9fc93f52b279603ba2a2a327d3451236acc7e6,trac_strict_20ms,True,native_success,1,,,True,"[2.471353270653516, 0.22298282330447824, -1.8211250140167732, -0.3380228257833534, -1.3054517858394374, 0.22368878393325994, 0.4322878815206943]",True,[],1.526968990774873e-06,4.197469593379218e-06,226747,18674,98391,109450,20,True,True,"[2.42759849057807, 0.18423259245050327, -1.863041003564407, -0.379855483346298, -1.353278796415697, 0.16611370761066538, 0.3873566297325297]","[2.514798490578069, 0.27143259245050316, -1.7758410035644072, -0.29265548334629815, -1.2486787964156973, 0.2707137076106653, 0.4919566297325296]","[2.4711984905780695, 0.22783259245050325, -1.819441003564407, -0.33625548334629807, -1.3009787964156971, 0.21841370761066536, 0.43965662973252967]",0.14089384726262644,0.14116375884742074,"[0.0035500017304282098, 0.11123323729415141, 0.038624092944176666, 0.040535376996682145, 0.08552561039656412, 0.10086187997312772, 0.14089384726262644]",0.24118878393325993,accepted
state_18_candidate_01,state_18,3bfeb80ec3cbe3ef7693197d0bbe1ddb98d7af3fd734dc69e928826901fdb975,0,75,"[-2.4290300693853575, -0.34740372961583726, 1.2798882272625018, -0.41705671514370457, 0.05197567779788255, 1.960251645973528, 1.4787033009960158]","[0.3175181389147155, -0.07648929601709437, 1.096889822235397]","[[-0.8331180598515749, -0.3302600090843912, 0.4436694994573389], [-0.3921156303851851, -0.21305358540011773, -0.8949041860198127], [0.3900764421966247, -0.9195305846722732, 0.04799867805982491]]",0.02,6007de5a82dd36fb22186e91c5917ea5115a948ad99ae56d794c4b0abf4353d8,dls_strict,False,iteration_budget_exhausted,,25,52,True,"[-2.43569634070494, -0.34355492023217854, 1.2769337011593522, -0.4230508884072172, 0.04995633640280233, 1.9566806826825733, 1.4821458502234532]",True,[],8.561915076246114e-05,6.213235222916518e-05,9618087,18222,9491931,107565,,False,True,"[-2.472630069385357, -0.39100372961583724, 1.236288227262502, -0.4606567151437045, -0.0003243222021174496, 1.9079516459735282, 1.426403300996016]","[-2.385430069385358, -0.3038037296158373, 1.3234882272625017, -0.37345671514370465, 0.10427567779788253, 2.0125516459735273, 1.5310033009960156]","[-2.4290300693853575, -0.34740372961583726, 1.2798882272625018, -0.41705671514370457, 0.05197567779788255, 1.960251645973528, 1.4787033009960158]",0.15289613118308298,0.15324761654212454,"[0.15289613118308298, 0.08827544457932854, 0.06776436016398195, 0.13748103815395982, 0.03861073413155295, 0.06827845680601591, 0.06582312098350812]",0.3532508884072172,accepted
case_01_matched_02,case_01_pre_failure,8007124479c3c7bc724a1818507bb840030dd31b60be2b3793048463dfa14ffc,3,34,"[-1.2696180546906595, -0.058202009989788285, -1.543773696544194, -2.017704977637241, -1.0942001921997166, 1.853337704591326, -1.8320568264644346]","[-0.5471975663261858, -0.09866402058391988, 0.4683117341253371]","[[0.7172088051968888, -0.6246338896145834, -0.3089401781785716], [-0.1971336117523349, -0.6070862241544716, 0.7697952036479224], [-0.6683934985212907, -0.4912014051148704, -0.5585439201599511]]",0.02,fedee555fa5b7fd3cc1f22870f86b854846a58da93be50fe993766e0699224e4,trac_task_20ms,True,native_success,1,,,True,"[-1.2477442890171853, -0.04145124279682932, -1.5807706963094823, -2.025097297065696, -1.0879389785851201, 1.8559350702110626, -1.8421749291130238]",True,[],0.0003494467699361745,0.0005463156095325355,288493,25543,133552,129118,20,True,True,"[-1.3132180546906593, -0.10180200998978826, -1.5873736965441938, -2.0613049776372407, -1.1465001921997164, 1.8010377045913262, -1.8843568264644344]","[-1.2260180546906596, -0.014602009989788287, -1.500173696544194, -1.9741049776372412, -1.0419001921997169, 1.9056377045913258, -1.7797568264644348]","[-1.2696180546906595, -0.058202009989788285, -1.543773696544194, -2.017704977637241, -1.0942001921997166, 1.853337704591326, -1.8320568264644346]",0.8485550404882652,0.850505741730767,"[0.5016918732448213, 0.38419190809538917, 0.8485550404882652, 0.16954861074438268, 0.11971727752574624, 0.04966282255710648, 0.1934627657474045]",1.046702702934304,accepted
state_13_candidate_01,state_13,0041eb55dd40437ac17fe39ad8e73df25d7db92ccc7ab532775994d081047948,1,75,"[1.07053294387858, 0.03156542270504312, -2.1544111228548695, -0.45754213200338534, 0.22461380695204125, 0.710768700775103, -1.0736586288917909]","[0.17408042245814132, -0.2155450374352675, 0.9559770094503807]","[[0.9602254138123807, 0.16371790185083468, 0.2261937295382049], [0.20603814204950008, -0.9621728707437359, -0.1782460401398821], [0.18845540238908562, 0.21776091343103546, -0.9576349752865384]]",0.02,034deea7a2d8bfa0e5a36ba93554a32ec578f9e65c0560445e7a8ebaaddec6c9,trac_task_5ms,True,native_success,1,,,True,"[1.0472307167238435, 0.05078175674456343, -2.1589805117369325, -0.46147935472657364, 0.2533436062883303, 0.7161214461037562, -1.081514888733839]",True,[],0.0001082005168442604,0.0003252616209374714,208385,21236,80945,105963,5,True,True,"[1.0269329438785801, -0.012034577294956881, -2.198011122854869, -0.5011421320033852, 0.17231380695204127, 0.6584687007751031, -1.1259586288917907]","[1.1141329438785799, 0.0751654227050431, -2.11081112285487, -0.4139421320033854, 0.2769138069520412, 0.7630687007751029, -1.021358628891791]","[1.07053294387858, 0.03156542270504312, -2.1544111228548695, -0.45754213200338534, 0.22461380695204125, 0.710768700775103, -1.0736586288917909]",0.5493269471565785,0.5503792976300586,"[0.5344547512554245, 0.44074160641101634, 0.10480249729502389, 0.09030327346762168, 0.5493269471565785, 0.10234694701057653, 0.15021529334700165]",0.39167935472657367,accepted
state_08_candidate_02,state_08,06ca0c5d8d0cb31f50338aee261f6c596974205eb08300b4526361bb949a0c56,3,75,"[-1.4161825199264853, 0.39400491979583874, -0.2726401363953118, -1.6039908721760658, 0.1161545645332573, 1.4118739840228902, 0.10686041870027631]","[-0.032854940350743364, -0.5915895744097782, 0.3696374711299105]","[[-0.2217013665765356, -0.9712300788740037, 0.08695192895211226], [-0.7985509172962597, 0.2320093041369958, 0.555417064267177], [-0.5596114156657268, 0.05370117954257223, -0.8270134501761973]]",0.02,3390632f9e458a8bfdff3a01b0d62d6d445e195f8dce2ad2a14c28d45a54ffe2,trac_task_5ms,True,native_success,1,,,True,"[-1.411478006131712, 0.4014620497307358, -0.267077607534992, -1.6134638428906467, 0.1251384200731396, 1.4026863312006674, 0.11460598940033868]",True,[],0.00011697342551009132,0.00019782409707234892,297689,18486,98230,180214,5,True,True,"[-1.4597825199264851, 0.3504049197958388, -0.31624013639531173, -1.6475908721760657, 0.06385456453325732, 1.3595739840228904, 0.054560418700276316]","[-1.3725825199264854, 0.43760491979583865, -0.22904013639531184, -1.560390872176066, 0.16845456453325727, 1.46417398402289, 0.15916041870027628]","[-1.4161825199264853, 0.39400491979583874, -0.2726401363953118, -1.6039908721760658, 0.1161545645332573, 1.4118739840228902, 0.10686041870027631]",0.21726997051790972,0.21776944171450263,"[0.10790169254067002, 0.17103509024993246, 0.12758093716329877, 0.21726997051790972, 0.17177544053312246, 0.17567213809221377, 0.14809886615798043]",1.3613379502692642,accepted
state_14_candidate_05,state_14,652db5eb389e7355156299a8e5d39fecb8bc55621d923f9a05f415fc9d4a9f4d,2,75,"[2.4711984905780695, 0.22783259245050325, -1.819441003564407, -0.33625548334629807, -1.3009787964156971, 0.21841370761066536, 0.43965662973252967]","[0.05886604939105978, 0.08186151759839032, 0.9636592689428848]","[[0.44718195319734083, -0.8912148858095574, 0.07592317199688599], [-0.7774093388478982, -0.4292457032780964, -0.45976390255147925], [0.44233812927068034, 0.146574737007268, -0.8847897071420785]]",0.02,a6a36a3fa7a997af39b13edf8a9fc93f52b279603ba2a2a327d3451236acc7e6,trac_strict_20ms,True,native_success,1,,,True,"[2.471353270653516, 0.22298282330447824, -1.8211250140167732, -0.3380228257833534, -1.3054517858394374, 0.22368878393325994, 0.4322878815206943]",True,[],1.526968990774873e-06,4.197469593379218e-06,238785,24022,94120,120334,20,True,True,"[2.42759849057807, 0.18423259245050327, -1.863041003564407, -0.379855483346298, -1.353278796415697, 0.16611370761066538, 0.3873566297325297]","[2.514798490578069, 0.27143259245050316, -1.7758410035644072, -0.29265548334629815, -1.2486787964156973, 0.2707137076106653, 0.4919566297325296]","[2.4711984905780695, 0.22783259245050325, -1.819441003564407, -0.33625548334629807, -1.3009787964156971, 0.21841370761066536, 0.43965662973252967]",0.14089384726262644,0.14116375884742074,"[0.0035500017304282098, 0.11123323729415141, 0.038624092944176666, 0.040535376996682145, 0.08552561039656412, 0.10086187997312772, 0.14089384726262644]",0.24118878393325993,accepted
state_13_candidate_05,state_13,0041eb55dd40437ac17fe39ad8e73df25d7db92ccc7ab532775994d081047948,2,75,"[1.076437247162428, 0.031924208625433055, -2.1609511228548692, -0.4581792580806854, 0.2250781477642947, 0.7110200424690613, -1.0739156055017467]","[0.17408042245814132, -0.2155450374352675, 0.9559770094503807]","[[0.9602254138123807, 0.16371790185083468, 0.2261937295382049], [0.20603814204950008, -0.9621728707437359, -0.1782460401398821], [0.18845540238908562, 0.21776091343103546, -0.9576349752865384]]",0.02,31e3aa77351237ae68bb87a0cfb4f197b2b4a9291c8130968e128c3150231fac,trac_task_5ms,True,native_success,1,,,True,"[1.0543299790677656, 0.05100299708234057, -2.1659221618724014, -0.4622581417883079, 0.25314249705632924, 0.7164807753025761, -1.081591999130884]",True,[],0.0001006378921293281,0.00031809249154791496,204993,20707,70646,113414,5,True,True,"[1.032837247162428, -0.011675791374566943, -2.204551122854869, -0.5017792580806852, 0.1727781477642947, 0.6587200424690614, -1.1262156055017465]","[1.1200372471624278, 0.07552420862543303, -2.1173511228548696, -0.41457925808068546, 0.27737814776429465, 0.7633200424690612, -1.021615605501747]","[1.076437247162428, 0.031924208625433055, -2.1609511228548692, -0.4581792580806854, 0.2250781477642947, 0.7110200424690613, -1.0739156055017467]",0.5366032369413872,0.5376312124910834,"[0.5070474333638153, 0.43758689121347516, 0.11401465636541636, 0.09355237861519482, 0.5366032369413872, 0.10441171765802852, 0.14677616881715683]",0.39245814178830785,accepted
state_08_candidate_02,state_08,06ca0c5d8d0cb31f50338aee261f6c596974205eb08300b4526361bb949a0c56,1,75,"[-1.4161825199264853, 0.39400491979583874, -0.2726401363953118, -1.6039908721760658, 0.1161545645332573, 1.4118739840228902, 0.10686041870027631]","[-0.032854940350743364, -0.5915895744097782, 0.3696374711299105]","[[-0.2217013665765356, -0.9712300788740037, 0.08695192895211226], [-0.7985509172962597, 0.2320093041369958, 0.555417064267177], [-0.5596114156657268, 0.05370117954257223, -0.8270134501761973]]",0.02,3390632f9e458a8bfdff3a01b0d62d6d445e195f8dce2ad2a14c28d45a54ffe2,trac_strict_5ms,True,native_success,1,,,True,"[-1.411557967014748, 0.4018076450815611, -0.2670242693854168, -1.613087629277976, 0.12536341554131752, 1.4027015501272642, 0.11452079502961293]",True,[],1.9815191706520836e-08,2.490660117910605e-08,198729,18898,74413,105186,5,True,True,"[-1.4597825199264851, 0.3504049197958388, -0.31624013639531173, -1.6475908721760657, 0.06385456453325732, 1.3595739840228904, 0.054560418700276316]","[-1.3725825199264854, 0.43760491979583865, -0.22904013639531184, -1.560390872176066, 0.16845456453325727, 1.46417398402289, 0.15916041870027628]","[-1.4161825199264853, 0.39400491979583874, -0.2726401363953118, -1.6039908721760658, 0.1161545645332573, 1.4118739840228902, 0.10686041870027631]",0.20864121793372176,0.20912085291747745,"[0.10606772733342305, 0.17896158912207213, 0.1288042892177758, 0.20864121793372176, 0.17607745713308268, 0.1753811452318557, 0.14646991069477291]",1.3609923549184388,accepted
state_14_candidate_00,state_14,652db5eb389e7355156299a8e5d39fecb8bc55621d923f9a05f415fc9d4a9f4d,0,75,"[2.4668384905780694, 0.22850866254833804, -1.819687172539125, -0.33521522849501284, -1.2982903121457678, 0.2189558108222837, 0.4377617990495719]","[0.05886604939105978, 0.08186151759839032, 0.9636592689428848]","[[0.44718195319734083, -0.8912148858095574, 0.07592317199688599], [-0.7774093388478982, -0.4292457032780964, -0.45976390255147925], [0.44233812927068034, 0.146574737007268, -0.8847897071420785]]",0.02,26382ac06d938939a11e05fb4d68434685e9dd0c0c490809889522859b99699d,trac_strict_20ms,True,native_success,1,,,True,"[2.4668973340894027, 0.2236554641372351, -1.821248816625042, -0.3369772195356132, -1.3027581006482623, 0.22423312389069555, 0.43042124525016623]",True,[],1.4461412797011342e-06,3.932322596068193e-06,195968,18276,72489,104975,20,True,True,"[2.4232384905780697, 0.18490866254833807, -1.863287172539125, -0.37881522849501276, -1.3505903121457676, 0.16665581082228373, 0.38546179904957195]","[2.510438490578069, 0.272108662548338, -1.7760871725391252, -0.2916152284950129, -1.245990312145768, 0.2712558108222836, 0.49006179904957187]","[2.4668384905780694, 0.22850866254833804, -1.819687172539125, -0.33521522849501284, -1.2982903121457678, 0.2189558108222837, 0.4377617990495719]",0.1403547571588084,0.14062363600394023,"[0.0013496218195720104, 0.11131189016291129, 0.035817524906352496, 0.040412638545880154, 0.08542616639568656, 0.10090464757957678, 0.1403547571588084]",0.24173312389069557,accepted
state_14_candidate_03,state_14,652db5eb389e7355156299a8e5d39fecb8bc55621d923f9a05f415fc9d4a9f4d,3,75,"[2.488638490578069, 0.225402876930815, -1.820018536452199, -0.34050461633706564, -1.3102306695743284, 0.2164521716881956, 0.44716944569855566]","[0.05886604939105978, 0.08186151759839032, 0.9636592689428848]","[[0.44718195319734083, -0.8912148858095574, 0.07592317199688599], [-0.7774093388478982, -0.4292457032780964, -0.45976390255147925], [0.44233812927068034, 0.146574737007268, -0.8847897071420785]]",0.02,d0aaf8bf82e7f5ed819d3781dcb85d9b613bdc1a2006cc87613df199ac737250,trac_strict_5ms,True,native_success,1,,,True,"[2.4891288017076127, 0.22058309195297696, -1.8222250113170821, -0.34228428992256604, -1.3146615481857122, 0.2217309165285248, 0.43966946838318083]",True,[],1.7633934200069202e-06,5.134612968614126e-06,186069,17231,68083,100522,5,True,True,"[2.4450384905780695, 0.18180287693081504, -1.8636185364521989, -0.38410461633706555, -1.3625306695743282, 0.16415217168819565, 0.3948694456985557]","[2.532238490578069, 0.269002876930815, -1.7764185364521992, -0.2969046163370657, -1.2579306695743286, 0.26875217168819554, 0.4994694456985556]","[2.488638490578069, 0.225402876930815, -1.820018536452199, -0.34050461633706564, -1.3102306695743284, 0.2164521716881956, 0.44716944569855566]",0.14340300794215732,0.1436777263481768,"[0.01124566810879733, 0.11054552701463427, 0.05060722167163127, 0.04081820150230293, 0.0847204323400345, 0.10093202371566343, 0.14340300794215732]",0.2392309165285248,accepted
state_08_candidate_03,state_08,06ca0c5d8d0cb31f50338aee261f6c596974205eb08300b4526361bb949a0c56,1,75,"[-1.443519496940288, 0.39120778355188895, -0.2399401363953118, -1.6042548585149246, 0.10681656909796983, 1.4129500704046223, 0.11468581221946804]","[-0.032854940350743364, -0.5915895744097782, 0.3696374711299105]","[[-0.2217013665765356, -0.9712300788740037, 0.08695192895211226], [-0.7985509172962597, 0.2320093041369958, 0.555417064267177], [-0.5596114156657268, 0.05370117954257223, -0.8270134501761973]]",0.02,d976374984bdc57d915eb34fc10152b1d46fad02435b30d5ad887603ff9f03a4,trac_task_5ms,True,native_success,1,,,True,"[-1.4387708385431917, 0.3986764919742953, -0.23447921187417953, -1.6137524590682026, 0.11580232339006602, 1.4038650573227471, 0.12255450311394578]",True,[],0.00011722269070230307,0.00019932212846741944,179921,17576,61027,101089,5,True,True,"[-1.4871194969402879, 0.347607783551889, -0.2835401363953118, -1.6478548585149244, 0.054516569097969834, 1.3606500704046225, 0.06238581221946805]","[-1.3999194969402882, 0.4348077835518889, -0.19634013639531184, -1.5606548585149247, 0.1591165690979698, 1.465250070404622, 0.166985812219468]","[-1.443519496940288, 0.39120778355188895, -0.2399401363953118, -1.6042548585149246, 0.10681656909796983, 1.4129500704046223, 0.11468581221946804]",0.21783487507518542,0.2183356449029445,"[0.10891418341964157, 0.17130065189005328, 0.12525056241129087, 0.21783487507518542, 0.17181174554677234, 0.17370961915631258, 0.15045298077395294]",1.3641235080257046,accepted
case_01_matched_03,case_01_pre_failure,8007124479c3c7bc724a1818507bb840030dd31b60be2b3793048463dfa14ffc,0,34,"[-1.2805180068763617, -0.04611510190320378, -1.5383652439325644, -2.018725239417216, -1.0844831494552858, 1.8627290109789638, -1.8362184715549996]","[-0.5471975663261858, -0.09866402058391988, 0.4683117341253371]","[[0.7172088051968888, -0.6246338896145834, -0.3089401781785716], [-0.1971336117523349, -0.6070862241544716, 0.7697952036479224], [-0.6683934985212907, -0.4912014051148704, -0.5585439201599511]]",0.02,f076c1a4e9082e6e3a7610892c7f786a20ab8cb608282d51ef8a6fa13fa72e35,dls_strict,False,iteration_budget_exhausted,,25,52,True,"[-1.2692780575490956, -0.031232424951505623, -1.5638009124558656, -2.0271897621980313, -1.0799654541529269, 1.8642116459183369, -1.8456631713467497]",True,[],0.0004043225369190443,0.00028012121562648535,9810120,17291,9681047,111202,,False,True,"[-1.3241180068763616, -0.08971510190320377, -1.5819652439325642, -2.062325239417216, -1.1367831494552856, 1.810429010978964, -1.8885184715549994]","[-1.2369180068763619, -0.002515101903203782, -1.4947652439325645, -1.9751252394172163, -1.032183149455286, 1.9150290109789636, -1.7839184715549998]","[-1.2805180068763617, -0.04611510190320378, -1.5383652439325644, -2.018725239417216, -1.0844831494552858, 1.8627290109789638, -1.8362184715549996]",0.5833868927362674,0.584728012029914,"[0.2577970029189479, 0.34134580164445316, 0.5833868927362674, 0.19414043075264012, 0.0863804073108777, 0.028348660408662754, 0.18058699410612067]",1.0446102378019688,accepted
state_13_candidate_04,state_13,0041eb55dd40437ac17fe39ad8e73df25d7db92ccc7ab532775994d081047948,0,75,"[1.100810687017498, 0.03315249873860455, -2.187111122854869, -0.4606115635084846, 0.22632611933642174, 0.7120092446393098, -1.0747262162740345]","[0.17408042245814132, -0.2155450374352675, 0.9559770094503807]","[[0.9602254138123807, 0.16371790185083468, 0.2261937295382049], [0.20603814204950008, -0.9621728707437359, -0.1782460401398821], [0.18845540238908562, 0.21776091343103546, -0.9576349752865384]]",0.02,0eac26c4468301b533d6e22b6ac1acc609a955f42e9b06b3a0e1a241390590ae,dls_task,True,converged,,1,3,True,"[1.1035834473794273, 0.04165918076992669, -2.184353895575578, -0.4565529854372345, 0.22801032652954054, 0.7151469763366464, -1.0731098060702644]",True,[],0.00014196462601387736,0.00031955120214993883,559397,24771,441194,93174,,True,True,"[1.0572106870174982, -0.01044750126139545, -2.230711122854869, -0.5042115635084845, 0.1740261193364218, 0.6597092446393099, -1.1270262162740343]","[1.144410687017498, 0.07675249873860453, -2.1435111228548696, -0.4170115635084846, 0.2786261193364217, 0.7643092446393097, -1.0224262162740347]","[1.100810687017498, 0.03315249873860455, -2.187111122854869, -0.4606115635084846, 0.22632611933642174, 0.7120092446393098, -1.0747262162740345]",0.19510738603949865,0.19555590876602624,"[0.063595421145165, 0.19510738603949865, 0.06323915778191022, 0.0930866530103233, 0.0322028143999769, 0.05999486992995324, 0.030906504852201235]",0.38675298543723446,accepted
case_01_matched_03,case_01_pre_failure,8007124479c3c7bc724a1818507bb840030dd31b60be2b3793048463dfa14ffc,0,34,"[-1.2805180068763617, -0.04611510190320378, -1.5383652439325644, -2.018725239417216, -1.0844831494552858, 1.8627290109789638, -1.8362184715549996]","[-0.5471975663261858, -0.09866402058391988, 0.4683117341253371]","[[0.7172088051968888, -0.6246338896145834, -0.3089401781785716], [-0.1971336117523349, -0.6070862241544716, 0.7697952036479224], [-0.6683934985212907, -0.4912014051148704, -0.5585439201599511]]",0.02,f076c1a4e9082e6e3a7610892c7f786a20ab8cb608282d51ef8a6fa13fa72e35,trac_task_20ms,True,native_success,1,,,True,"[-1.2608016419930719, -0.02209175813249447, -1.5763997674289563, -2.0267434770852155, -1.0723903251574045, 1.8709217049774336, -1.8489157330802712]",True,[],0.00048326551092391567,0.000837084587668394,280037,20489,135072,124125,20,True,True,"[-1.3241180068763616, -0.08971510190320377, -1.5819652439325642, -2.062325239417216, -1.1367831494552856, 1.810429010978964, -1.8885184715549994]","[-1.2369180068763619, -0.002515101903203782, -1.4947652439325645, -1.9751252394172163, -1.032183149455286, 1.9150290109789636, -1.7839184715549998]","[-1.2805180068763617, -0.04611510190320378, -1.5383652439325644, -2.018725239417216, -1.0844831494552858, 1.8627290109789638, -1.8362184715549996]",0.8723514563392641,0.874356861986021,"[0.45221020374518056, 0.5509941231814063, 0.8723514563392641, 0.18390453366971013, 0.23122034986388676, 0.1566480688043935, 0.2427774670224019]",1.0450565229147846,accepted
failure_input_candidate_01,state_14_frame_102,652db5eb389e7355156299a8e5d39fecb8bc55621d923f9a05f415fc9d4a9f4d,3,102,"[2.533788118695976, 0.0706116591173852, -1.7483807706805574, -0.39016115901167253, -1.5635420628481231, 0.32652567612210776, 0.27574745330979844]","[0.13744098569017726, 0.029594308991476144, 0.9758989695284097]","[[0.5341320980132692, -0.845119211517556, 0.021827051928465513], [-0.7172987827735959, -0.4667090986538268, -0.5173635795697742], [0.4474207841657123, 0.26068397641143404, -0.8554872917459744]]",0.02,518016465fd41d4767a62cd5fc5e7ff772ad0dc2c28c3a2bdaae6aedc755ef6e,trac_strict_5ms,True,native_success,1,,,True,"[2.565450853285695, 0.06417928357874737, -1.768650036069037, -0.39458466894066324, -1.5767895783548453, 0.3287351833580087, 0.2728623654677473]",True,[],2.099726447675525e-06,4.064624231523026e-06,227899,20640,96869,109932,5,True,True,"[2.4901881186959764, 0.02701165911738521, -1.7919807706805573, -0.4337611590116725, -1.615842062848123, 0.2742256761221078, 0.22344745330979845]","[2.5773881186959757, 0.11421165911738519, -1.7047807706805576, -0.34656115901167256, -1.5112420628481233, 0.3788256761221077, 0.3280474533097984]","[2.533788118695976, 0.0706116591173852, -1.7483807706805574, -0.39016115901167253, -1.5635420628481231, 0.32652567612210776, 0.27574745330979844]",0.7262095089385122,0.7278789560854974,"[0.7262095089385122, 0.14753154905132645, 0.4648914079926492, 0.10145664974749334, 0.2532985756543443, 0.04224679227344101, 0.05516420348090171]",0.32478466894066327,accepted
