robot,uid,baseline,repeat,change,previous_q,target_position,target_rotation,dt,relative_q,baseline_q,relative_accepted,baseline_accepted,relative_reasons,baseline_reasons,raw_file,relative_line,baseline_line
ur5e,7897e8b8bb9a83975fb607d79aed6900d843ef9498beff54e43d65e4aa4c8d5c,range_loss_matched,0,gained,"[-1.6861413780307237,4.34819443949883,1.446405496101848,-1.6061311859518117,2.2699201076256683,-3.4163588409288845]","[0.03706223032819115,-0.2229866571834639,0.8577179958588264]","[[-0.7479321570528099,-0.39044161966756474,-0.5367986867324648],[0.06357573340112316,-0.8471250421220828,0.5275768087512644],[-0.6607235538172068,0.36046429038259503,0.6584146723685101]]",0.02,"[-1.7309142300052403,4.298060632665598,1.4921187693814209,-1.6618982007059209,2.2319820097881355,-3.46441430868999]","[-1.7329436354310388,4.296861577090439,1.4891064768974276,-1.6414315884066641,2.234005735221333,-3.450898580433676]",True,False,[],"[""position_tolerance"",""orientation_tolerance""]",outputs/task_balance_comparison/points/points_ur5e/records.jsonl.gz,16765,16773
ur5e,7897e8b8bb9a83975fb607d79aed6900d843ef9498beff54e43d65e4aa4c8d5c,range_loss_matched,1,gained,"[-1.6861413780307237,4.34819443949883,1.446405496101848,-1.6061311859518117,2.2699201076256683,-3.4163588409288845]","[0.03706223032819115,-0.2229866571834639,0.8577179958588264]","[[-0.7479321570528099,-0.39044161966756474,-0.5367986867324648],[0.06357573340112316,-0.8471250421220828,0.5275768087512644],[-0.6607235538172068,0.36046429038259503,0.6584146723685101]]",0.02,"[-1.7309142300052403,4.298060632665598,1.4921187693814209,-1.6618982007059209,2.2319820097881355,-3.46441430868999]","[-1.7329436354310388,4.296861577090439,1.4891064768974276,-1.6414315884066641,2.234005735221333,-3.450898580433676]",True,False,[],"[""position_tolerance"",""orientation_tolerance""]",outputs/task_balance_comparison/points/points_ur5e/records.jsonl.gz,16764,16771
ur5e,7897e8b8bb9a83975fb607d79aed6900d843ef9498beff54e43d65e4aa4c8d5c,range_loss_matched,2,gained,"[-1.6861413780307237,4.34819443949883,1.446405496101848,-1.6061311859518117,2.2699201076256683,-3.4163588409288845]","[0.03706223032819115,-0.2229866571834639,0.8577179958588264]","[[-0.7479321570528099,-0.39044161966756474,-0.5367986867324648],[0.06357573340112316,-0.8471250421220828,0.5275768087512644],[-0.6607235538172068,0.36046429038259503,0.6584146723685101]]",0.02,"[-1.7309142300052403,4.298060632665598,1.4921187693814209,-1.6618982007059209,2.2319820097881355,-3.46441430868999]","[-1.7329436354310388,4.296861577090439,1.4891064768974276,-1.6414315884066641,2.234005735221333,-3.450898580433676]",True,False,[],"[""position_tolerance"",""orientation_tolerance""]",outputs/task_balance_comparison/points/points_ur5e/records.jsonl.gz,16756,16772
ur5e,7e44e4c79ef7a53512d7250b768a59979dd73ad04df43300b38db21aac757a55,range_loss_matched,0,gained,"[4.935578980385674,-2.9623569406860257,-0.9081023830583446,2.192354644079482,-4.825938709335393,6.224787812478501]","[-0.004284049417068305,0.6398758751357557,0.07743741880091522]","[[0.9864273516442926,-0.1549385555649406,0.05436105156706126],[0.14528219422090222,0.9778390196669362,0.15074460407976395],[-0.07651250858772646,-0.14080090772525083,0.9870769678263993]]",0.02,"[4.942844985218835,-2.9820337824333816,-0.8993750809649069,2.1755961564875066,-4.799555481220098,6.210659787817319]","[4.942694471445674,-2.978305772399342,-0.9105327477142185,2.1744731450139057,-4.802692058250919,6.209462256761176]",True,False,[],"[""position_tolerance"",""orientation_tolerance""]",outputs/task_balance_comparison/points/points_ur5e/records.jsonl.gz,31813,31815
ur5e,7e44e4c79ef7a53512d7250b768a59979dd73ad04df43300b38db21aac757a55,range_loss_matched,1,gained,"[4.935578980385674,-2.9623569406860257,-0.9081023830583446,2.192354644079482,-4.825938709335393,6.224787812478501]","[-0.004284049417068305,0.6398758751357557,0.07743741880091522]","[[0.9864273516442926,-0.1549385555649406,0.05436105156706126],[0.14528219422090222,0.9778390196669362,0.15074460407976395],[-0.07651250858772646,-0.14080090772525083,0.9870769678263993]]",0.02,"[4.942844985218835,-2.9820337824333816,-0.8993750809649069,2.1755961564875066,-4.799555481220098,6.210659787817319]","[4.942694471445674,-2.978305772399342,-0.9105327477142185,2.1744731450139057,-4.802692058250919,6.209462256761176]",True,False,[],"[""position_tolerance"",""orientation_tolerance""]",outputs/task_balance_comparison/points/points_ur5e/records.jsonl.gz,31810,31811
ur5e,7e44e4c79ef7a53512d7250b768a59979dd73ad04df43300b38db21aac757a55,range_loss_matched,2,gained,"[4.935578980385674,-2.9623569406860257,-0.9081023830583446,2.192354644079482,-4.825938709335393,6.224787812478501]","[-0.004284049417068305,0.6398758751357557,0.07743741880091522]","[[0.9864273516442926,-0.1549385555649406,0.05436105156706126],[0.14528219422090222,0.9778390196669362,0.15074460407976395],[-0.07651250858772646,-0.14080090772525083,0.9870769678263993]]",0.02,"[4.942844985218835,-2.9820337824333816,-0.8993750809649069,2.1755961564875066,-4.799555481220098,6.210659787817319]","[4.942694471445674,-2.978305772399342,-0.9105327477142185,2.1744731450139057,-4.802692058250919,6.209462256761176]",True,False,[],"[""position_tolerance"",""orientation_tolerance""]",outputs/task_balance_comparison/points/points_ur5e/records.jsonl.gz,31816,31803
ur5e,92e5f4fa80317abc2d2a6d537e18a2c3385b754fdad16c75fc3c0aa41f4fa60e,range_loss_matched,0,gained,"[-4.0719758305345595,-3.7314046595907255,0.27221914405503034,-0.4592112870155374,0.7183719605044407,2.205417872427205]","[0.2980384448958327,-0.8307351305424917,-0.14429138721704884]","[[0.2968709609585844,0.9052866498037356,-0.30384817627666555],[0.3771086404062139,-0.40347462212650703,-0.8336649822505738],[-0.8773008069473682,0.13290715175264806,-0.46117131647848064]]",0.02,"[-4.134596228859398,-3.6684728065189924,0.20953137789594226,-0.39627943394380444,0.7813038135761736,2.268349725498938]","[-4.133509678226252,-3.6944655278118805,0.2685485877006966,-0.4557255909700849,0.7661068835641244,2.2441725579648315]",True,False,[],"[""position_tolerance"",""orientation_tolerance""]",outputs/task_balance_comparison/points/points_ur5e/records.jsonl.gz,28455,28460
ur5e,92e5f4fa80317abc2d2a6d537e18a2c3385b754fdad16c75fc3c0aa41f4fa60e,range_loss_matched,1,gained,"[-4.0719758305345595,-3.7314046595907255,0.27221914405503034,-0.4592112870155374,0.7183719605044407,2.205417872427205]","[0.2980384448958327,-0.8307351305424917,-0.14429138721704884]","[[0.2968709609585844,0.9052866498037356,-0.30384817627666555],[0.3771086404062139,-0.40347462212650703,-0.8336649822505738],[-0.8773008069473682,0.13290715175264806,-0.46117131647848064]]",0.02,"[-4.134596228859398,-3.6684728065189924,0.20953137789594226,-0.39627943394380444,0.7813038135761736,2.268349725498938]","[-4.133509678226252,-3.6944655278118805,0.2685485877006966,-0.4557255909700849,0.7661068835641244,2.2441725579648315]",True,False,[],"[""position_tolerance"",""orientation_tolerance""]",outputs/task_balance_comparison/points/points_ur5e/records.jsonl.gz,28446,28457
ur5e,92e5f4fa80317abc2d2a6d537e18a2c3385b754fdad16c75fc3c0aa41f4fa60e,range_loss_matched,2,gained,"[-4.0719758305345595,-3.7314046595907255,0.27221914405503034,-0.4592112870155374,0.7183719605044407,2.205417872427205]","[0.2980384448958327,-0.8307351305424917,-0.14429138721704884]","[[0.2968709609585844,0.9052866498037356,-0.30384817627666555],[0.3771086404062139,-0.40347462212650703,-0.8336649822505738],[-0.8773008069473682,0.13290715175264806,-0.46117131647848064]]",0.02,"[-4.134596228859398,-3.6684728065189924,0.20953137789594226,-0.39627943394380444,0.7813038135761736,2.268349725498938]","[-4.133509678226252,-3.6944655278118805,0.2685485877006966,-0.4557255909700849,0.7661068835641244,2.2441725579648315]",True,False,[],"[""position_tolerance"",""orientation_tolerance""]",outputs/task_balance_comparison/points/points_ur5e/records.jsonl.gz,28450,28441
ur5e,9f8d137ee56d475e23d3bd1812ae1894ca61a339107555892218af0f544f057f,range_loss_matched,0,gained,"[3.2465148374950434,3.5173809990550513,-0.07157265560493142,5.049727345389822,4.122573469163308,2.0833048952664335]","[0.8246514442136237,-0.032120653761758454,0.5059671090577585]","[[-0.8466734431767328,0.15909508586452817,-0.5077724237027988],[-0.43232714699695657,-0.7620043637993454,0.48212300040573347],[-0.3102214025316886,0.6277245440513805,0.7139499829867347]]",0.02,"[3.202524909361285,3.4754116175592094,-0.13450450867666436,5.103252191864144,4.174657416088069,2.029432733691542]","[3.2015578280951527,3.4579723637177344,-0.09654170423056257,5.097154858965647,4.157358927887843,2.025329224471157]",True,False,[],"[""position_tolerance"",""orientation_tolerance""]",outputs/task_balance_comparison/points/points_ur5e/records.jsonl.gz,9051,9059
ur5e,9f8d137ee56d475e23d3bd1812ae1894ca61a339107555892218af0f544f057f,range_loss_matched,1,gained,"[3.2465148374950434,3.5173809990550513,-0.07157265560493142,5.049727345389822,4.122573469163308,2.0833048952664335]","[0.8246514442136237,-0.032120653761758454,0.5059671090577585]","[[-0.8466734431767328,0.15909508586452817,-0.5077724237027988],[-0.43232714699695657,-0.7620043637993454,0.48212300040573347],[-0.3102214025316886,0.6277245440513805,0.7139499829867347]]",0.02,"[3.202524909361285,3.4754116175592094,-0.13450450867666436,5.103252191864144,4.174657416088069,2.029432733691542]","[3.2015578280951527,3.4579723637177344,-0.09654170423056257,5.097154858965647,4.157358927887843,2.025329224471157]",True,False,[],"[""position_tolerance"",""orientation_tolerance""]",outputs/task_balance_comparison/points/points_ur5e/records.jsonl.gz,9067,9068
ur5e,9f8d137ee56d475e23d3bd1812ae1894ca61a339107555892218af0f544f057f,range_loss_matched,2,gained,"[3.2465148374950434,3.5173809990550513,-0.07157265560493142,5.049727345389822,4.122573469163308,2.0833048952664335]","[0.8246514442136237,-0.032120653761758454,0.5059671090577585]","[[-0.8466734431767328,0.15909508586452817,-0.5077724237027988],[-0.43232714699695657,-0.7620043637993454,0.48212300040573347],[-0.3102214025316886,0.6277245440513805,0.7139499829867347]]",0.02,"[3.202524909361285,3.4754116175592094,-0.13450450867666436,5.103252191864144,4.174657416088069,2.029432733691542]","[3.2015578280951527,3.4579723637177344,-0.09654170423056257,5.097154858965647,4.157358927887843,2.025329224471157]",True,False,[],"[""position_tolerance"",""orientation_tolerance""]",outputs/task_balance_comparison/points/points_ur5e/records.jsonl.gz,9063,9060
ur5e,9fb9359fe1043f2081f7c4ab876dfc5e72da351061f79d73c739516818a8af68,range_loss_matched,0,gained,"[2.8800065899476337,-1.6220006827384381,-1.2644963749188862,-1.5316128658977353,5.078336516376583,-0.2978603855467217]","[0.4308077135752574,-0.32960616270697435,0.747304004494976]","[[0.514912848226932,-0.7893101826791609,-0.3344461006646932],[0.725351118215511,0.6090917018290322,-0.32073829529153747],[0.4568703470727078,-0.0774385839359363,0.8861561666453946]]",0.02,"[2.8170747368759006,-1.684932535810171,-1.3254275534203963,-1.4686810128260024,5.139205208971588,-0.3607922386184546]","[2.8170747368759006,-1.6720979637273858,-1.3144246731790035,-1.5408057658024088,5.125553984654641,-0.31180740299234944]",True,False,[],"[""position_tolerance"",""orientation_tolerance""]",outputs/task_balance_comparison/points/points_ur5e/records.jsonl.gz,17025,17021
ur5e,9fb9359fe1043f2081f7c4ab876dfc5e72da351061f79d73c739516818a8af68,range_loss_matched,1,gained,"[2.8800065899476337,-1.6220006827384381,-1.2644963749188862,-1.5316128658977353,5.078336516376583,-0.2978603855467217]","[0.4308077135752574,-0.32960616270697435,0.747304004494976]","[[0.514912848226932,-0.7893101826791609,-0.3344461006646932],[0.725351118215511,0.6090917018290322,-0.32073829529153747],[0.4568703470727078,-0.0774385839359363,0.8861561666453946]]",0.02,"[2.8170747368759006,-1.684932535810171,-1.3254275534203963,-1.4686810128260024,5.139205208971588,-0.3607922386184546]","[2.8170747368759006,-1.6720979637273858,-1.3144246731790035,-1.5408057658024088,5.125553984654641,-0.31180740299234944]",True,False,[],"[""position_tolerance"",""orientation_tolerance""]",outputs/task_balance_comparison/points/points_ur5e/records.jsonl.gz,17017,17032
ur5e,9fb9359fe1043f2081f7c4ab876dfc5e72da351061f79d73c739516818a8af68,range_loss_matched,2,gained,"[2.8800065899476337,-1.6220006827384381,-1.2644963749188862,-1.5316128658977353,5.078336516376583,-0.2978603855467217]","[0.4308077135752574,-0.32960616270697435,0.747304004494976]","[[0.514912848226932,-0.7893101826791609,-0.3344461006646932],[0.725351118215511,0.6090917018290322,-0.32073829529153747],[0.4568703470727078,-0.0774385839359363,0.8861561666453946]]",0.02,"[2.8170747368759006,-1.684932535810171,-1.3254275534203963,-1.4686810128260024,5.139205208971588,-0.3607922386184546]","[2.8170747368759006,-1.6720979637273858,-1.3144246731790035,-1.5408057658024088,5.125553984654641,-0.31180740299234944]",True,False,[],"[""position_tolerance"",""orientation_tolerance""]",outputs/task_balance_comparison/points/points_ur5e/records.jsonl.gz,17035,17027
ur5e,a2bec6c0b3e99807532bc266c9b800c962dbaf828916ba230aaf10231bab1ed9,range_loss_matched,0,gained,"[-4.4210584013516865,-5.260978589553046,3.1249298874127796,3.679274655624207,-1.1534267406228507,2.591883318277037]","[-0.15446080588418212,-0.123452295984102,0.22105772321663475]","[[-0.8381534597821505,-0.3057055816847975,-0.4517110527560398],[0.39369313368470454,-0.912256357527912,-0.11311080690819719],[-0.37749767462161615,-0.2726397540283985,0.8849650107086757]]",0.02,"[-4.4751744935329185,-5.31531315660837,3.135553244989559,3.74220650869594,-1.0904948875511178,2.528951465205304]","[-4.48399025442342,-5.248673682130569,3.131242473022784,3.6941273644083528,-1.0994034557159427,2.528951465205304]",True,False,[],"[""orientation_tolerance""]",outputs/task_balance_comparison/points/points_ur5e/records.jsonl.gz,45057,45055
ur5e,a2bec6c0b3e99807532bc266c9b800c962dbaf828916ba230aaf10231bab1ed9,range_loss_matched,1,gained,"[-4.4210584013516865,-5.260978589553046,3.1249298874127796,3.679274655624207,-1.1534267406228507,2.591883318277037]","[-0.15446080588418212,-0.123452295984102,0.22105772321663475]","[[-0.8381534597821505,-0.3057055816847975,-0.4517110527560398],[0.39369313368470454,-0.912256357527912,-0.11311080690819719],[-0.37749767462161615,-0.2726397540283985,0.8849650107086757]]",0.02,"[-4.4751744935329185,-5.31531315660837,3.135553244989559,3.74220650869594,-1.0904948875511178,2.528951465205304]","[-4.48399025442342,-5.248673682130569,3.131242473022784,3.6941273644083528,-1.0994034557159427,2.528951465205304]",True,False,[],"[""orientation_tolerance""]",outputs/task_balance_comparison/points/points_ur5e/records.jsonl.gz,45072,45067
ur5e,a2bec6c0b3e99807532bc266c9b800c962dbaf828916ba230aaf10231bab1ed9,range_loss_matched,2,gained,"[-4.4210584013516865,-5.260978589553046,3.1249298874127796,3.679274655624207,-1.1534267406228507,2.591883318277037]","[-0.15446080588418212,-0.123452295984102,0.22105772321663475]","[[-0.8381534597821505,-0.3057055816847975,-0.4517110527560398],[0.39369313368470454,-0.912256357527912,-0.11311080690819719],[-0.37749767462161615,-0.2726397540283985,0.8849650107086757]]",0.02,"[-4.4751744935329185,-5.31531315660837,3.135553244989559,3.74220650869594,-1.0904948875511178,2.528951465205304]","[-4.48399025442342,-5.248673682130569,3.131242473022784,3.6941273644083528,-1.0994034557159427,2.528951465205304]",True,False,[],"[""orientation_tolerance""]",outputs/task_balance_comparison/points/points_ur5e/records.jsonl.gz,45060,45063
ur5e,af8c4ffa70c09bd34de3a58b5059fa33bd7be6efad47d92ddb5d4e2784225d07,range_loss_matched,0,gained,"[4.958194362439789,-1.2174235225442231,-0.008960302692679,2.917122705875858,-2.843760345521034,-3.3311184059015733]","[0.11907460170948443,-0.2395584119831589,0.9642992033257718]","[[0.4880340018496049,-0.17125363599653837,-0.8558592204309218],[-0.3837886508712125,0.8385784816194445,-0.3866424726116899],[0.7839190548144078,0.5171637287385804,0.3435296103338017]]",0.02,"[5.021126215511522,-1.1552005458995838,0.053971550379053934,2.9785339935818755,-2.780828492449301,-3.3940502589733064]","[5.021126215511522,-1.1544916694724903,0.053971550379053934,2.9800545589475913,-2.780828492449301,-3.3940502589733064]",True,False,[],"[""position_tolerance""]",outputs/task_balance_comparison/points/points_ur5e/records.jsonl.gz,9796,9815
ur5e,af8c4ffa70c09bd34de3a58b5059fa33bd7be6efad47d92ddb5d4e2784225d07,range_loss_matched,1,gained,"[4.958194362439789,-1.2174235225442231,-0.008960302692679,2.917122705875858,-2.843760345521034,-3.3311184059015733]","[0.11907460170948443,-0.2395584119831589,0.9642992033257718]","[[0.4880340018496049,-0.17125363599653837,-0.8558592204309218],[-0.3837886508712125,0.8385784816194445,-0.3866424726116899],[0.7839190548144078,0.5171637287385804,0.3435296103338017]]",0.02,"[5.021126215511522,-1.1552005458995838,0.053971550379053934,2.9785339935818755,-2.780828492449301,-3.3940502589733064]","[5.021126215511522,-1.1544916694724903,0.053971550379053934,2.9800545589475913,-2.780828492449301,-3.3940502589733064]",True,False,[],"[""position_tolerance""]",outputs/task_balance_comparison/points/points_ur5e/records.jsonl.gz,9816,9801
ur5e,af8c4ffa70c09bd34de3a58b5059fa33bd7be6efad47d92ddb5d4e2784225d07,range_loss_matched,2,gained,"[4.958194362439789,-1.2174235225442231,-0.008960302692679,2.917122705875858,-2.843760345521034,-3.3311184059015733]","[0.11907460170948443,-0.2395584119831589,0.9642992033257718]","[[0.4880340018496049,-0.17125363599653837,-0.8558592204309218],[-0.3837886508712125,0.8385784816194445,-0.3866424726116899],[0.7839190548144078,0.5171637287385804,0.3435296103338017]]",0.02,"[5.021126215511522,-1.1552005458995838,0.053971550379053934,2.9785339935818755,-2.780828492449301,-3.3940502589733064]","[5.021126215511522,-1.1544916694724903,0.053971550379053934,2.9800545589475913,-2.780828492449301,-3.3940502589733064]",True,False,[],"[""position_tolerance""]",outputs/task_balance_comparison/points/points_ur5e/records.jsonl.gz,9814,9795
ur5e,b98c9cb1e1025d8ad6f5af485a35cb8850b7938e8f7a6006897dce0aa00f40a8,range_loss_matched,0,gained,"[1.814090556663503,-2.1989777639992525,0.6020448148604105,6.214886530128774,-5.239785190248102,-3.8699656912018625]","[-0.16727293002339358,-0.12277666049509735,0.9868653596148278]","[[0.7539069980031832,0.37419631016927435,-0.5400012590888362],[-0.47095514684640666,0.8808995796563381,-0.04708694320261413],[0.45806712174168085,0.28981554826645656,0.84034603584613]]",0.02,"[1.7579361971766037,-2.1441185472599247,0.6649766679321434,6.258397531809593,-5.283560773384467,-3.82607540323316]","[1.7586585685424165,-2.1412883518644303,0.6564975120583009,6.267669396872335,-5.2920160191594805,-3.8170770374679366]",True,False,[],"[""position_tolerance"",""orientation_tolerance""]",outputs/task_balance_comparison/points/points_ur5e/records.jsonl.gz,27853,27862
ur5e,b98c9cb1e1025d8ad6f5af485a35cb8850b7938e8f7a6006897dce0aa00f40a8,range_loss_matched,1,gained,"[1.814090556663503,-2.1989777639992525,0.6020448148604105,6.214886530128774,-5.239785190248102,-3.8699656912018625]","[-0.16727293002339358,-0.12277666049509735,0.9868653596148278]","[[0.7539069980031832,0.37419631016927435,-0.5400012590888362],[-0.47095514684640666,0.8808995796563381,-0.04708694320261413],[0.45806712174168085,0.28981554826645656,0.84034603584613]]",0.02,"[1.7579361971766037,-2.1441185472599247,0.6649766679321434,6.258397531809593,-5.283560773384467,-3.82607540323316]","[1.7586585685424165,-2.1412883518644303,0.6564975120583009,6.267669396872335,-5.2920160191594805,-3.8170770374679366]",True,False,[],"[""position_tolerance"",""orientation_tolerance""]",outputs/task_balance_comparison/points/points_ur5e/records.jsonl.gz,27850,27848
ur5e,b98c9cb1e1025d8ad6f5af485a35cb8850b7938e8f7a6006897dce0aa00f40a8,range_loss_matched,2,gained,"[1.814090556663503,-2.1989777639992525,0.6020448148604105,6.214886530128774,-5.239785190248102,-3.8699656912018625]","[-0.16727293002339358,-0.12277666049509735,0.9868653596148278]","[[0.7539069980031832,0.37419631016927435,-0.5400012590888362],[-0.47095514684640666,0.8808995796563381,-0.04708694320261413],[0.45806712174168085,0.28981554826645656,0.84034603584613]]",0.02,"[1.7579361971766037,-2.1441185472599247,0.6649766679321434,6.258397531809593,-5.283560773384467,-3.82607540323316]","[1.7586585685424165,-2.1412883518644303,0.6564975120583009,6.267669396872335,-5.2920160191594805,-3.8170770374679366]",True,False,[],"[""position_tolerance"",""orientation_tolerance""]",outputs/task_balance_comparison/points/points_ur5e/records.jsonl.gz,27849,27851
ur5e,ca039cd1e4b7681f8a3f423a8790517cbd56a85da42066383160bc69cdbaba5c,range_loss_matched,0,gained,"[6.252885461632687,-3.7198201534575355,1.8157352196434235,-4.4585395715979566,3.820233478381642,-0.25291083065387276]","[-0.5116427552394919,0.10267898926197416,0.23159744933218723]","[[0.6585133022586384,0.1817173738016163,-0.7303006413848114],[-0.6968363872256531,-0.21925635676086902,-0.6828950867140942],[-0.28421695970987193,0.9585955591794665,-0.01775594927574609]]",0.02,"[6.199246331456,-3.6641498438236346,1.872220783675162,-4.517730923826589,3.876753735224642,-0.3078758444463063]","[6.197906380661263,-3.660815818608648,1.869680211885038,-4.511474564353547,3.867954049899473,-0.2970472304103289]",True,False,[],"[""position_tolerance"",""orientation_tolerance""]",outputs/task_balance_comparison/points/points_ur5e/records.jsonl.gz,5253,5233
ur5e,ca039cd1e4b7681f8a3f423a8790517cbd56a85da42066383160bc69cdbaba5c,range_loss_matched,1,gained,"[6.252885461632687,-3.7198201534575355,1.8157352196434235,-4.4585395715979566,3.820233478381642,-0.25291083065387276]","[-0.5116427552394919,0.10267898926197416,0.23159744933218723]","[[0.6585133022586384,0.1817173738016163,-0.7303006413848114],[-0.6968363872256531,-0.21925635676086902,-0.6828950867140942],[-0.28421695970987193,0.9585955591794665,-0.01775594927574609]]",0.02,"[6.199246331456,-3.6641498438236346,1.872220783675162,-4.517730923826589,3.876753735224642,-0.3078758444463063]","[6.197906380661263,-3.660815818608648,1.869680211885038,-4.511474564353547,3.867954049899473,-0.2970472304103289]",True,False,[],"[""position_tolerance"",""orientation_tolerance""]",outputs/task_balance_comparison/points/points_ur5e/records.jsonl.gz,5236,5243
ur5e,ca039cd1e4b7681f8a3f423a8790517cbd56a85da42066383160bc69cdbaba5c,range_loss_matched,2,gained,"[6.252885461632687,-3.7198201534575355,1.8157352196434235,-4.4585395715979566,3.820233478381642,-0.25291083065387276]","[-0.5116427552394919,0.10267898926197416,0.23159744933218723]","[[0.6585133022586384,0.1817173738016163,-0.7303006413848114],[-0.6968363872256531,-0.21925635676086902,-0.6828950867140942],[-0.28421695970987193,0.9585955591794665,-0.01775594927574609]]",0.02,"[6.199246331456,-3.6641498438236346,1.872220783675162,-4.517730923826589,3.876753735224642,-0.3078758444463063]","[6.197906380661263,-3.660815818608648,1.869680211885038,-4.511474564353547,3.867954049899473,-0.2970472304103289]",True,False,[],"[""position_tolerance"",""orientation_tolerance""]",outputs/task_balance_comparison/points/points_ur5e/records.jsonl.gz,5248,5250
ur5e,d4660fb86b5c934b5125509dd2edb3be8baa8ab50502b2070544b3e28166ed89,range_loss_matched,0,gained,"[-5.06820211079997,-4.017606388439138,-1.9566817930904936,1.1710469186465717,-3.717421395813698,-4.128635535726142]","[-0.05642893884784433,-0.012753211252116224,-0.36254014245397853]","[[0.5712736786758796,0.17461349974200333,0.8019703920719128],[0.6813971837258619,-0.6455992002965402,-0.34481814132515143],[0.45754154135181213,0.7434458946583251,-0.4877949770683281]]",0.02,"[-5.130958934704138,-3.955429961706538,-1.8937499400187607,1.1141177903921429,-3.654489542741965,-4.186588060229987]","[-5.088595580446393,-3.9619450754357457,-1.8937499400187607,1.1570697281033706,-3.6955620724246065,-4.107526562320254]",True,False,[],"[""position_tolerance"",""orientation_tolerance""]",outputs/task_balance_comparison/points/points_ur5e/records.jsonl.gz,51798,51797
ur5e,d4660fb86b5c934b5125509dd2edb3be8baa8ab50502b2070544b3e28166ed89,range_loss_matched,1,gained,"[-5.06820211079997,-4.017606388439138,-1.9566817930904936,1.1710469186465717,-3.717421395813698,-4.128635535726142]","[-0.05642893884784433,-0.012753211252116224,-0.36254014245397853]","[[0.5712736786758796,0.17461349974200333,0.8019703920719128],[0.6813971837258619,-0.6455992002965402,-0.34481814132515143],[0.45754154135181213,0.7434458946583251,-0.4877949770683281]]",0.02,"[-5.130958934704138,-3.955429961706538,-1.8937499400187607,1.1141177903921429,-3.654489542741965,-4.186588060229987]","[-5.088595580446393,-3.9619450754357457,-1.8937499400187607,1.1570697281033706,-3.6955620724246065,-4.107526562320254]",True,False,[],"[""position_tolerance"",""orientation_tolerance""]",outputs/task_balance_comparison/points/points_ur5e/records.jsonl.gz,51803,51800
ur5e,d4660fb86b5c934b5125509dd2edb3be8baa8ab50502b2070544b3e28166ed89,range_loss_matched,2,gained,"[-5.06820211079997,-4.017606388439138,-1.9566817930904936,1.1710469186465717,-3.717421395813698,-4.128635535726142]","[-0.05642893884784433,-0.012753211252116224,-0.36254014245397853]","[[0.5712736786758796,0.17461349974200333,0.8019703920719128],[0.6813971837258619,-0.6455992002965402,-0.34481814132515143],[0.45754154135181213,0.7434458946583251,-0.4877949770683281]]",0.02,"[-5.130958934704138,-3.955429961706538,-1.8937499400187607,1.1141177903921429,-3.654489542741965,-4.186588060229987]","[-5.088595580446393,-3.9619450754357457,-1.8937499400187607,1.1570697281033706,-3.6955620724246065,-4.107526562320254]",True,False,[],"[""position_tolerance"",""orientation_tolerance""]",outputs/task_balance_comparison/points/points_ur5e/records.jsonl.gz,51801,51799
ur5e,d8d4c785fcc63baf510d4925fb585dfdfabb609fc479beae1f527c5f410b194c,range_loss_matched,0,gained,"[-0.848620766051928,3.1608524548140373,-2.3200495864242106,-2.6823275603133814,-1.2136269542277924,-2.616990766441604]","[0.11347836710454515,0.13653990969358895,-0.20188068930361658]","[[0.8263934698626996,0.2351431164616969,0.511645920289577],[0.2661439164705929,-0.96384430630772,0.01309843211548532],[0.49622701326507956,0.1253469903063918,-0.8590965506432602]]",0.02,"[-0.9115526191236609,3.097920601742304,-2.257812129713067,-2.7452594133851145,-1.1513046820751522,-2.679922619513337]","[-0.9115526191236609,3.097920601742304,-2.2578218555239817,-2.7452594133851145,-1.154273561591695,-2.679922619513337]",True,False,[],"[""orientation_tolerance""]",outputs/task_balance_comparison/points/points_ur5e/records.jsonl.gz,15436,15449
ur5e,d8d4c785fcc63baf510d4925fb585dfdfabb609fc479beae1f527c5f410b194c,range_loss_matched,1,gained,"[-0.848620766051928,3.1608524548140373,-2.3200495864242106,-2.6823275603133814,-1.2136269542277924,-2.616990766441604]","[0.11347836710454515,0.13653990969358895,-0.20188068930361658]","[[0.8263934698626996,0.2351431164616969,0.511645920289577],[0.2661439164705929,-0.96384430630772,0.01309843211548532],[0.49622701326507956,0.1253469903063918,-0.8590965506432602]]",0.02,"[-0.9115526191236609,3.097920601742304,-2.257812129713067,-2.7452594133851145,-1.1513046820751522,-2.679922619513337]","[-0.9115526191236609,3.097920601742304,-2.2578218555239817,-2.7452594133851145,-1.154273561591695,-2.679922619513337]",True,False,[],"[""orientation_tolerance""]",outputs/task_balance_comparison/points/points_ur5e/records.jsonl.gz,15446,15434
