robot,method,uid,family,search_repeats,completion,deadline_completion,total_latency_ns,frame_success,acceleration_rms,intervention_normalized_mean,optimization_call_rate,partial_correction_rate,effective_command_adjustment_rate,normalized_shortfall_reduction_mean
ur5e,trac_task_5ms,08551a27ac837f8ed54c41a0759eec98dbd199480066ac542298cbb032f6d99a,joint_limit_return,3,0.6666666666666666,0.6666666666666666,40972315.0,0.9955555555555556,21.68399410080384,,,,,
ur5e,trac_task_5ms,08f895e22c5162e0796964649a1fcdb582c61bccc5e4d0e8b349bbca35756523,joint_limit_return,3,1.0,1.0,25198325.0,1.0,14.86045087614193,,,,,
ur5e,trac_task_5ms,118730753d57a2523105ec3ee6ba017c9c2775dda076f4c79f2396693e83c7a9,high_curvature,3,1.0,1.0,23908774.666666668,1.0,8.851673371723672,,,,,
ur5e,trac_task_5ms,13896bc6c5f688854ad405268705ab3bb2a8fec56ac1e75c8a872707a3f652f8,smooth,3,1.0,1.0,23710437.666666668,1.0,3.708612209436803,,,,,
ur5e,trac_task_5ms,1572bafea0edc3c6cc05d2a9eabd19a06035670328035c0b780d47b54a683769,high_curvature,3,1.0,1.0,23619188.333333332,1.0,6.270470652462735,,,,,
ur5e,trac_task_5ms,17d92c7319719a45d08d673e5023c3f00687e4f5a57bdebde3dccc6370b94c3a,near_singular,3,1.0,1.0,24664804.666666668,1.0,21.82819038561375,,,,,
ur5e,trac_task_5ms,1c73e520a3d5bd8f7e29cb08d559a6364a6bdec344a07acd40f2375a56459f79,high_curvature,3,1.0,1.0,24092361.333333332,1.0,29.85681332291685,,,,,
ur5e,trac_task_5ms,2037257a8eb29f55e1baa50497e60c0cb87331a5da7e7a4344c8cded212a709f,smooth,3,1.0,1.0,23683433.0,1.0,20.803152421515353,,,,,
ur5e,trac_task_5ms,2136e60219e4240e7b97c87a2f481c6642991ff7128b97a75454ffcee69e4a9c,smooth,3,1.0,1.0,24128662.666666668,1.0,1.834908711057997,,,,,
ur5e,trac_task_5ms,234cd2a268d2d4ebc0f1b5ca1926ee196812079496ff3e6e19f17e48a5761d2c,joint_limit_return,3,1.0,1.0,23839964.0,1.0,1.4064789462042786,,,,,
ur5e,trac_task_5ms,28c799f101b845f2577d1584bde9de07634bcdda61cf814be0670f4c7adce911,joint_limit_return,3,1.0,1.0,26682680.0,1.0,23.749551102940604,,,,,
ur5e,trac_task_5ms,382307fdf25e31f8b1ae5c14a7545e81bf0c54489223c4626934c3dbe31a195e,high_curvature,3,1.0,0.6666666666666666,40249828.0,1.0,26.905740442999285,,,,,
ur5e,trac_task_5ms,386ce328d9e893da466d8af1dc09a15e66ae16a35efe9585b2d68e67da964fb7,smooth,3,1.0,1.0,23804648.333333332,1.0,3.880836280902781,,,,,
ur5e,trac_task_5ms,3bd332b9ef08ab00b11a865fd161af952ecc92241dd59aeac869f7688ac64b79,high_curvature,3,1.0,1.0,23989377.666666668,1.0,5.18772662084786,,,,,
ur5e,trac_task_5ms,5547871d76b6176b3e5dd5d8f20eebc72645f4fdb4a7e415a21928fb85392f9e,high_curvature,3,1.0,1.0,23930051.0,1.0,21.730451734513505,,,,,
ur5e,trac_task_5ms,5de0f5ff5025c915a9ca0194e6813b77637e2059d947b69d324216690202559b,smooth,3,1.0,1.0,23883482.0,1.0,1.0993180048987368,,,,,
ur5e,trac_task_5ms,5e7743615ad75a997da2a3dfac5ecbaa6539b43fd5db8ecf4d7f9cc7331b3e15,joint_limit_return,3,1.0,1.0,23940356.333333332,1.0,3.0391868678560887,,,,,
ur5e,trac_task_5ms,5ff81edc43cf92c445ae661655f0f074229d3861bbbd0b57d14ad453615b9e25,near_singular,3,1.0,1.0,24356009.0,1.0,6.434269454599993,,,,,
ur5e,trac_task_5ms,6105bc9f0df7e8baadfc8dd255f78c7bb3ddb066573e8f4fde9c385dbe5db694,near_singular,3,1.0,1.0,24352660.333333332,1.0,8.705780046579138,,,,,
ur5e,trac_task_5ms,68244e8dec0d66d1a48832b1992c69f7c4c907fc930b958710e9220ae46bd192,near_singular,3,1.0,1.0,24336904.333333332,1.0,10.340069194257916,,,,,
ur5e,trac_task_5ms,816b8a675263f8ec8337dc224a3ea9971c9a8387f6953eb1fd1c846b6d1a7c4a,joint_limit_return,3,1.0,1.0,24330947.333333332,1.0,0.8194022243313728,,,,,
ur5e,trac_task_5ms,929479d86d1af1569abbd00ff695f793876d0c13d1b6ef36f9f39dc04d36f80c,near_singular,3,1.0,1.0,24011045.0,1.0,1.4773072947004415,,,,,
ur5e,trac_task_5ms,9a5eaa5a533abb994b7505aca361cebaf65ef495d064d694df4c023580e9cd0b,smooth,3,1.0,1.0,24269520.666666668,1.0,11.634755144139966,,,,,
ur5e,trac_task_5ms,9ab3a7e22a338adf15a7eb240986a1d682820bcf958fc25dd9058bd66c51d502,near_singular,3,1.0,1.0,24130408.333333332,1.0,13.878821754371074,,,,,
ur5e,trac_task_5ms,a079baf3b1644afc829cc82c6747ab4482a4f1778e24be557741a87f9aefa38f,high_curvature,3,1.0,1.0,23918463.333333332,1.0,8.266531259473537,,,,,
ur5e,trac_task_5ms,a4d21e54d799674aa3de252efe1304776a18586a5f8d95b6f975dad09cacd372,joint_limit_return,3,1.0,1.0,24867628.333333332,1.0,22.099327149962292,,,,,
ur5e,trac_task_5ms,a68ec605ba66c3e27686650c1fdc577d4ff40b0c237bb80f93dc329bed511c56,high_curvature,3,1.0,1.0,24773055.333333332,1.0,7.351946143812438,,,,,
ur5e,trac_task_5ms,ad91c93d906d04e8aa7467228cb161965123769d55ad38469161e7830e742868,high_curvature,3,1.0,1.0,24941730.0,1.0,8.025029366316254,,,,,
ur5e,trac_task_5ms,ae12f9762615d4c9ac155883dd03d430cba862223b3fb491a4a1d1189e10a2b8,smooth,3,1.0,1.0,23563701.0,1.0,1.1592388749467744,,,,,
ur5e,trac_task_5ms,b0e17067aaf6e660b04f8be634d639d569df55018bfb39821596146afb9736de,smooth,3,1.0,1.0,23622365.333333332,1.0,16.645249090707683,,,,,
ur5e,trac_task_5ms,bf166cd6db08076d8c85cfd7e7364d2446c3c1ec592ea82609b812c0faa204ea,near_singular,3,0.0,0.0,154609666.0,0.8311111111111112,10.683209463306357,,,,,
ur5e,trac_task_5ms,c0f0fa5983ead9bf72ff425c510b3208de5bd46dcc8efd876a735c868767ac8e,joint_limit_return,3,1.0,1.0,23602315.333333332,1.0,15.220084179866205,,,,,
ur5e,trac_task_5ms,ce26ff5e9952bacd57c54933b78db77a6ea0e1070f6563c04194dc00457f2656,near_singular,3,1.0,1.0,24253133.333333332,1.0,1.4212048166132336,,,,,
ur5e,trac_task_5ms,cf0b2892659faaddd69ba9d6172f4d41b4cbbe81ea9aa1fa891f59fcc8daec21,near_singular,3,1.0,1.0,24508069.333333332,1.0,6.552636360111755,,,,,
ur5e,trac_task_5ms,d1ef5ab32f38a93c076857d0eea5dc9836af8df3c2111b752fe4a419473c1ff4,joint_limit_return,3,1.0,1.0,23619621.666666668,1.0,3.288928711067405,,,,,
ur5e,trac_task_5ms,d30c1e5c8c16af6e606ac7829229200ccae448efeb1a9cdad8b80da506691864,joint_limit_return,3,1.0,0.6666666666666666,39508966.333333336,1.0,0.6423747300454582,,,,,
ur5e,trac_task_5ms,da8a1e7a5ca60a1e40bacf3e76f1002ab39a7b3cb6f8290450d6356089897d78,high_curvature,3,1.0,1.0,23749971.666666668,1.0,5.366979807698537,,,,,
ur5e,trac_task_5ms,e2e620aa17071c959d153796e3b230f5780cc2b167c0a2e0b4bb029087169848,smooth,3,1.0,1.0,23724941.0,1.0,0.768098104348713,,,,,
ur5e,trac_task_5ms,e4188d53efbb54472d782b035a4214854136b6bb171d9aee6282590944abd39b,near_singular,3,1.0,1.0,24046098.333333332,1.0,15.064852487177737,,,,,
ur5e,trac_task_5ms,f87cbb198e6aa95e16ea15160dd1d4f545d70b0d61622238ff991b3a2d27786a,smooth,3,1.0,1.0,23828260.666666668,1.0,10.048534091731876,,,,,
ur5e,trac_task_20ms,08551a27ac837f8ed54c41a0759eec98dbd199480066ac542298cbb032f6d99a,joint_limit_return,3,1.0,1.0,37900510.0,1.0,20.675157091670968,,,,,
ur5e,trac_task_20ms,08f895e22c5162e0796964649a1fcdb582c61bccc5e4d0e8b349bbca35756523,joint_limit_return,3,1.0,1.0,27599576.0,1.0,16.034007490825566,,,,,
ur5e,trac_task_20ms,118730753d57a2523105ec3ee6ba017c9c2775dda076f4c79f2396693e83c7a9,high_curvature,3,1.0,1.0,23592046.0,1.0,8.282955594770351,,,,,
ur5e,trac_task_20ms,13896bc6c5f688854ad405268705ab3bb2a8fec56ac1e75c8a872707a3f652f8,smooth,3,1.0,1.0,23759784.0,1.0,4.336091919884665,,,,,
ur5e,trac_task_20ms,1572bafea0edc3c6cc05d2a9eabd19a06035670328035c0b780d47b54a683769,high_curvature,3,1.0,1.0,24406484.333333332,1.0,6.175843159984654,,,,,
ur5e,trac_task_20ms,17d92c7319719a45d08d673e5023c3f00687e4f5a57bdebde3dccc6370b94c3a,near_singular,3,1.0,1.0,31640864.0,1.0,24.266863412675345,,,,,
ur5e,trac_task_20ms,1c73e520a3d5bd8f7e29cb08d559a6364a6bdec344a07acd40f2375a56459f79,high_curvature,3,1.0,1.0,24244353.333333332,1.0,29.8660768387268,,,,,
ur5e,trac_task_20ms,2037257a8eb29f55e1baa50497e60c0cb87331a5da7e7a4344c8cded212a709f,smooth,3,1.0,1.0,23789733.666666668,1.0,20.30510795346531,,,,,
ur5e,trac_task_20ms,2136e60219e4240e7b97c87a2f481c6642991ff7128b97a75454ffcee69e4a9c,smooth,3,1.0,1.0,24025269.0,1.0,1.5732169614020484,,,,,
ur5e,trac_task_20ms,234cd2a268d2d4ebc0f1b5ca1926ee196812079496ff3e6e19f17e48a5761d2c,joint_limit_return,3,1.0,1.0,23872114.333333332,1.0,1.446757902793081,,,,,
ur5e,trac_task_20ms,28c799f101b845f2577d1584bde9de07634bcdda61cf814be0670f4c7adce911,joint_limit_return,3,1.0,1.0,30236451.666666668,1.0,24.450412140851444,,,,,
ur5e,trac_task_20ms,382307fdf25e31f8b1ae5c14a7545e81bf0c54489223c4626934c3dbe31a195e,high_curvature,3,1.0,1.0,23957430.0,1.0,26.905740442999285,,,,,
ur5e,trac_task_20ms,386ce328d9e893da466d8af1dc09a15e66ae16a35efe9585b2d68e67da964fb7,smooth,3,1.0,1.0,23728217.666666668,1.0,4.437236684826016,,,,,
ur5e,trac_task_20ms,3bd332b9ef08ab00b11a865fd161af952ecc92241dd59aeac869f7688ac64b79,high_curvature,3,1.0,1.0,23932706.0,1.0,5.145197254417393,,,,,
ur5e,trac_task_20ms,5547871d76b6176b3e5dd5d8f20eebc72645f4fdb4a7e415a21928fb85392f9e,high_curvature,3,1.0,1.0,24006577.0,1.0,21.742698399985148,,,,,
ur5e,trac_task_20ms,5de0f5ff5025c915a9ca0194e6813b77637e2059d947b69d324216690202559b,smooth,3,1.0,1.0,23536104.333333332,1.0,1.0273001197393565,,,,,
ur5e,trac_task_20ms,5e7743615ad75a997da2a3dfac5ecbaa6539b43fd5db8ecf4d7f9cc7331b3e15,joint_limit_return,3,1.0,1.0,23457590.333333332,1.0,2.0181983252404674,,,,,
ur5e,trac_task_20ms,5ff81edc43cf92c445ae661655f0f074229d3861bbbd0b57d14ad453615b9e25,near_singular,3,1.0,1.0,24057405.333333332,1.0,6.434269454599993,,,,,
ur5e,trac_task_20ms,6105bc9f0df7e8baadfc8dd255f78c7bb3ddb066573e8f4fde9c385dbe5db694,near_singular,3,1.0,0.6666666666666666,42625413.666666664,1.0,8.462497394457683,,,,,
ur5e,trac_task_20ms,68244e8dec0d66d1a48832b1992c69f7c4c907fc930b958710e9220ae46bd192,near_singular,3,1.0,1.0,24155582.0,1.0,10.34234594508829,,,,,
ur5e,trac_task_20ms,816b8a675263f8ec8337dc224a3ea9971c9a8387f6953eb1fd1c846b6d1a7c4a,joint_limit_return,3,1.0,1.0,23991250.0,1.0,1.1165885509325266,,,,,
ur5e,trac_task_20ms,929479d86d1af1569abbd00ff695f793876d0c13d1b6ef36f9f39dc04d36f80c,near_singular,3,1.0,1.0,25501638.333333332,1.0,1.4696776346020126,,,,,
ur5e,trac_task_20ms,9a5eaa5a533abb994b7505aca361cebaf65ef495d064d694df4c023580e9cd0b,smooth,3,1.0,0.6666666666666666,39273278.666666664,1.0,10.972744688731622,,,,,
ur5e,trac_task_20ms,9ab3a7e22a338adf15a7eb240986a1d682820bcf958fc25dd9058bd66c51d502,near_singular,3,1.0,1.0,23955345.333333332,1.0,13.879036793848606,,,,,
ur5e,trac_task_20ms,a079baf3b1644afc829cc82c6747ab4482a4f1778e24be557741a87f9aefa38f,high_curvature,3,1.0,1.0,23956233.666666668,1.0,8.36185888338978,,,,,
ur5e,trac_task_20ms,a4d21e54d799674aa3de252efe1304776a18586a5f8d95b6f975dad09cacd372,joint_limit_return,3,1.0,1.0,24348533.666666668,1.0,22.512526957216064,,,,,
ur5e,trac_task_20ms,a68ec605ba66c3e27686650c1fdc577d4ff40b0c237bb80f93dc329bed511c56,high_curvature,3,1.0,1.0,23668785.666666668,1.0,7.255940229837397,,,,,
ur5e,trac_task_20ms,ad91c93d906d04e8aa7467228cb161965123769d55ad38469161e7830e742868,high_curvature,3,1.0,1.0,24128536.0,1.0,8.07577852501514,,,,,
ur5e,trac_task_20ms,ae12f9762615d4c9ac155883dd03d430cba862223b3fb491a4a1d1189e10a2b8,smooth,3,1.0,1.0,24495106.333333332,1.0,1.2366282474188555,,,,,
ur5e,trac_task_20ms,b0e17067aaf6e660b04f8be634d639d569df55018bfb39821596146afb9736de,smooth,3,1.0,1.0,25065548.333333332,1.0,16.729921461027473,,,,,
ur5e,trac_task_20ms,bf166cd6db08076d8c85cfd7e7364d2446c3c1ec592ea82609b812c0faa204ea,near_singular,3,0.0,0.0,529025197.3333333,0.8333333333333334,11.804258597625426,,,,,
ur5e,trac_task_20ms,c0f0fa5983ead9bf72ff425c510b3208de5bd46dcc8efd876a735c868767ac8e,joint_limit_return,3,1.0,1.0,23842561.666666668,1.0,15.291110347878496,,,,,
ur5e,trac_task_20ms,ce26ff5e9952bacd57c54933b78db77a6ea0e1070f6563c04194dc00457f2656,near_singular,3,1.0,1.0,24834241.333333332,1.0,0.6643288957936866,,,,,
ur5e,trac_task_20ms,cf0b2892659faaddd69ba9d6172f4d41b4cbbe81ea9aa1fa891f59fcc8daec21,near_singular,3,1.0,1.0,24019850.333333332,1.0,6.481935711868199,,,,,
ur5e,trac_task_20ms,d1ef5ab32f38a93c076857d0eea5dc9836af8df3c2111b752fe4a419473c1ff4,joint_limit_return,3,1.0,1.0,24084389.0,1.0,3.524093763972241,,,,,
ur5e,trac_task_20ms,d30c1e5c8c16af6e606ac7829229200ccae448efeb1a9cdad8b80da506691864,joint_limit_return,3,1.0,1.0,24016212.333333332,1.0,2.0885708357488597,,,,,
ur5e,trac_task_20ms,da8a1e7a5ca60a1e40bacf3e76f1002ab39a7b3cb6f8290450d6356089897d78,high_curvature,3,1.0,1.0,24221662.666666668,1.0,5.505798083270201,,,,,
ur5e,trac_task_20ms,e2e620aa17071c959d153796e3b230f5780cc2b167c0a2e0b4bb029087169848,smooth,3,1.0,1.0,23829404.666666668,1.0,0.768098104348713,,,,,
ur5e,trac_task_20ms,e4188d53efbb54472d782b035a4214854136b6bb171d9aee6282590944abd39b,near_singular,3,1.0,1.0,24169817.333333332,1.0,15.06116790676163,,,,,
ur5e,trac_task_20ms,f87cbb198e6aa95e16ea15160dd1d4f545d70b0d61622238ff991b3a2d27786a,smooth,3,1.0,1.0,24033722.0,1.0,10.157237348128016,,,,,
ur5e,pink_qp,08551a27ac837f8ed54c41a0759eec98dbd199480066ac542298cbb032f6d99a,joint_limit_return,1,1.0,1.0,97669708.0,1.0,27.947951413687118,,,,,
ur5e,pink_qp,08f895e22c5162e0796964649a1fcdb582c61bccc5e4d0e8b349bbca35756523,joint_limit_return,1,1.0,1.0,96077060.0,1.0,0.9220917467049237,,,,,
ur5e,pink_qp,118730753d57a2523105ec3ee6ba017c9c2775dda076f4c79f2396693e83c7a9,high_curvature,1,1.0,1.0,96161485.0,1.0,8.190145362200631,,,,,
ur5e,pink_qp,13896bc6c5f688854ad405268705ab3bb2a8fec56ac1e75c8a872707a3f652f8,smooth,1,1.0,1.0,96398750.0,1.0,8.31257429303549,,,,,
ur5e,pink_qp,1572bafea0edc3c6cc05d2a9eabd19a06035670328035c0b780d47b54a683769,high_curvature,1,1.0,1.0,96434694.0,1.0,6.171233288713939,,,,,
ur5e,pink_qp,17d92c7319719a45d08d673e5023c3f00687e4f5a57bdebde3dccc6370b94c3a,near_singular,1,1.0,1.0,97063670.0,1.0,24.5045520636521,,,,,
ur5e,pink_qp,1c73e520a3d5bd8f7e29cb08d559a6364a6bdec344a07acd40f2375a56459f79,high_curvature,1,1.0,1.0,96884203.0,1.0,37.68858836658844,,,,,
ur5e,pink_qp,2037257a8eb29f55e1baa50497e60c0cb87331a5da7e7a4344c8cded212a709f,smooth,1,1.0,1.0,96305831.0,1.0,27.37046262718599,,,,,
ur5e,pink_qp,2136e60219e4240e7b97c87a2f481c6642991ff7128b97a75454ffcee69e4a9c,smooth,1,1.0,1.0,97417374.0,1.0,0.7907816828614045,,,,,
ur5e,pink_qp,234cd2a268d2d4ebc0f1b5ca1926ee196812079496ff3e6e19f17e48a5761d2c,joint_limit_return,1,1.0,1.0,95949784.0,1.0,0.8821542494017126,,,,,
ur5e,pink_qp,28c799f101b845f2577d1584bde9de07634bcdda61cf814be0670f4c7adce911,joint_limit_return,1,1.0,1.0,99848063.0,1.0,18.19834678970561,,,,,
ur5e,pink_qp,382307fdf25e31f8b1ae5c14a7545e81bf0c54489223c4626934c3dbe31a195e,high_curvature,1,1.0,1.0,97035330.0,1.0,32.48988449807168,,,,,
ur5e,pink_qp,386ce328d9e893da466d8af1dc09a15e66ae16a35efe9585b2d68e67da964fb7,smooth,1,1.0,1.0,96503879.0,1.0,0.7396093039834724,,,,,
ur5e,pink_qp,3bd332b9ef08ab00b11a865fd161af952ecc92241dd59aeac869f7688ac64b79,high_curvature,1,1.0,1.0,95699075.0,1.0,4.8831149253271775,,,,,
ur5e,pink_qp,5547871d76b6176b3e5dd5d8f20eebc72645f4fdb4a7e415a21928fb85392f9e,high_curvature,1,0.0,0.0,106672210.0,0.5133333333333333,26.644342435124017,,,,,
ur5e,pink_qp,5de0f5ff5025c915a9ca0194e6813b77637e2059d947b69d324216690202559b,smooth,1,1.0,1.0,96470421.0,1.0,0.8462150224287952,,,,,
ur5e,pink_qp,5e7743615ad75a997da2a3dfac5ecbaa6539b43fd5db8ecf4d7f9cc7331b3e15,joint_limit_return,1,1.0,1.0,96393154.0,1.0,4.8095061780366715,,,,,
ur5e,pink_qp,5ff81edc43cf92c445ae661655f0f074229d3861bbbd0b57d14ad453615b9e25,near_singular,1,0.0,0.0,97160960.0,0.9933333333333333,17.81766101825688,,,,,
ur5e,pink_qp,6105bc9f0df7e8baadfc8dd255f78c7bb3ddb066573e8f4fde9c385dbe5db694,near_singular,1,1.0,1.0,97486687.0,1.0,8.837007331056807,,,,,
ur5e,pink_qp,68244e8dec0d66d1a48832b1992c69f7c4c907fc930b958710e9220ae46bd192,near_singular,1,1.0,1.0,96979343.0,1.0,6.590886996035068,,,,,
ur5e,pink_qp,816b8a675263f8ec8337dc224a3ea9971c9a8387f6953eb1fd1c846b6d1a7c4a,joint_limit_return,1,1.0,1.0,96805895.0,1.0,0.8188331419501326,,,,,
ur5e,pink_qp,929479d86d1af1569abbd00ff695f793876d0c13d1b6ef36f9f39dc04d36f80c,near_singular,1,1.0,1.0,96352009.0,1.0,7.776803818040356,,,,,
ur5e,pink_qp,9a5eaa5a533abb994b7505aca361cebaf65ef495d064d694df4c023580e9cd0b,smooth,1,1.0,1.0,96965239.0,1.0,24.509048326944274,,,,,
ur5e,pink_qp,9ab3a7e22a338adf15a7eb240986a1d682820bcf958fc25dd9058bd66c51d502,near_singular,1,1.0,1.0,96828418.0,1.0,21.61464275313161,,,,,
ur5e,pink_qp,a079baf3b1644afc829cc82c6747ab4482a4f1778e24be557741a87f9aefa38f,high_curvature,1,1.0,1.0,96316688.0,1.0,8.212473567789708,,,,,
ur5e,pink_qp,a4d21e54d799674aa3de252efe1304776a18586a5f8d95b6f975dad09cacd372,joint_limit_return,1,1.0,1.0,96306981.0,1.0,27.221260012382736,,,,,
ur5e,pink_qp,a68ec605ba66c3e27686650c1fdc577d4ff40b0c237bb80f93dc329bed511c56,high_curvature,1,1.0,1.0,97179628.0,1.0,7.255937848155332,,,,,
ur5e,pink_qp,ad91c93d906d04e8aa7467228cb161965123769d55ad38469161e7830e742868,high_curvature,1,1.0,1.0,96863209.0,1.0,7.987277553619626,,,,,
ur5e,pink_qp,ae12f9762615d4c9ac155883dd03d430cba862223b3fb491a4a1d1189e10a2b8,smooth,1,1.0,1.0,96252868.0,1.0,1.237271660082086,,,,,
ur5e,pink_qp,b0e17067aaf6e660b04f8be634d639d569df55018bfb39821596146afb9736de,smooth,1,1.0,1.0,96665287.0,1.0,20.157487123000806,,,,,
ur5e,pink_qp,bf166cd6db08076d8c85cfd7e7364d2446c3c1ec592ea82609b812c0faa204ea,near_singular,1,1.0,1.0,97797784.0,1.0,7.984099048140724,,,,,
ur5e,pink_qp,c0f0fa5983ead9bf72ff425c510b3208de5bd46dcc8efd876a735c868767ac8e,joint_limit_return,1,1.0,1.0,96567429.0,1.0,20.09211721051614,,,,,
ur5e,pink_qp,ce26ff5e9952bacd57c54933b78db77a6ea0e1070f6563c04194dc00457f2656,near_singular,1,1.0,1.0,96254133.0,1.0,6.442563867685372,,,,,
ur5e,pink_qp,cf0b2892659faaddd69ba9d6172f4d41b4cbbe81ea9aa1fa891f59fcc8daec21,near_singular,1,1.0,1.0,96242672.0,1.0,17.10195381265139,,,,,
ur5e,pink_qp,d1ef5ab32f38a93c076857d0eea5dc9836af8df3c2111b752fe4a419473c1ff4,joint_limit_return,1,1.0,1.0,97441809.0,1.0,4.1169926367570016,,,,,
ur5e,pink_qp,d30c1e5c8c16af6e606ac7829229200ccae448efeb1a9cdad8b80da506691864,joint_limit_return,1,1.0,1.0,96375432.0,1.0,0.6433872219295087,,,,,
ur5e,pink_qp,da8a1e7a5ca60a1e40bacf3e76f1002ab39a7b3cb6f8290450d6356089897d78,high_curvature,1,1.0,1.0,96270325.0,1.0,5.367671176104795,,,,,
ur5e,pink_qp,e2e620aa17071c959d153796e3b230f5780cc2b167c0a2e0b4bb029087169848,smooth,1,1.0,1.0,96756879.0,1.0,0.7664541556589248,,,,,
ur5e,pink_qp,e4188d53efbb54472d782b035a4214854136b6bb171d9aee6282590944abd39b,near_singular,1,1.0,1.0,95825300.0,1.0,13.78409346165507,,,,,
ur5e,pink_qp,f87cbb198e6aa95e16ea15160dd1d4f545d70b0d61622238ff991b3a2d27786a,smooth,1,1.0,1.0,96375042.0,1.0,16.498409709574368,,,,,
ur5e,cr_ik,08551a27ac837f8ed54c41a0759eec98dbd199480066ac542298cbb032f6d99a,joint_limit_return,3,1.0,0.6666666666666666,799196219.0,1.0,20.297332658774412,0.4757991339837737,1.0,,,
ur5e,cr_ik,08f895e22c5162e0796964649a1fcdb582c61bccc5e4d0e8b349bbca35756523,joint_limit_return,3,1.0,1.0,767218082.3333334,1.0,14.39952345579095,0.2495897621548749,0.9533333333333335,,,
ur5e,cr_ik,118730753d57a2523105ec3ee6ba017c9c2775dda076f4c79f2396693e83c7a9,high_curvature,3,1.0,1.0,775053240.0,1.0,8.255111853333602,0.04573589086561011,1.0,,,
ur5e,cr_ik,13896bc6c5f688854ad405268705ab3bb2a8fec56ac1e75c8a872707a3f652f8,smooth,3,1.0,1.0,782519343.0,1.0,14.360955782207276,0.34125229906282706,1.0,,,
ur5e,cr_ik,1572bafea0edc3c6cc05d2a9eabd19a06035670328035c0b780d47b54a683769,high_curvature,3,1.0,1.0,785107823.0,1.0,6.566820260867492,0.049288618455330065,1.0,,,
ur5e,cr_ik,17d92c7319719a45d08d673e5023c3f00687e4f5a57bdebde3dccc6370b94c3a,near_singular,3,1.0,1.0,760022725.3333334,1.0,15.157836123257484,0.2249738303724156,1.0,,,
ur5e,cr_ik,1c73e520a3d5bd8f7e29cb08d559a6364a6bdec344a07acd40f2375a56459f79,high_curvature,3,1.0,1.0,786062199.6666666,1.0,11.45354726671213,0.09370707293133818,1.0,,,
ur5e,cr_ik,2037257a8eb29f55e1baa50497e60c0cb87331a5da7e7a4344c8cded212a709f,smooth,3,1.0,1.0,786396774.3333334,1.0,6.051619637909373,0.11415904694685253,1.0,,,
ur5e,cr_ik,2136e60219e4240e7b97c87a2f481c6642991ff7128b97a75454ffcee69e4a9c,smooth,3,1.0,1.0,782275606.3333334,1.0,4.0926858487932565,0.10394994870358315,1.0,,,
ur5e,cr_ik,234cd2a268d2d4ebc0f1b5ca1926ee196812079496ff3e6e19f17e48a5761d2c,joint_limit_return,3,1.0,1.0,791438727.6666666,1.0,7.710073001071592,0.2553963366107083,1.0,,,
ur5e,cr_ik,28c799f101b845f2577d1584bde9de07634bcdda61cf814be0670f4c7adce911,joint_limit_return,3,1.0,1.0,747221399.6666666,1.0,19.011644120699714,0.33561645702515347,0.9488888888888889,,,
ur5e,cr_ik,382307fdf25e31f8b1ae5c14a7545e81bf0c54489223c4626934c3dbe31a195e,high_curvature,3,1.0,1.0,789196912.6666666,1.0,7.8160681474368845,0.09159649819900884,1.0,,,
ur5e,cr_ik,386ce328d9e893da466d8af1dc09a15e66ae16a35efe9585b2d68e67da964fb7,smooth,3,1.0,1.0,781824712.0,1.0,3.546813571930507,0.17720133250746953,1.0,,,
ur5e,cr_ik,3bd332b9ef08ab00b11a865fd161af952ecc92241dd59aeac869f7688ac64b79,high_curvature,3,1.0,1.0,782803551.0,1.0,6.543220522958602,0.15914157558577705,1.0,,,
ur5e,cr_ik,5547871d76b6176b3e5dd5d8f20eebc72645f4fdb4a7e415a21928fb85392f9e,high_curvature,3,1.0,1.0,790177275.0,1.0,21.017905322489252,0.15071635982806672,1.0,,,
ur5e,cr_ik,5de0f5ff5025c915a9ca0194e6813b77637e2059d947b69d324216690202559b,smooth,3,1.0,1.0,781380956.3333334,1.0,1.2322843661986027,0.044553537343130944,1.0,,,
ur5e,cr_ik,5e7743615ad75a997da2a3dfac5ecbaa6539b43fd5db8ecf4d7f9cc7331b3e15,joint_limit_return,3,1.0,1.0,787150330.3333334,1.0,4.73151776613872,0.11112175018229355,1.0,,,
ur5e,cr_ik,5ff81edc43cf92c445ae661655f0f074229d3861bbbd0b57d14ad453615b9e25,near_singular,3,1.0,1.0,791085430.6666666,1.0,15.121204720071498,0.5550398960698947,1.0,,,
ur5e,cr_ik,6105bc9f0df7e8baadfc8dd255f78c7bb3ddb066573e8f4fde9c385dbe5db694,near_singular,3,1.0,0.6666666666666666,784650006.6666666,1.0,8.069785859770006,0.07001466080989314,1.0,,,
ur5e,cr_ik,68244e8dec0d66d1a48832b1992c69f7c4c907fc930b958710e9220ae46bd192,near_singular,3,1.0,1.0,782392355.3333334,1.0,0.4682644988208698,0.019530781375607712,1.0,,,
ur5e,cr_ik,816b8a675263f8ec8337dc224a3ea9971c9a8387f6953eb1fd1c846b6d1a7c4a,joint_limit_return,3,1.0,0.6666666666666666,810767236.0,1.0,7.0050607311741215,0.16720093445759776,1.0,,,
ur5e,cr_ik,929479d86d1af1569abbd00ff695f793876d0c13d1b6ef36f9f39dc04d36f80c,near_singular,3,1.0,1.0,782304388.0,1.0,2.9122991873157233,0.09021188357189447,1.0,,,
