robot,method,uid,family,accepted,deadline,total_latency_ns,accepted_by_repeat
ur5e,trac_task_20ms,1c2decefaa940449c4214a770e1b66b6e490091fbe2f900ee6a98641b74f258f,near_limit,1.0,1.0,223533.33333333334,"[true,true,true]"
ur5e,trac_task_5ms,1c2decefaa940449c4214a770e1b66b6e490091fbe2f900ee6a98641b74f258f,near_limit,1.0,1.0,210777.0,"[true,true,true]"
ur5e,balance_progress_k1,ae2e3540b1f6269a3f06d2c8ec7b51404f247b88ec4065c3600b14805b8822e4,near_limit,1.0,1.0,296726.0,"[true,true,true]"
ur5e,single_gn_k1,ae2e3540b1f6269a3f06d2c8ec7b51404f247b88ec4065c3600b14805b8822e4,near_limit,1.0,1.0,325334.3333333333,"[true,true,true]"
ur5e,trac_task_20ms,ae2e3540b1f6269a3f06d2c8ec7b51404f247b88ec4065c3600b14805b8822e4,near_limit,1.0,1.0,201861.0,"[true,true,true]"
ur5e,task_balance_k1,ae2e3540b1f6269a3f06d2c8ec7b51404f247b88ec4065c3600b14805b8822e4,near_limit,1.0,1.0,522628.0,"[true,true,true]"
ur5e,balance_cached_k1,ae2e3540b1f6269a3f06d2c8ec7b51404f247b88ec4065c3600b14805b8822e4,near_limit,1.0,1.0,300468.0,"[true,true,true]"
ur5e,trac_task_5ms,ae2e3540b1f6269a3f06d2c8ec7b51404f247b88ec4065c3600b14805b8822e4,near_limit,1.0,1.0,220326.66666666666,"[true,true,true]"
ur5e,single_gn_k1,4ee124d77ee0cd8f63d3384cce05095029cf086be42efc758351f59f591d58dc,near_limit,1.0,1.0,332241.0,"[true,true,true]"
ur5e,balance_cached_k1,4ee124d77ee0cd8f63d3384cce05095029cf086be42efc758351f59f591d58dc,near_limit,1.0,1.0,293862.3333333333,"[true,true,true]"
ur5e,balance_progress_k1,4ee124d77ee0cd8f63d3384cce05095029cf086be42efc758351f59f591d58dc,near_limit,1.0,1.0,281377.3333333333,"[true,true,true]"
ur5e,trac_task_5ms,4ee124d77ee0cd8f63d3384cce05095029cf086be42efc758351f59f591d58dc,near_limit,1.0,1.0,202996.0,"[true,true,true]"
ur5e,trac_task_20ms,4ee124d77ee0cd8f63d3384cce05095029cf086be42efc758351f59f591d58dc,near_limit,1.0,1.0,222072.33333333334,"[true,true,true]"
ur5e,task_balance_k1,4ee124d77ee0cd8f63d3384cce05095029cf086be42efc758351f59f591d58dc,near_limit,1.0,1.0,534009.6666666666,"[true,true,true]"
ur5e,single_gn_k1,eeabe1b4d73798865e309e92691f52f95dd2e25f7bac0ffd4057ad9dfe027854,near_limit,1.0,1.0,325622.0,"[true,true,true]"
ur5e,balance_cached_k1,eeabe1b4d73798865e309e92691f52f95dd2e25f7bac0ffd4057ad9dfe027854,near_limit,1.0,1.0,288545.0,"[true,true,true]"
ur5e,balance_progress_k1,eeabe1b4d73798865e309e92691f52f95dd2e25f7bac0ffd4057ad9dfe027854,near_limit,1.0,1.0,284219.0,"[true,true,true]"
ur5e,trac_task_5ms,eeabe1b4d73798865e309e92691f52f95dd2e25f7bac0ffd4057ad9dfe027854,near_limit,1.0,1.0,217465.66666666666,"[true,true,true]"
ur5e,trac_task_20ms,eeabe1b4d73798865e309e92691f52f95dd2e25f7bac0ffd4057ad9dfe027854,near_limit,1.0,1.0,228495.33333333334,"[true,true,true]"
ur5e,task_balance_k1,eeabe1b4d73798865e309e92691f52f95dd2e25f7bac0ffd4057ad9dfe027854,near_limit,1.0,1.0,528764.0,"[true,true,true]"
ur5e,single_gn_k1,0c767e7112eae345cc17fce48b4b3ca28cbc8bd27aa2e03681cbf943adde5a71,near_limit,1.0,1.0,324357.3333333333,"[true,true,true]"
ur5e,balance_progress_k1,0c767e7112eae345cc17fce48b4b3ca28cbc8bd27aa2e03681cbf943adde5a71,near_limit,1.0,1.0,295888.3333333333,"[true,true,true]"
ur5e,trac_task_5ms,0c767e7112eae345cc17fce48b4b3ca28cbc8bd27aa2e03681cbf943adde5a71,near_limit,1.0,1.0,226093.33333333334,"[true,true,true]"
ur5e,balance_cached_k1,0c767e7112eae345cc17fce48b4b3ca28cbc8bd27aa2e03681cbf943adde5a71,near_limit,1.0,1.0,287416.6666666667,"[true,true,true]"
ur5e,task_balance_k1,0c767e7112eae345cc17fce48b4b3ca28cbc8bd27aa2e03681cbf943adde5a71,near_limit,1.0,1.0,524392.3333333334,"[true,true,true]"
ur5e,trac_task_20ms,0c767e7112eae345cc17fce48b4b3ca28cbc8bd27aa2e03681cbf943adde5a71,near_limit,1.0,1.0,201397.0,"[true,true,true]"
ur5e,task_balance_k1,0540296bc5542cccd2f948302ee94dbabe4ebb0d90f5006b520a86bfd712d275,near_limit,1.0,1.0,551387.6666666666,"[true,true,true]"
ur5e,trac_task_20ms,0540296bc5542cccd2f948302ee94dbabe4ebb0d90f5006b520a86bfd712d275,near_limit,1.0,1.0,236040.66666666666,"[true,true,true]"
ur5e,single_gn_k1,0540296bc5542cccd2f948302ee94dbabe4ebb0d90f5006b520a86bfd712d275,near_limit,1.0,1.0,322220.3333333333,"[true,true,true]"
ur5e,trac_task_5ms,0540296bc5542cccd2f948302ee94dbabe4ebb0d90f5006b520a86bfd712d275,near_limit,1.0,1.0,212523.66666666666,"[true,true,true]"
ur5e,balance_cached_k1,0540296bc5542cccd2f948302ee94dbabe4ebb0d90f5006b520a86bfd712d275,near_limit,1.0,1.0,284452.3333333333,"[true,true,true]"
ur5e,balance_progress_k1,0540296bc5542cccd2f948302ee94dbabe4ebb0d90f5006b520a86bfd712d275,near_limit,1.0,1.0,295218.3333333333,"[true,true,true]"
ur5e,task_balance_k1,b0c86002d12c284959ad7d5c14f6f0e92b28b084ad2a80cecaa183d0d16b9111,near_limit,1.0,1.0,533156.3333333334,"[true,true,true]"
ur5e,trac_task_20ms,b0c86002d12c284959ad7d5c14f6f0e92b28b084ad2a80cecaa183d0d16b9111,near_limit,1.0,1.0,214164.0,"[true,true,true]"
ur5e,single_gn_k1,b0c86002d12c284959ad7d5c14f6f0e92b28b084ad2a80cecaa183d0d16b9111,near_limit,1.0,1.0,307374.0,"[true,true,true]"
ur5e,balance_cached_k1,b0c86002d12c284959ad7d5c14f6f0e92b28b084ad2a80cecaa183d0d16b9111,near_limit,1.0,1.0,291338.3333333333,"[true,true,true]"
ur5e,balance_progress_k1,b0c86002d12c284959ad7d5c14f6f0e92b28b084ad2a80cecaa183d0d16b9111,near_limit,1.0,1.0,280618.0,"[true,true,true]"
ur5e,trac_task_5ms,b0c86002d12c284959ad7d5c14f6f0e92b28b084ad2a80cecaa183d0d16b9111,near_limit,1.0,1.0,202685.0,"[true,true,true]"
ur5e,trac_task_5ms,17c8069576f3325820d2864a8b71f9d878a912cf8a5e52275f3278cf0ca07144,near_limit,1.0,1.0,194670.33333333334,"[true,true,true]"
ur5e,trac_task_20ms,17c8069576f3325820d2864a8b71f9d878a912cf8a5e52275f3278cf0ca07144,near_limit,1.0,1.0,235499.0,"[true,true,true]"
ur5e,balance_cached_k1,17c8069576f3325820d2864a8b71f9d878a912cf8a5e52275f3278cf0ca07144,near_limit,1.0,1.0,284426.3333333333,"[true,true,true]"
ur5e,task_balance_k1,17c8069576f3325820d2864a8b71f9d878a912cf8a5e52275f3278cf0ca07144,near_limit,1.0,1.0,555552.0,"[true,true,true]"
ur5e,balance_progress_k1,17c8069576f3325820d2864a8b71f9d878a912cf8a5e52275f3278cf0ca07144,near_limit,1.0,1.0,288388.3333333333,"[true,true,true]"
ur5e,single_gn_k1,17c8069576f3325820d2864a8b71f9d878a912cf8a5e52275f3278cf0ca07144,near_limit,1.0,1.0,301833.3333333333,"[true,true,true]"
ur5e,balance_progress_k1,da200102a86db68a09e1bdd93d5b124294ad5a61619cf4d0078b3901a797d223,near_limit,1.0,1.0,291512.0,"[true,true,true]"
ur5e,task_balance_k1,da200102a86db68a09e1bdd93d5b124294ad5a61619cf4d0078b3901a797d223,near_limit,1.0,1.0,533299.0,"[true,true,true]"
ur5e,balance_cached_k1,da200102a86db68a09e1bdd93d5b124294ad5a61619cf4d0078b3901a797d223,near_limit,1.0,1.0,274488.3333333333,"[true,true,true]"
ur5e,trac_task_20ms,da200102a86db68a09e1bdd93d5b124294ad5a61619cf4d0078b3901a797d223,near_limit,1.0,1.0,244665.66666666666,"[true,true,true]"
ur5e,single_gn_k1,da200102a86db68a09e1bdd93d5b124294ad5a61619cf4d0078b3901a797d223,near_limit,1.0,1.0,309498.3333333333,"[true,true,true]"
ur5e,trac_task_5ms,da200102a86db68a09e1bdd93d5b124294ad5a61619cf4d0078b3901a797d223,near_limit,1.0,1.0,196327.33333333334,"[true,true,true]"
ur5e,trac_task_20ms,4f69fde18e18005a527dd54b3328b2bd470e20570bb291e71af9bf9c774251ca,near_limit,1.0,1.0,220877.0,"[true,true,true]"
ur5e,task_balance_k1,4f69fde18e18005a527dd54b3328b2bd470e20570bb291e71af9bf9c774251ca,near_limit,1.0,1.0,540800.6666666666,"[true,true,true]"
ur5e,balance_progress_k1,4f69fde18e18005a527dd54b3328b2bd470e20570bb291e71af9bf9c774251ca,near_limit,1.0,1.0,314062.3333333333,"[true,true,true]"
ur5e,single_gn_k1,4f69fde18e18005a527dd54b3328b2bd470e20570bb291e71af9bf9c774251ca,near_limit,1.0,1.0,311810.6666666667,"[true,true,true]"
ur5e,balance_cached_k1,4f69fde18e18005a527dd54b3328b2bd470e20570bb291e71af9bf9c774251ca,near_limit,1.0,1.0,283770.0,"[true,true,true]"
ur5e,trac_task_5ms,4f69fde18e18005a527dd54b3328b2bd470e20570bb291e71af9bf9c774251ca,near_limit,1.0,1.0,205096.66666666666,"[true,true,true]"
ur5e,balance_progress_k1,704054961608fe8796a7d5ccea114c71190dcf8f91f03355fd4de1efd228e0f2,near_limit,1.0,1.0,286032.6666666667,"[true,true,true]"
ur5e,trac_task_20ms,704054961608fe8796a7d5ccea114c71190dcf8f91f03355fd4de1efd228e0f2,near_limit,1.0,1.0,209317.66666666666,"[true,true,true]"
ur5e,balance_cached_k1,704054961608fe8796a7d5ccea114c71190dcf8f91f03355fd4de1efd228e0f2,near_limit,1.0,1.0,287634.3333333333,"[true,true,true]"
ur5e,trac_task_5ms,704054961608fe8796a7d5ccea114c71190dcf8f91f03355fd4de1efd228e0f2,near_limit,1.0,1.0,205185.33333333334,"[true,true,true]"
ur5e,single_gn_k1,704054961608fe8796a7d5ccea114c71190dcf8f91f03355fd4de1efd228e0f2,near_limit,1.0,1.0,316260.6666666667,"[true,true,true]"
ur5e,task_balance_k1,704054961608fe8796a7d5ccea114c71190dcf8f91f03355fd4de1efd228e0f2,near_limit,1.0,1.0,544631.0,"[true,true,true]"
ur5e,task_balance_k1,7e38ca6d15b4d51e646efd5e5d71f7a2c9689a1e0782c70f5b50e9f19ec57b11,near_limit,1.0,1.0,524924.0,"[true,true,true]"
ur5e,balance_cached_k1,7e38ca6d15b4d51e646efd5e5d71f7a2c9689a1e0782c70f5b50e9f19ec57b11,near_limit,1.0,1.0,271452.6666666667,"[true,true,true]"
ur5e,trac_task_5ms,7e38ca6d15b4d51e646efd5e5d71f7a2c9689a1e0782c70f5b50e9f19ec57b11,near_limit,1.0,1.0,213933.66666666666,"[true,true,true]"
ur5e,single_gn_k1,7e38ca6d15b4d51e646efd5e5d71f7a2c9689a1e0782c70f5b50e9f19ec57b11,near_limit,1.0,1.0,341946.3333333333,"[true,true,true]"
ur5e,trac_task_20ms,7e38ca6d15b4d51e646efd5e5d71f7a2c9689a1e0782c70f5b50e9f19ec57b11,near_limit,1.0,1.0,214034.66666666666,"[true,true,true]"
ur5e,balance_progress_k1,7e38ca6d15b4d51e646efd5e5d71f7a2c9689a1e0782c70f5b50e9f19ec57b11,near_limit,1.0,1.0,298970.6666666667,"[true,true,true]"
ur5e,task_balance_k1,119ce81c3c0bd8dbe42469448ca9c59ccba68dd1a2c96eea2256efe74256e36e,near_limit,1.0,1.0,526440.0,"[true,true,true]"
ur5e,balance_cached_k1,119ce81c3c0bd8dbe42469448ca9c59ccba68dd1a2c96eea2256efe74256e36e,near_limit,1.0,1.0,309306.3333333333,"[true,true,true]"
ur5e,balance_progress_k1,119ce81c3c0bd8dbe42469448ca9c59ccba68dd1a2c96eea2256efe74256e36e,near_limit,1.0,1.0,279561.0,"[true,true,true]"
ur5e,single_gn_k1,119ce81c3c0bd8dbe42469448ca9c59ccba68dd1a2c96eea2256efe74256e36e,near_limit,1.0,1.0,324030.3333333333,"[true,true,true]"
ur5e,trac_task_5ms,119ce81c3c0bd8dbe42469448ca9c59ccba68dd1a2c96eea2256efe74256e36e,near_limit,1.0,1.0,207993.66666666666,"[true,true,true]"
ur5e,trac_task_20ms,119ce81c3c0bd8dbe42469448ca9c59ccba68dd1a2c96eea2256efe74256e36e,near_limit,1.0,1.0,226405.66666666666,"[true,true,true]"
ur5e,balance_progress_k1,fcf6859f8c2e7d4afc6ab85f8f7c07907dc577dec9ab02f45d338a644323c546,near_limit,1.0,1.0,287914.3333333333,"[true,true,true]"
ur5e,task_balance_k1,fcf6859f8c2e7d4afc6ab85f8f7c07907dc577dec9ab02f45d338a644323c546,near_limit,1.0,1.0,520714.6666666667,"[true,true,true]"
ur5e,single_gn_k1,fcf6859f8c2e7d4afc6ab85f8f7c07907dc577dec9ab02f45d338a644323c546,near_limit,1.0,1.0,298519.3333333333,"[true,true,true]"
ur5e,trac_task_5ms,fcf6859f8c2e7d4afc6ab85f8f7c07907dc577dec9ab02f45d338a644323c546,near_limit,1.0,1.0,223340.66666666666,"[true,true,true]"
ur5e,balance_cached_k1,fcf6859f8c2e7d4afc6ab85f8f7c07907dc577dec9ab02f45d338a644323c546,near_limit,1.0,1.0,310693.6666666667,"[true,true,true]"
ur5e,trac_task_20ms,fcf6859f8c2e7d4afc6ab85f8f7c07907dc577dec9ab02f45d338a644323c546,near_limit,1.0,1.0,197417.0,"[true,true,true]"
ur5e,balance_cached_k1,94f7fdf5c59f811c73371d91654b57cba1b8f83c17343bed9ef0606984ff7f87,near_limit,1.0,1.0,279355.6666666667,"[true,true,true]"
ur5e,trac_task_5ms,94f7fdf5c59f811c73371d91654b57cba1b8f83c17343bed9ef0606984ff7f87,near_limit,1.0,1.0,195510.66666666666,"[true,true,true]"
ur5e,task_balance_k1,94f7fdf5c59f811c73371d91654b57cba1b8f83c17343bed9ef0606984ff7f87,near_limit,1.0,1.0,542672.6666666666,"[true,true,true]"
ur5e,trac_task_20ms,94f7fdf5c59f811c73371d91654b57cba1b8f83c17343bed9ef0606984ff7f87,near_limit,1.0,1.0,201912.0,"[true,true,true]"
ur5e,single_gn_k1,94f7fdf5c59f811c73371d91654b57cba1b8f83c17343bed9ef0606984ff7f87,near_limit,1.0,1.0,320900.3333333333,"[true,true,true]"
ur5e,balance_progress_k1,94f7fdf5c59f811c73371d91654b57cba1b8f83c17343bed9ef0606984ff7f87,near_limit,1.0,1.0,267217.6666666667,"[true,true,true]"
ur5e,trac_task_20ms,552a834559bd6227fdd345c95a1d3597a8920c4a4addfb7fc47d2ef0d5dd65a1,near_limit,1.0,1.0,248598.33333333334,"[true,true,true]"
ur5e,balance_cached_k1,552a834559bd6227fdd345c95a1d3597a8920c4a4addfb7fc47d2ef0d5dd65a1,near_limit,1.0,1.0,290004.6666666667,"[true,true,true]"
ur5e,single_gn_k1,552a834559bd6227fdd345c95a1d3597a8920c4a4addfb7fc47d2ef0d5dd65a1,near_limit,1.0,1.0,313430.3333333333,"[true,true,true]"
ur5e,trac_task_5ms,552a834559bd6227fdd345c95a1d3597a8920c4a4addfb7fc47d2ef0d5dd65a1,near_limit,1.0,1.0,208204.0,"[true,true,true]"
ur5e,task_balance_k1,552a834559bd6227fdd345c95a1d3597a8920c4a4addfb7fc47d2ef0d5dd65a1,near_limit,1.0,1.0,520635.3333333333,"[true,true,true]"
ur5e,balance_progress_k1,552a834559bd6227fdd345c95a1d3597a8920c4a4addfb7fc47d2ef0d5dd65a1,near_limit,1.0,1.0,284100.0,"[true,true,true]"
ur5e,task_balance_k1,ca582ec0e1d0ff88540ea9ed982ac75091b054db0f7d1d7353fc00f16103bdb9,near_limit,1.0,1.0,535905.0,"[true,true,true]"
ur5e,single_gn_k1,ca582ec0e1d0ff88540ea9ed982ac75091b054db0f7d1d7353fc00f16103bdb9,near_limit,1.0,1.0,324292.6666666667,"[true,true,true]"
ur5e,balance_cached_k1,ca582ec0e1d0ff88540ea9ed982ac75091b054db0f7d1d7353fc00f16103bdb9,near_limit,1.0,1.0,272744.3333333333,"[true,true,true]"
ur5e,trac_task_5ms,ca582ec0e1d0ff88540ea9ed982ac75091b054db0f7d1d7353fc00f16103bdb9,near_limit,1.0,1.0,223253.33333333334,"[true,true,true]"
ur5e,trac_task_20ms,ca582ec0e1d0ff88540ea9ed982ac75091b054db0f7d1d7353fc00f16103bdb9,near_limit,1.0,1.0,225191.0,"[true,true,true]"
ur5e,balance_progress_k1,ca582ec0e1d0ff88540ea9ed982ac75091b054db0f7d1d7353fc00f16103bdb9,near_limit,1.0,1.0,278833.3333333333,"[true,true,true]"
ur5e,task_balance_k1,3a73cbd0c7fed82a1832373a785e81fbe34ed90eabd038e38e7d613ab2c25da1,near_limit,1.0,1.0,538862.0,"[true,true,true]"
ur5e,single_gn_k1,3a73cbd0c7fed82a1832373a785e81fbe34ed90eabd038e38e7d613ab2c25da1,near_limit,1.0,1.0,326432.3333333333,"[true,true,true]"
ur5e,balance_cached_k1,3a73cbd0c7fed82a1832373a785e81fbe34ed90eabd038e38e7d613ab2c25da1,near_limit,1.0,1.0,283442.6666666667,"[true,true,true]"
ur5e,trac_task_5ms,3a73cbd0c7fed82a1832373a785e81fbe34ed90eabd038e38e7d613ab2c25da1,near_limit,1.0,1.0,212391.0,"[true,true,true]"
ur5e,balance_progress_k1,3a73cbd0c7fed82a1832373a785e81fbe34ed90eabd038e38e7d613ab2c25da1,near_limit,1.0,1.0,290455.0,"[true,true,true]"
ur5e,trac_task_20ms,3a73cbd0c7fed82a1832373a785e81fbe34ed90eabd038e38e7d613ab2c25da1,near_limit,1.0,1.0,206272.66666666666,"[true,true,true]"
ur5e,single_gn_k1,b6c4a50d16895dbb1272fecf04076396484e0cea0ac4aaafb7d7cc60c63fdddc,near_limit,1.0,1.0,327185.0,"[true,true,true]"
ur5e,trac_task_5ms,b6c4a50d16895dbb1272fecf04076396484e0cea0ac4aaafb7d7cc60c63fdddc,near_limit,1.0,1.0,235996.33333333334,"[true,true,true]"
ur5e,balance_cached_k1,b6c4a50d16895dbb1272fecf04076396484e0cea0ac4aaafb7d7cc60c63fdddc,near_limit,1.0,1.0,308146.3333333333,"[true,true,true]"
ur5e,balance_progress_k1,b6c4a50d16895dbb1272fecf04076396484e0cea0ac4aaafb7d7cc60c63fdddc,near_limit,1.0,1.0,294465.6666666667,"[true,true,true]"
ur5e,task_balance_k1,b6c4a50d16895dbb1272fecf04076396484e0cea0ac4aaafb7d7cc60c63fdddc,near_limit,1.0,1.0,545989.0,"[true,true,true]"
ur5e,trac_task_20ms,b6c4a50d16895dbb1272fecf04076396484e0cea0ac4aaafb7d7cc60c63fdddc,near_limit,1.0,1.0,217714.33333333334,"[true,true,true]"
ur5e,task_balance_k1,332b76547a7aa6615d4cbd9c8436cc8fe91d5a03d7bb1076808735b1cb802264,near_limit,1.0,1.0,541243.0,"[true,true,true]"
ur5e,trac_task_20ms,332b76547a7aa6615d4cbd9c8436cc8fe91d5a03d7bb1076808735b1cb802264,near_limit,1.0,1.0,203784.33333333334,"[true,true,true]"
ur5e,balance_cached_k1,332b76547a7aa6615d4cbd9c8436cc8fe91d5a03d7bb1076808735b1cb802264,near_limit,1.0,1.0,271670.0,"[true,true,true]"
ur5e,balance_progress_k1,332b76547a7aa6615d4cbd9c8436cc8fe91d5a03d7bb1076808735b1cb802264,near_limit,1.0,1.0,277807.3333333333,"[true,true,true]"
ur5e,trac_task_5ms,332b76547a7aa6615d4cbd9c8436cc8fe91d5a03d7bb1076808735b1cb802264,near_limit,1.0,1.0,213423.33333333334,"[true,true,true]"
ur5e,single_gn_k1,332b76547a7aa6615d4cbd9c8436cc8fe91d5a03d7bb1076808735b1cb802264,near_limit,1.0,1.0,332062.3333333333,"[true,true,true]"
ur5e,task_balance_k1,0de7f210d3c35d59a8cc1504b8123fe1890cb89ec8bd6ea08f25958a5bf82a18,near_limit,1.0,1.0,523659.3333333333,"[true,true,true]"
ur5e,balance_progress_k1,0de7f210d3c35d59a8cc1504b8123fe1890cb89ec8bd6ea08f25958a5bf82a18,near_limit,1.0,1.0,303070.3333333333,"[true,true,true]"
ur5e,single_gn_k1,0de7f210d3c35d59a8cc1504b8123fe1890cb89ec8bd6ea08f25958a5bf82a18,near_limit,1.0,1.0,303947.3333333333,"[true,true,true]"
ur5e,balance_cached_k1,0de7f210d3c35d59a8cc1504b8123fe1890cb89ec8bd6ea08f25958a5bf82a18,near_limit,1.0,1.0,299378.3333333333,"[true,true,true]"
ur5e,trac_task_5ms,0de7f210d3c35d59a8cc1504b8123fe1890cb89ec8bd6ea08f25958a5bf82a18,near_limit,1.0,1.0,216594.33333333334,"[true,true,true]"
ur5e,trac_task_20ms,0de7f210d3c35d59a8cc1504b8123fe1890cb89ec8bd6ea08f25958a5bf82a18,near_limit,1.0,1.0,189641.0,"[true,true,true]"
ur5e,balance_cached_k1,6e9bcdeffccbfbb4436417945bc159f0523ee749f4abfbbea368fcd12f2e41a3,near_limit,1.0,1.0,276678.0,"[true,true,true]"
ur5e,single_gn_k1,6e9bcdeffccbfbb4436417945bc159f0523ee749f4abfbbea368fcd12f2e41a3,near_limit,1.0,1.0,334923.0,"[true,true,true]"
ur5e,balance_progress_k1,6e9bcdeffccbfbb4436417945bc159f0523ee749f4abfbbea368fcd12f2e41a3,near_limit,1.0,1.0,265604.6666666667,"[true,true,true]"
ur5e,task_balance_k1,6e9bcdeffccbfbb4436417945bc159f0523ee749f4abfbbea368fcd12f2e41a3,near_limit,1.0,1.0,516108.3333333333,"[true,true,true]"
ur5e,trac_task_5ms,6e9bcdeffccbfbb4436417945bc159f0523ee749f4abfbbea368fcd12f2e41a3,near_limit,1.0,1.0,218452.33333333334,"[true,true,true]"
ur5e,trac_task_20ms,6e9bcdeffccbfbb4436417945bc159f0523ee749f4abfbbea368fcd12f2e41a3,near_limit,1.0,1.0,184805.0,"[true,true,true]"
ur5e,trac_task_5ms,f130b2920af0feb81218315bf417c83386d2aae6728519cad00cf709cfef67c2,near_limit,1.0,1.0,256704.0,"[true,true,true]"
ur5e,balance_progress_k1,f130b2920af0feb81218315bf417c83386d2aae6728519cad00cf709cfef67c2,near_limit,1.0,1.0,303548.0,"[true,true,true]"
ur5e,trac_task_20ms,f130b2920af0feb81218315bf417c83386d2aae6728519cad00cf709cfef67c2,near_limit,1.0,1.0,219062.33333333334,"[true,true,true]"
ur5e,task_balance_k1,f130b2920af0feb81218315bf417c83386d2aae6728519cad00cf709cfef67c2,near_limit,1.0,1.0,540524.0,"[true,true,true]"
ur5e,single_gn_k1,f130b2920af0feb81218315bf417c83386d2aae6728519cad00cf709cfef67c2,near_limit,1.0,1.0,314118.6666666667,"[true,true,true]"
ur5e,balance_cached_k1,f130b2920af0feb81218315bf417c83386d2aae6728519cad00cf709cfef67c2,near_limit,1.0,1.0,285305.6666666667,"[true,true,true]"
ur5e,balance_cached_k1,b093f3e1ebcfc0108967176ee86a27b5a9fe0af5ebd4a4c82ac0e3c6b081060f,near_limit,1.0,1.0,298063.3333333333,"[true,true,true]"
ur5e,single_gn_k1,b093f3e1ebcfc0108967176ee86a27b5a9fe0af5ebd4a4c82ac0e3c6b081060f,near_limit,1.0,1.0,314090.3333333333,"[true,true,true]"
ur5e,trac_task_20ms,b093f3e1ebcfc0108967176ee86a27b5a9fe0af5ebd4a4c82ac0e3c6b081060f,near_limit,1.0,1.0,222931.0,"[true,true,true]"
ur5e,balance_progress_k1,b093f3e1ebcfc0108967176ee86a27b5a9fe0af5ebd4a4c82ac0e3c6b081060f,near_limit,1.0,1.0,302497.3333333333,"[true,true,true]"
ur5e,task_balance_k1,b093f3e1ebcfc0108967176ee86a27b5a9fe0af5ebd4a4c82ac0e3c6b081060f,near_limit,1.0,1.0,529230.0,"[true,true,true]"
ur5e,trac_task_5ms,b093f3e1ebcfc0108967176ee86a27b5a9fe0af5ebd4a4c82ac0e3c6b081060f,near_limit,1.0,1.0,212363.0,"[true,true,true]"
ur5e,balance_progress_k1,ae4c252320a30343bf9349ce3c0ae0a82bf815df5cad80a2b99cab0da8694bd2,near_limit,1.0,1.0,296339.0,"[true,true,true]"
ur5e,trac_task_20ms,ae4c252320a30343bf9349ce3c0ae0a82bf815df5cad80a2b99cab0da8694bd2,near_limit,1.0,1.0,220374.33333333334,"[true,true,true]"
ur5e,task_balance_k1,ae4c252320a30343bf9349ce3c0ae0a82bf815df5cad80a2b99cab0da8694bd2,near_limit,1.0,1.0,527373.0,"[true,true,true]"
ur5e,balance_cached_k1,ae4c252320a30343bf9349ce3c0ae0a82bf815df5cad80a2b99cab0da8694bd2,near_limit,1.0,1.0,290741.3333333333,"[true,true,true]"
ur5e,single_gn_k1,ae4c252320a30343bf9349ce3c0ae0a82bf815df5cad80a2b99cab0da8694bd2,near_limit,1.0,1.0,306515.3333333333,"[true,true,true]"
ur5e,trac_task_5ms,ae4c252320a30343bf9349ce3c0ae0a82bf815df5cad80a2b99cab0da8694bd2,near_limit,1.0,1.0,195662.0,"[true,true,true]"
ur5e,trac_task_20ms,13150cf8eb13d027ac6af66f49bc4eb6264b3d132cf0e391444ca93bf15b3c6b,near_limit,1.0,1.0,207739.0,"[true,true,true]"
ur5e,task_balance_k1,13150cf8eb13d027ac6af66f49bc4eb6264b3d132cf0e391444ca93bf15b3c6b,near_limit,1.0,1.0,558764.0,"[true,true,true]"
ur5e,balance_progress_k1,13150cf8eb13d027ac6af66f49bc4eb6264b3d132cf0e391444ca93bf15b3c6b,near_limit,1.0,1.0,276236.6666666667,"[true,true,true]"
ur5e,balance_cached_k1,13150cf8eb13d027ac6af66f49bc4eb6264b3d132cf0e391444ca93bf15b3c6b,near_limit,1.0,1.0,269224.0,"[true,true,true]"
ur5e,trac_task_5ms,13150cf8eb13d027ac6af66f49bc4eb6264b3d132cf0e391444ca93bf15b3c6b,near_limit,1.0,1.0,230971.33333333334,"[true,true,true]"
ur5e,single_gn_k1,13150cf8eb13d027ac6af66f49bc4eb6264b3d132cf0e391444ca93bf15b3c6b,near_limit,1.0,1.0,310789.0,"[true,true,true]"
ur5e,single_gn_k1,4007b374c94434e540aaaa976938eb92fb2de18ddbe90627b91732917b6c86ab,near_limit,1.0,1.0,327344.3333333333,"[true,true,true]"
ur5e,trac_task_20ms,4007b374c94434e540aaaa976938eb92fb2de18ddbe90627b91732917b6c86ab,near_limit,1.0,1.0,207082.0,"[true,true,true]"
ur5e,trac_task_5ms,4007b374c94434e540aaaa976938eb92fb2de18ddbe90627b91732917b6c86ab,near_limit,1.0,1.0,214164.66666666666,"[true,true,true]"
ur5e,task_balance_k1,4007b374c94434e540aaaa976938eb92fb2de18ddbe90627b91732917b6c86ab,near_limit,1.0,1.0,535168.0,"[true,true,true]"
ur5e,balance_progress_k1,4007b374c94434e540aaaa976938eb92fb2de18ddbe90627b91732917b6c86ab,near_limit,1.0,1.0,282686.0,"[true,true,true]"
ur5e,balance_cached_k1,4007b374c94434e540aaaa976938eb92fb2de18ddbe90627b91732917b6c86ab,near_limit,1.0,1.0,299810.6666666667,"[true,true,true]"
ur5e,balance_progress_k1,1d261ba39e307bc285c562ca8e87d09fd5299ca77d4fcb4a9fc86f553f7dd16e,near_limit,1.0,1.0,287974.6666666667,"[true,true,true]"
